Le01R_X,Le01R_Y,Le01R_Z,Le02R_X,Le02R_Y,Le02R_Z,Le03R_X,Le03R_Y,Le03R_Z,Mf01R_X,Mf01R_Y,Mf01R_Z,Mf02R_X,Mf02R_Y,Mf02R_Z,Mf03R_X,Mf03R_Y,Mf03R_Z,Mi01R_X,Mi01R_Y,Mi01R_Z,Mi02R_X,Mi02R_Y,Mi02R_Z,Mi03R_X,Mi03R_Y,Mi03R_Z,Mi04R_X,Mi04R_Y,Mi04R_Z,Mi05R_X,Mi05R_Y,Mi05R_Z,Mi06R_X,Mi06R_Y,Mi06R_Z,Mi07R_X,Mi07R_Y,Mi07R_Z,Mi08R_X,Mi08R_Y,Mi08R_Z,Mi09R_X,Mi09R_Y,Mi09R_Z,Mm01R_X,Mm01R_Y,Mm01R_Z,Mm02R_X,Mm02R_Y,Mm02R_Z,Mm03R_X,Mm03R_Y,Mm03R_Z,Mo02R_X,Mo02R_Y,Mo02R_Z,Mo03R_X,Mo03R_Y,Mo03R_Z,shdR_X,shdR_Y,shdR_Z,elbR_X,elbR_Y,elbR_Z,wstR_X,wstR_Y,wstR_Z,mcp3R_X,mcp3R_Y,mcp3R_Z,ip3R_X,ip3R_Y,ip3R_Z,t3R_X,t3R_Y,t3R_Z,mcp4R_X,mcp4R_Y,mcp4R_Z,ip4R_X,ip4R_Y,ip4R_Z,t4R_X,t4R_Y,t4R_Z,mcp5R_X,mcp5R_Y,mcp5R_Z,ip5R_X,ip5R_Y,ip5R_Z,t5R_X,t5R_Y,t5R_Z,hipR_X,hipR_Y,hipR_Z,kneeR_X,kneeR_Y,kneeR_Z,ankR_X,ankR_Y,ankR_Z,str_X,str_Y,str_Z,lmb_X,lmb_Y,lmb_Z,Sn02R_X,Sn02R_Y,Sn02R_Z,Sn03R_X,Sn03R_Y,Sn03R_Z,Sn04R_X,Sn04R_Y,Sn04R_Z,Sn05R_X,Sn05R_Y,Sn05R_Z,Sn06R_X,Sn06R_Y,Sn06R_Z,Te01R_X,Te01R_Y,Te01R_Z,Te02R_X,Te02R_Y,Te02R_Z,Te03R_X,Te03R_Y,Te03R_Z,Te04R_X,Te04R_Y,Te04R_Z,Te05R_X,Te05R_Y,Te05R_Z,Te06R_X,Te06R_Y,Te06R_Z,Te07R_X,Te07R_Y,Te07R_Z,Te08R_X,Te08R_Y,Te08R_Z,Te09R_X,Te09R_Y,Te09R_Z
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN, NaN ,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,5.2836,30.2414,7.5113,3.6076,29.836,7.5715,3.5989,29.8011,6.2396,4.4157,29.908,4.3233,4.8606,29.9225,3.489,6.9375,23.6138,9.7146,NaN,NaN,NaN,8.893038,30.078582,7.786972,6.467879,30.960383,5.241372,5.103028,29.874308,2.789908,2.544485,28.188921,1.784093,5.5932,31.0543,6.374,4.022,30.1227,5.1149,2.1498,28.3345,4.8218,5.0156,29.7391,8.4996,3.321621,29.601323,8.567393,1.0937,29.0385,8.9705,1.7494,23.3616,10.7595,NaN,NaN,NaN,NaN,NaN, NaN ,6.487148,22.491836,11.096688,4.170062,22.340071,11.115915,NaN,NaN,NaN,6.4222,28.193,9.1525,6.9568,30.1994,8.3938,7.0681,30.6328,7.1989,7.5301,30.7047,6.5162,NaN,NaN, NaN ,NaN,NaN, NaN ,NaN,NaN, NaN ,1.8461,29.3901,7.9669,2.2271,29.4604,6.8971,2.2388,29.1247,5.828,2.5864,28.6618,4.2058,2.9946,28.4788,3.3655,3.0618,28.2401,2.3906
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN, NaN ,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,5.2818,30.4239,7.3998,3.6057,29.99,7.4652,3.6047,30.0188,6.0796,4.384,30.278,4.1575,4.7993,30.3452,3.322,7.0622,23.5942,9.7399,4.288783,26.541769,9.424294,8.919019,30.094875,7.622389,6.430414,31.228941,5.038999,5.116822,30.366409,2.661433,2.389831,28.899617,1.511539,5.6586,30.9995,6.2534,4.0265,30.3863,4.9601,2.0723,28.7383,4.5777,5.0177,29.8085,8.4122,3.342551,29.69412,8.482855,1.1198,29.1505,8.9556,1.8176,23.3481,10.7862,0.9164,24.8135,10.0143,NaN,NaN, NaN ,6.570207,22.483965,11.108379,4.235179,22.307583,11.127656,NaN,NaN,NaN,6.5166,28.2949,9.0815,6.9799,30.2891,8.2649,7.0895,30.7789,7.0629,7.5573,30.9028,6.3671,NaN,NaN, NaN ,NaN,NaN, NaN ,NaN,NaN, NaN ,1.8593,29.5453,7.921,2.2349,29.6048,6.8011,2.2206,29.4388,5.6689,2.4757,29.1364,3.9864,2.8188,29.1029,3.0981,2.8346,29.0269,2.0971
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN, NaN ,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,5.289,30.5981,7.2623,3.6042,30.1701,7.3383,3.6098,30.2665,5.9184,4.3482,30.6797,3.9768,4.7702,30.7444,3.1417,7.136,23.4888,9.7297,4.479211,26.588009,9.431093,8.889603,30.340337,7.426992,6.448756,31.49197,4.898782,5.085378,30.90804,2.485905,2.176866,29.879344,1.291595,5.7185,30.9422,6.1038,3.9767,30.6506,4.8055,1.9982,29.3953,4.3653,5.0004,29.9591,8.2966,3.364318,29.798145,8.396084,1.1517,29.2281,8.8881,1.8865,23.3235,10.7964,NaN,NaN,NaN,NaN,NaN, NaN ,6.631112,22.433574,11.120462,4.301956,22.294906,11.152698,NaN,NaN,NaN,6.5953,28.3221,8.9646,7.0023,30.3875,8.1176,7.1136,30.8976,6.8938,7.6294,31.0746,6.1833,NaN,NaN, NaN ,NaN,NaN, NaN ,1.754823,28.8834,10.030812,1.8855,29.6852,7.8371,2.256,29.7606,6.6576,2.2162,29.7103,5.5047,2.3968,29.5767,3.7763,2.6797,29.7315,2.8703,2.6584,29.799,1.8681
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN, NaN ,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,5.2946,30.7613,7.1013,3.6098,30.3646,7.1944,3.6041,30.5369,5.7179,4.3593,30.9282,3.7951,4.7561,31.1012,2.9603,7.2291,23.4871,9.7745,4.571569,26.675835,9.343285,8.920622,30.234367,7.279451,6.432151,31.562435,4.760919,5.009255,31.292526,2.253083,2.083407,30.608478,1.159371,5.7339,31.2006,5.8984,3.9555,31.0269,4.5874,1.9706,29.668,4.1568,5.0158,30.1129,8.1741,3.363202,29.802163,8.218256,1.1657,29.3038,8.7539,1.9538,23.2995,10.8104,NaN,NaN,NaN,NaN,NaN, NaN ,6.695006,22.40848,11.133694,4.366367,22.274628,11.161454,NaN,NaN,NaN,6.6763,28.337,8.8351,7.0079,30.4474,7.9497,7.1381,31.005,6.7147,7.6435,31.1764,6.016,NaN,NaN, NaN ,NaN,NaN, NaN ,NaN,NaN, NaN ,1.9112,29.787,7.7115,2.2613,29.9325,6.4913,2.2202,29.9687,5.313,2.331,30.043,3.5658,2.5801,30.2738,2.6892,2.5325,30.5355,1.7034
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN, NaN ,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,5.2954,30.9236,6.9356,3.6083,30.5513,7.0323,3.6053,30.7564,5.5338,4.3632,31.2324,3.6027,4.7624,31.4233,2.7732,7.266,23.4087,9.7779,4.675729,26.573559,9.237731,8.982461,30.357956,7.134192,6.534961,31.673881,4.536679,4.992988,31.523913,2.035719,1.98933,31.427974,1.062456,5.761,31.3568,5.7208,4.0133,31.2817,4.3774,1.9746,30.2616,3.9282,5.0285,30.1359,8.0236,3.398302,29.939133,8.066516,1.1691,29.3719,8.5709,2.0173,23.2367,10.8191,1.1311,24.5792,10.1123,NaN,NaN, NaN ,6.754968,22.401445,11.149092,4.433509,22.23989,11.170008,NaN,NaN,NaN,6.7443,28.2997,8.6729,7.0283,30.4695,7.7576,7.1484,31.1211,6.5071,7.6441,31.2679,5.8038,NaN,NaN, NaN ,NaN,NaN, NaN ,NaN,NaN, NaN ,1.9217,29.9165,7.5232,2.26,30.1606,6.304,2.2153,30.2477,5.1025,2.2722,30.5263,3.3633,2.5149,30.8653,2.513,2.4588,31.2333,1.5756
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN, NaN ,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,5.3107,31.0392,6.7034,3.5994,30.7518,6.8464,3.592,31.0426,5.333,4.3765,31.5366,3.3975,4.7808,31.717,2.5687,7.3659,23.3901,9.7836,4.76344,26.620476,9.232756,8.913944,30.37819,6.921427,6.623485,31.658894,4.320761,5.052641,32.001748,1.888903,2.018186,32.037811,0.974966,5.7521,31.5089,5.5405,4.0168,31.537,4.1675,1.9512,30.625,3.7014,5.0205,30.1634,7.8133,3.379095,30.092112,7.866861,1.1721,29.4408,8.3597,2.0845,23.209,10.8269,1.1634,24.4861,10.0942,NaN,NaN, NaN ,6.816437,22.360367,11.153273,4.508836,22.224902,11.176916,NaN,NaN,NaN,6.8029,28.3144,8.514,7.0378,30.4789,7.5472,7.1746,31.1862,6.2901,7.6875,31.2771,5.5931,NaN,NaN, NaN ,NaN,NaN, NaN ,1.8132,29.3547,9.8279,1.9119,30.0386,7.2926,2.2473,30.3976,6.0916,2.1965,30.5443,4.8753,2.2378,31.0034,3.1726,2.491,31.3935,2.3528,2.4446,31.8214,1.4675
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN, NaN ,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,5.3222,31.1036,6.4708,3.5924,30.9195,6.633,3.5919,31.3824,5.1257,4.4029,31.8098,3.1906,4.8073,31.9856,2.3634,7.4428,23.282,9.7821,4.947819,26.450629,9.069664,8.906236,30.455379,6.688442,6.60448,31.744661,4.13715,5.116694,32.313319,1.759015,2.124601,32.451931,0.866123,5.7745,31.6861,5.2915,4.0189,31.7498,3.9878,1.9259,30.9972,3.4817,5.0122,30.1763,7.5947,3.35901,30.136576,7.615135,1.1692,29.5221,8.1105,2.1507,23.1949,10.8552,1.2402,24.4898,10.1224,NaN,NaN, NaN ,6.878024,22.344113,11.167718,4.578461,22.197702,11.190302,NaN,NaN,NaN,6.8583,28.2858,8.3601,7.0435,30.4982,7.3149,7.2072,31.2335,6.0652,7.7062,31.3143,5.3539,NaN,NaN, NaN ,NaN,NaN, NaN ,NaN,NaN, NaN ,1.9058,30.1815,7.045,2.2371,30.6643,5.8491,2.1912,30.8634,4.6468,2.2383,31.4333,2.9668,2.5,31.8714,2.1902,2.4688,32.3911,1.3445
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN, NaN ,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,5.3552,31.1587,6.2117,3.6048,31.0728,6.4026,3.6136,31.6732,4.9025,4.4416,32.0515,2.978,4.8484,32.2737,2.1638,7.5324,23.2684,9.7814,4.986963,26.328135,8.956577,8.949129,30.396666,6.355951,6.66228,31.912844,3.893608,5.138791,32.593817,1.564844,2.117342,33.503988,0.60282,5.8341,31.7005,5.0074,4.0747,31.9516,3.7539,1.9299,31.5373,3.2192,5.0187,30.132,7.3103,3.359904,30.037222,7.340317,1.1556,29.5666,7.8112,2.2247,23.1332,10.8554,1.2154,24.3838,10.0964,-1.891198,24.736101,9.983686,6.938907,22.328005,11.175178,4.644071,22.181542,11.2024,NaN,NaN,NaN,6.9155,28.2437,8.1982,7.0514,30.4785,7.0697,7.2369,31.2464,5.8316,7.7506,31.3394,5.1106,NaN,NaN, NaN ,NaN,NaN, NaN ,NaN,NaN, NaN ,1.8926,30.3615,6.7819,2.2355,30.9266,5.589,2.1999,31.1907,4.4185,2.2671,31.7973,2.7538,2.5437,32.3394,2.0102,2.559,33.0406,1.173
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,7.3181,27.0961,8.6388,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN, NaN ,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,5.3621,31.2577,5.9795,3.6168,31.1859,6.139,3.6512,31.8928,4.6796,4.4972,32.2948,2.7672,4.9133,32.5381,1.9681,7.6053,23.3502,9.82,5.074256,26.215761,8.871351,8.935966,30.187071,6.175502,6.768646,31.910306,3.603602,5.264826,32.776098,1.351943,2.269239,33.782874,0.412008,5.8978,31.7098,4.7787,4.133,32.2089,3.5416,1.9591,31.9149,2.9966,5.0474,30.2466,7.0859,3.365804,30.131435,7.052688,1.1342,29.6764,7.4931,2.2983,23.1078,10.8777,1.3289,24.3003,10.0862,NaN,NaN, NaN ,7.015429,22.309452,11.184474,4.722602,22.146934,11.208508,NaN,NaN,NaN,6.9608,28.205,8.0438,7.0583,30.4436,6.8188,7.2584,31.2192,5.5753,7.7651,31.304,4.8437,NaN,NaN, NaN ,NaN,NaN, NaN ,1.7507,29.2241,9.0068,1.8911,30.5502,6.5249,2.2464,31.1878,5.3423,2.2183,31.5129,4.1907,2.3113,32.1667,2.5393,2.6269,32.7555,1.8147,2.6542,33.7168,0.9494
NaN,NaN,NaN,NaN,NaN,NaN,8.6683,28.7171,7.0186,NaN,NaN,NaN,7.4102,27.0189,8.5061,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN, NaN ,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3.2402,29.1705,8.5875,5.4262,31.2894,5.7409,3.6298,31.3493,5.8842,3.7192,32.0534,4.4464,4.5794,32.5153,2.5409,5.0052,32.7579,1.7556,7.6684,23.3061,9.8617,5.192995,26.13475,8.772841,8.907878,30.359061,5.936716,6.769402,31.740192,3.282471,5.392528,32.759157,1.090491,2.434958,34.170005,0.155499,5.9269,31.8084,4.5418,4.1659,32.58,3.265,1.9877,32.251,2.8041,5.0345,30.1958,6.7663,3.36774,30.187007,6.757214,1.1162,29.8056,7.1714,2.3698,23.0739,10.8759,1.3676,24.1993,10.0939,NaN,NaN, NaN ,7.076519,22.308788,11.196388,4.786505,22.145519,11.221474,NaN,NaN,NaN,7.0047,28.1462,7.8694,7.0624,30.4085,6.5413,7.2825,31.1771,5.2959,7.7998,31.2645,4.5912,NaN,NaN, NaN ,1.386586,27.832225,9.857333,1.7251,29.2181,8.704,1.8914,30.7406,6.2771,2.2671,31.4341,5.1135,2.2587,31.8423,3.9655,2.3855,32.5437,2.3211,2.7477,33.1446,1.6068,2.8104,34.1114,0.7254
NaN,NaN,NaN,NaN,NaN,NaN,8.6804,28.6186,6.825,NaN,NaN,NaN,7.4508,26.9676,8.3777,7.3661,25.8544,8.9774,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN, NaN ,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3.2066,29.1771,8.268,5.4285,31.341,5.4845,3.7043,31.3134,5.5622,3.7866,32.1364,4.1955,4.6774,32.6821,2.3065,5.1106,32.8779,1.5228,7.7304,23.3137,9.8596,5.234344,26.187481,8.690818,8.907727,30.221239,5.632537,6.834518,31.818105,3.054053,5.511266,33.332585,0.754548,2.599926,34.618962,-0.088797,5.9831,31.8533,4.2647,4.248,32.7026,3.0083,2.0468,32.8005,2.5368,5.04,30.1499,6.4464,3.394609,30.136331,6.446874,1.1086,29.9167,6.8623,2.4418,23.0331,10.8833,NaN,NaN,NaN,NaN,NaN, NaN ,7.14243,22.29185,11.206866,4.866654,22.121979,11.228715,6.3388,24.6073,9.1062,7.0527,28.0632,7.7076,7.0759,30.3283,6.2637,7.312,31.1156,5.0262,7.8321,31.1559,4.3221,NaN,NaN, NaN ,NaN,NaN, NaN ,1.6898,29.2424,8.3827,1.8893,30.9154,6.02,2.2985,31.6964,4.8919,2.3137,32.1968,3.7507,2.4987,32.9061,2.0975,2.9174,33.5394,1.3842,2.9994,34.4274,0.482
NaN,NaN,NaN,NaN,NaN,NaN,8.7157,28.5047,6.6221,NaN,NaN,NaN,7.4903,26.9246,8.2489,7.4254,25.853,8.9264,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN, NaN ,NaN,NaN,NaN,NaN,NaN,NaN,4.5819,29.0492,7.8278,3.1744,29.1501,7.9459,5.4448,31.3725,5.2226,3.7248,31.3431,5.2296,3.8796,32.1956,3.9137,4.7893,32.7592,2.0509,5.2234,32.924,1.2543,7.7952,23.2466,9.864,5.284486,25.974329,8.695038,8.902313,30.025907,5.400815,6.927978,31.700469,2.814064,5.755047,33.031932,0.568468,2.844047,34.752312,-0.336064,6.0451,31.7921,3.9383,4.3828,32.77,2.7287,2.1865,33.1871,2.3095,5.027,30.0975,6.1274,3.3874,30.17186,6.129239,1.1046,29.9994,6.5381,2.5141,22.9845,10.8904,1.4569,24.0797,10.1086,NaN,NaN, NaN ,7.210188,22.27404,11.218081,4.939305,22.110201,11.231363,6.3714,24.5581,9.0872,7.0923,27.9586,7.5401,7.0762,30.2259,5.9772,7.3431,31.0327,4.7433,7.8766,31.1051,4.0522,NaN,NaN, NaN ,1.3379,27.7147,9.356,1.6504,29.2151,8.0352,1.9021,31.0487,5.7246,2.3491,31.9422,4.6732,2.3923,32.5299,3.5259,2.645,33.2351,1.8832,3.0661,34.1205,1.0957,3.2112,34.6642,0.2144
NaN,NaN,NaN,8.231,26.9744,7.7756,8.7349,28.3953,6.4334,6.7815,26.3938,8.696,7.5567,26.8577,8.1203,7.5055,25.8375,8.8761,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN, NaN ,NaN,NaN,NaN,NaN,NaN,NaN,4.5505,28.9473,7.4765,3.133,29.1601,7.6097,5.5396,30.969,4.7438,3.7784,31.3148,4.8885,3.9829,32.2459,3.6198,4.9144,32.7912,1.7588,5.3797,33.0146,0.9226,7.8263,23.1814,9.8311,5.383125,25.914842,8.54795,8.952407,29.92712,5.116142,6.995711,31.597253,2.449048,5.791743,33.215122,0.134037,3.089502,35.041224,-0.669124,6.1159,31.5821,3.5832,4.487,32.7122,2.4605,2.3268,33.5754,2.0811,5.0503,29.9886,5.816,3.352248,30.152128,5.8211,1.102,30.0718,6.2002,2.5848,22.9705,10.8966,1.4909,23.9029,10.0947,-1.802124,23.830188,10.024701,7.278082,22.265998,11.225432,5.013088,22.086044,11.245189,6.4333,24.4831,9.0405,7.1357,27.8736,7.3712,7.0772,30.1164,5.7002,7.3893,30.9285,4.4615,7.9143,30.964,3.7735,0.0347,25.8684,9.7604,1.3239,27.7035,9.1021,1.611,29.2308,7.6903,1.9224,31.111,5.3996,2.4249,32.1051,4.4186,2.5131,32.7368,3.2733,2.8296,33.5141,1.6665,3.2665,34.2866,0.8276,3.4412,34.8223,-0.0819
NaN,NaN,NaN,8.2646,26.926,7.6536,8.7564,28.2642,6.2438,6.8782,26.3242,8.5807,7.5995,26.797,8.0135,7.5607,25.7983,8.8141,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN, NaN ,NaN,NaN,NaN,NaN,NaN,NaN,4.519,28.8825,7.1644,3.1064,29.1101,7.2985,5.6017,30.8508,4.3886,3.842,31.2976,4.5614,4.0982,32.2173,3.3032,5.0545,32.7269,1.4398,5.4717,33.096,0.5749,7.9056,23.1771,9.8227,5.330189,25.963527,8.580368,8.923057,29.713362,4.882857,7.083274,31.510162,2.161954,5.971925,32.970802,-0.068409,3.371633,35.00583,-0.940009,6.2126,31.4599,3.3286,4.6194,32.7236,2.1588,2.5163,33.6458,1.7991,5.0572,30.0075,5.5242,3.337094,30.07944,5.510134,1.116,30.1366,5.8633,2.6664,22.9189,10.8999,1.59,23.9709,10.1214,NaN,NaN, NaN ,7.344049,22.23241,11.228291,5.084389,22.073188,11.253841,6.5366,24.515,9.0435,7.1834,27.8118,7.2007,7.0905,30.0002,5.4256,7.4298,30.7798,4.1667,7.9516,30.8055,3.4824,0.0491,25.797,9.6111,1.2894,27.6578,8.7969,1.587,29.2515,7.3588,1.9736,31.1607,5.0635,2.5212,32.1271,4.0879,2.6506,32.8058,2.9765,3.0163,34.0004,1.3371,3.4847,34.3681,0.5259,3.6892,34.8876,-0.409
NaN,NaN,NaN,8.3261,26.8115,7.5391,8.7819,28.1419,6.0554,6.9271,26.2868,8.5024,7.6588,26.7293,7.9132,7.6227,25.7349,8.7304,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN, NaN ,NaN,NaN,NaN,5.7314,28.3197,7.0747,4.5129,28.7578,6.8514,3.0981,29.0549,6.9698,5.606,30.8657,4.0989,3.9013,31.2366,4.215,4.2171,32.1829,2.9843,5.1955,32.6298,1.1147,5.6237,32.9854,0.2371,8.0049,23.1683,9.8743,5.457789,25.985861,8.50449,8.997386,29.598109,4.581101,7.140773,31.182194,1.784063,6.095348,32.913971,-0.436686,3.684641,34.959689,-1.338864,6.2766,31.3246,2.9616,4.7546,32.8234,1.7937,2.6794,33.829,1.4517,5.0447,29.9283,5.2588,3.370182,30.089225,5.19458,1.1352,30.1723,5.5204,2.7302,22.8989,10.9035,1.6515,23.8931,10.1044,NaN,NaN, NaN ,7.412568,22.24009,11.238636,5.157389,22.049558,11.26365,6.5863,24.4658,9.0164,7.2192,27.7004,7.0479,7.1121,29.8713,5.155,7.4754,30.6481,3.8771,8.02,30.6191,3.2013,0.0882,25.6993,9.4915,1.246,27.6239,8.4838,1.5752,29.2402,7.0306,2.0308,31.1497,4.7084,2.6144,32.0474,3.6947,2.803,32.82,2.6318,3.202,33.9373,0.9862,3.7171,34.2997,0.1737,3.9454,34.8836,-0.7517
NaN,NaN,NaN,8.3809,26.6658,7.4338,8.8173,27.9916,5.8753,6.9791,26.216,8.4106,7.7241,26.6538,7.799,7.6824,25.6854,8.6703,5.2348,25.2739,9.295,NaN,NaN,NaN,NaN,NaN,NaN,2.1293,27.1621,8.4051,3.1451,27.0232,8.5635,4.266,26.8993,8.4648,5.7303,28.1859,6.8277,4.5002,28.6674,6.5508,3.102,28.9447,6.591,5.6583,30.738,3.758,3.9691,31.1462,3.8735,4.3477,32.1189,2.6431,5.3392,32.487,0.7757,5.7803,32.8201,-0.0873,8.0632,23.2334,9.8802,5.511167,25.85548,8.381319,8.980255,29.617604,4.367151,7.250323,31.066101,1.507969,6.293579,32.738825,-0.758104,3.952057,34.845263,-1.692371,6.3444,31.1856,2.6505,4.9058,32.5044,1.4955,2.8632,33.6222,1.0866,5.0999,29.76,4.9237,3.409706,30.000468,4.85295,1.1709,30.1684,5.1852,2.7966,22.8599,10.9093,1.7188,23.9469,10.069,NaN,NaN, NaN ,7.50129,22.330189,11.245867,5.242834,22.090899,11.271331,6.6624,24.3948,8.9975,7.2628,27.5919,6.8868,7.1358,29.7334,4.8788,7.5283,30.4666,3.5894,8.0778,30.4198,2.917,0.1153,25.5835,9.3885,1.1934,27.5869,8.1671,1.5757,29.2342,6.6986,2.1036,31.105,4.3531,2.7268,31.9915,3.3019,2.9722,32.7596,2.2579,3.3996,33.8461,0.5729,3.9429,34.2325,-0.214,4.221,34.7514,-1.1388
8.3539,25.1705,8.754,8.4355,26.6208,7.3237,8.8493,27.8512,5.723,7.0358,26.1561,8.3225,7.7831,26.578,7.6814,7.7338,25.6622,8.6032,5.2774,25.2318,9.2293,2.862,25.0253,9.507,NaN,NaN,NaN,2.0835,27.1206,8.1456,3.0912,26.9473,8.3086,4.2814,26.8506,8.331,5.7534,28.0932,6.6006,4.5055,28.5831,6.285,3.0511,28.9904,6.3387,5.7104,30.6068,3.4715,4.0443,31.128,3.5628,4.4704,31.9894,2.2792,5.4947,32.5387,0.3746,5.9581,32.6086,-0.4397,8.0862,23.2189,9.8564,5.553042,25.84146,8.248539,8.981162,29.280573,4.109626,7.390658,30.714745,1.230688,6.441727,32.546298,-1.111206,4.257533,34.445464,-2.093233,6.4452,30.9187,2.3144,5.0357,32.4921,1.0876,3.0456,33.4036,0.669,5.1052,29.6644,4.6365,3.463292,29.914965,4.515166,1.2185,30.1013,4.839,2.8619,22.8276,10.9128,1.7799,23.8692,10.0521,NaN,NaN, NaN ,7.558032,22.334869,11.255397,5.30638,22.11488,11.280107,6.7015,24.361,8.9824,7.3096,27.4686,6.74,7.1653,29.5719,4.6199,7.5946,30.2667,3.3089,8.1425,30.1793,2.6535,0.1084,25.4585,9.2612,1.134,27.5431,7.8493,1.6072,29.2145,6.4046,2.1846,31.0296,3.9956,2.8632,31.9347,2.9499,3.1182,32.649,1.8598,3.6069,33.7112,0.1665,4.1966,34.1037,-0.6096,4.4934,34.5931,-1.5454
