Le02R_X,Le02R_Y,Le02R_Z,Mi05R_X,Mi05R_Y,Mi05R_Z,shdR_X,shdR_Y,shdR_Z,elbR_X,elbR_Y,elbR_Z,wstR_X,wstR_Y,wstR_Z,mcp3R_X,mcp3R_Y,mcp3R_Z,ip3R_X,ip3R_Y,ip3R_Z,t3R_X,t3R_Y,t3R_Z,mcp4R_X,mcp4R_Y,mcp4R_Z,ip4R_X,ip4R_Y,ip4R_Z,t4R_X,t4R_Y,t4R_Z,mcp5R_X,mcp5R_Y,mcp5R_Z,ip5R_X,ip5R_Y,ip5R_Z,t5R_X,t5R_Y,t5R_Z,hipR_X,hipR_Y,hipR_Z,ankR_X,ankR_Y,ankR_Z,str_X,str_Y,str_Z,lmb_X,lmb_Y,lmb_Z,Sj18R_X,Sj18R_Y,Sj18R_Z,Sn02R_X,Sn02R_Y,Sn02R_Z,Sn03R_X,Sn03R_Y,Sn03R_Z,Te01R_X,Te01R_Y,Te01R_Z,Te02R_X,Te02R_Y,Te02R_Z,Te03R_X,Te03R_Y,Te03R_Z,Te05R_X,Te05R_Y,Te05R_Z,Te08R_X,Te08R_Y,Te08R_Z
16.374,22.102,16.634,11.072,21.173,16.2,15.447,21.713,20.017,13.313,21.946,17.434,17.841,20.985,13.024,17.547,19.028,9.6632,17.589,17.645,7.1544,16.101,17.145,4.3629,16.424,19.774,9.9885,15.554,19.069,7.9888,14.021,18.545,6.5627,14.227,20.69,11.846,12.465,20.346,11.176,10.478,20.061,10.882,10.553,20.539,21.533,7.1145,19.372,20.378,15.183,20.847,21.358,13.03,20.239,21.595,19.722,19.637,13.242,14.304,21.885,19.016,15.435,21.86,15.47,8.2,19.897,18.016,9.4936,20.179,15.249,10.267,20.218,12.809,12.786,19.478,8.6953,15.57,18.075,5.6279
16.482,22.081,16.683,11.208,21.096,16.201,15.505,21.757,20.014,13.405,21.913,17.425,18.041,20.873,13.161,17.822,18.792,9.8638,17.929,17.337,7.38,16.51,16.685,4.5885,16.693,19.559,10.124,15.89,18.691,8.1663,14.32,18.065,6.6537,14.444,20.503,11.903,12.732,20.236,11.238,10.685,19.662,10.898,10.603,20.602,21.533,7.1813,19.407,20.353,15.234,20.9,21.347,13.077,20.294,21.588,19.93,19.55,13.45,14.378,21.908,19.015,15.568,21.806,15.517,8.3077,19.869,18.003,9.6619,20.05,15.255,10.491,19.985,12.831,13.093,19.175,8.7784,15.947,17.726,5.8062
16.584,22.07,16.737,11.343,21.023,16.212,15.562,21.807,20.014,13.489,21.888,17.422,18.237,20.793,13.31,18.109,18.639,10.047,18.27,17.066,7.6336,16.91,16.261,4.8345,16.96,19.366,10.289,16.2,18.468,8.3426,14.657,17.693,6.8054,14.715,20.252,12.005,13.066,19.863,11.332,10.888,19.344,10.924,10.653,20.636,21.515,7.2606,19.43,20.332,15.289,20.945,21.337,13.125,20.36,21.583,20.135,19.483,13.672,14.448,21.933,19.018,15.7,21.766,15.572,8.4192,19.844,17.996,9.825,19.952,15.271,10.712,19.769,12.872,13.392,18.89,8.8885,16.319,17.385,6.0096
16.682,22.065,16.796,11.481,20.956,16.236,15.627,21.842,20,13.57,21.889,17.423,18.431,20.735,13.468,18.388,18.497,10.27,18.601,16.797,7.9082,17.321,15.9,5.1089,17.221,19.183,10.465,16.509,18.188,8.5344,14.995,17.378,6.9953,14.782,19.671,11.909,13.259,19.696,11.406,11.165,19.106,11.008,10.708,20.721,21.518,7.3412,19.453,20.313,15.343,21.006,21.327,13.176,20.429,21.577,20.336,19.451,13.899,14.519,21.962,19.021,15.823,21.731,15.633,8.5302,19.809,17.996,9.9798,19.856,15.297,10.932,19.581,12.93,13.688,18.599,9.0196,16.688,17.047,6.2406
16.776,22.069,16.861,11.618,20.892,16.271,15.69,21.892,20,13.65,21.904,17.431,18.625,20.671,13.631,18.639,18.307,10.512,18.938,16.595,8.2042,17.689,15.593,5.3965,17.476,19.036,10.663,16.811,17.948,8.7606,15.337,17.038,7.21,15.067,19.896,12.189,13.37,19.374,11.445,11.414,18.887,11.095,10.768,20.772,21.514,7.4133,19.484,20.299,15.395,21.055,21.318,13.226,20.497,21.572,20.529,19.461,14.134,14.589,21.99,19.03,15.946,21.713,15.701,8.6481,19.787,18.005,10.137,19.767,15.33,11.136,19.434,12.993,13.98,18.331,9.1675,17.047,16.722,6.4976
16.864,22.078,16.927,11.754,20.833,16.314,15.747,21.939,20.001,13.728,21.896,17.444,18.798,20.668,13.809,18.902,18.193,10.773,19.255,16.337,8.5268,18.1,15.265,5.7301,17.725,18.88,10.873,17.056,18.27,8.9306,15.673,16.723,7.4492,15.339,19.701,12.346,13.658,19.354,11.612,11.659,18.624,11.204,10.831,20.828,21.493,7.4998,19.521,20.29,15.451,21.099,21.31,13.279,20.544,21.567,20.717,19.488,14.374,14.659,22.023,19.041,16.057,21.71,15.776,8.7603,19.746,18.022,10.291,19.678,15.373,11.332,19.303,13.063,14.268,18.084,9.3377,17.409,16.397,6.7846
16.947,22.098,16.998,11.89,20.784,16.363,15.806,21.985,20.001,13.805,21.884,17.464,18.963,20.681,13.985,19.145,18.099,11.032,19.575,16.155,8.8764,18.468,14.985,6.0746,17.97,18.757,11.097,17.346,18.102,9.1917,16.015,16.432,7.7055,15.537,19.523,12.474,13.931,19.114,11.784,11.907,18.401,11.324,10.887,20.882,21.486,7.5815,19.531,20.274,15.504,21.161,21.304,13.335,20.611,21.563,20.898,19.541,14.617,14.725,22.056,19.054,16.167,21.715,15.855,8.8713,19.718,18.051,10.445,19.592,15.426,11.529,19.171,13.148,14.55,17.81,9.5319,17.763,16.106,7.0931
17.025,22.131,17.07,12.018,20.751,16.418,15.872,22.034,20,13.869,21.899,17.488,19.131,20.713,14.171,19.369,17.909,11.319,19.889,15.998,9.2338,18.869,14.658,6.4763,18.21,18.625,11.341,17.636,17.928,9.4619,16.341,16.131,7.9947,15.756,19.447,12.669,14.169,18.888,11.931,12.143,18.192,11.464,10.956,20.945,21.479,7.6629,19.556,20.271,15.556,21.205,21.296,13.389,20.681,21.56,21.072,19.63,14.863,14.792,22.093,19.072,16.266,21.726,15.937,8.9811,19.677,18.07,10.6,19.511,15.488,11.729,19.033,13.25,14.855,17.493,9.7578,18.112,15.827,7.4261
17.098,22.172,17.141,12.136,20.723,16.477,15.933,22.076,20,13.935,21.92,17.512,19.284,20.746,14.35,19.58,17.87,11.619,20.195,15.838,9.6156,19.215,14.418,6.8781,18.405,19.096,11.541,17.924,17.764,9.7542,16.626,16.551,8.2239,15.938,19.439,12.868,14.383,18.873,12.087,12.387,18.016,11.618,11.029,20.984,21.458,7.7434,19.592,20.27,15.614,21.248,21.29,13.446,20.732,21.556,21.239,19.741,15.109,14.856,22.129,19.088,16.362,21.757,16.02,9.0935,19.665,18.109,10.754,19.433,15.557,11.937,18.885,13.366,15.073,17.921,9.9221,18.454,15.56,7.779
17.168,22.229,17.212,12.253,20.702,16.539,15.991,22.119,19.999,13.982,21.924,17.546,19.431,20.814,14.534,20.008,18.698,11.81,20.504,15.76,10.018,19.544,14.252,7.2987,18.638,19.06,11.79,18.209,17.638,10.054,16.957,16.334,8.5527,16.161,19.377,13.058,14.603,18.676,12.263,12.63,17.819,11.792,11.101,21.025,21.458,7.8297,19.628,20.275,15.668,21.304,21.284,13.508,20.784,21.551,21.396,19.875,15.356,14.919,22.172,19.105,16.449,21.797,16.107,9.2047,19.616,18.135,10.906,19.372,15.638,12.14,18.761,13.497,15.351,17.731,10.177,18.792,15.343,8.1502
17.231,22.288,17.283,12.368,20.704,16.601,16.06,22.157,19.989,14.047,21.966,17.569,19.569,20.906,14.718,20.193,18.714,12.131,20.808,15.702,10.417,19.919,14.591,7.7035,18.86,19.001,12.066,18.485,17.523,10.369,17.282,16.142,8.9031,16.348,19.391,13.237,14.684,18.015,12.513,12.866,17.642,11.974,11.171,21.07,21.44,7.9055,19.661,20.277,15.725,21.346,21.279,13.568,20.849,21.548,21.542,20.042,15.6,14.981,22.214,19.12,16.534,21.856,16.192,9.2541,19.846,18.168,11.06,19.291,15.727,12.341,18.638,13.637,15.627,17.583,10.446,19.086,15.8,8.4731
17.289,22.359,17.349,12.493,20.746,16.664,16.125,22.195,19.986,14.101,21.986,17.597,19.697,21.012,14.901,20.285,18.007,12.515,21.099,15.674,10.836,20.271,14.343,8.1808,19.076,19.017,12.336,18.758,17.438,10.694,17.603,15.958,9.2765,16.522,19.387,13.42,14.947,18.379,12.655,13.101,17.536,12.157,11.253,21.14,21.433,7.9739,19.696,20.278,15.783,21.397,21.271,13.631,20.898,21.545,21.674,20.22,15.841,15.043,22.259,19.134,16.608,21.919,16.278,9.3651,19.78,18.21,11.157,19.522,15.796,12.542,18.549,13.78,15.9,17.433,10.722,19.419,15.635,8.8901
17.341,22.44,17.412,12.612,20.794,16.719,16.185,22.243,19.984,14.158,22.034,17.619,19.815,21.138,15.08,20.469,17.982,12.826,21.383,15.64,11.259,20.505,13.624,8.7456,19.281,19.036,12.604,19.021,17.378,11.032,17.913,15.814,9.6584,16.701,19.289,13.615,15.083,18.424,12.819,13.326,17.372,12.351,11.33,21.183,21.42,8.0536,19.733,20.284,15.843,21.434,21.265,13.694,20.964,21.543,21.797,20.43,16.075,15.104,22.302,19.141,16.683,22.005,16.36,9.4568,19.811,18.269,11.308,19.475,15.89,12.752,18.331,13.937,16.166,17.331,11.008,19.743,15.483,9.327
17.387,22.519,17.47,12.652,20.946,16.776,16.254,22.277,19.98,14.195,22.084,17.639,19.926,21.277,15.257,20.653,18.155,13.117,21.65,15.699,11.679,20.754,13.233,9.2927,19.482,19.066,12.876,19.276,17.339,11.374,18.22,15.699,10.058,16.898,19.324,13.794,15.374,18.593,13.005,13.584,17.32,12.548,11.401,21.222,21.415,8.1277,19.756,20.29,15.904,21.483,21.262,13.759,21.017,21.538,21.904,20.648,16.306,15.165,22.353,19.148,16.743,22.088,16.438,9.5485,19.852,18.318,11.455,19.416,15.992,12.868,18.783,14.046,16.423,17.241,11.301,20.052,15.38,9.7613
17.43,22.609,17.527,NaN,NaN, NaN ,16.321,22.324,19.978,14.241,22.177,17.652,20.024,21.432,15.43,21.012,18.708,13.362,21.906,15.764,12.105,21.27,14.304,9.6964,19.673,19.172,13.15,19.522,17.349,11.716,18.517,15.597,10.469,17.061,19.264,13.985,15.571,18.432,13.215,13.79,17.132,12.754,11.476,21.26,21.407,8.2012,19.818,20.299,15.963,21.521,21.261,13.825,21.063,21.533,22.001,20.884,16.53,15.226,22.406,19.151,16.804,22.202,16.513,9.6541,19.822,18.358,11.591,19.395,16.09,13.052,18.735,14.202,16.67,17.207,11.592,20.353,15.295,10.216
17.466,22.699,17.581,NaN,NaN, NaN ,16.385,22.362,19.967,14.275,22.237,17.665,20.134,21.518,15.606,21.175,18.726,13.675,22.16,15.907,12.524,21.581,13.195,10.32,19.846,19.228,13.413,NaN,NaN, NaN ,18.799,15.553,10.87,17.187,19.364,14.163,15.636,17.996,13.452,13.999,17.05,12.955,11.545,21.301,21.398,8.2655,19.855,20.314,16.028,21.568,21.256,13.891,21.13,21.528,22.084,21.142,16.746,15.287,22.46,19.149,16.851,22.322,16.584,9.7421,19.861,18.405,11.722,19.406,16.186,13.232,18.696,14.361,16.908,17.235,11.88,20.643,15.267,10.675
17.501,22.805,17.628,12.917,20.972,16.942,16.452,22.404,19.953,14.313,22.332,17.671,20.196,21.431,15.786,21.255,18.438,14.004,22.382,16.296,12.908,21.804,13.863,10.832,20.015,19.327,13.681,NaN,NaN, NaN ,19.067,15.524,11.281,17.296,19.446,14.34,15.777,18.594,13.596,14.217,17.171,13.147,11.623,21.338,21.39,8.3348,19.916,20.327,16.094,21.605,21.251,13.96,21.175,21.523,22.155,21.415,16.953,15.35,22.517,19.142,16.894,22.603,16.639,9.8337,19.911,18.439,11.854,19.387,16.289,13.407,18.688,14.52,17.139,17.174,12.198,20.913,15.195,11.148
17.526,22.912,17.672,NaN,NaN, NaN ,16.515,22.451,19.94,14.341,22.38,17.679,20.157,21.621,15.945,21.519,19.265,14.228,22.611,16.219,13.339,22.204,14.327,11.281,NaN,NaN, NaN ,20.189,17.489,12.731,19.325,15.534,11.69,17.411,19.869,14.489,16.015,18.612,13.785,14.383,17.426,13.322,11.69,21.373,21.38,8.4117,19.998,20.351,16.165,21.643,21.242,14.03,21.221,21.515,22.211,21.705,17.15,15.409,22.577,19.13,16.934,22.73,16.699,9.9254,19.954,18.488,11.979,19.404,16.4,13.577,18.67,14.684,17.352,17.216,12.507,NaN,NaN, NaN 
17.549,23.02,17.712,NaN,NaN, NaN ,16.583,22.494,19.926,14.451,21.85,17.728,20.222,22.676,16.03,21.668,19.666,14.483,22.8,16.554,13.704,22.343,13.628,11.83,NaN,NaN, NaN ,NaN,NaN, NaN ,19.565,15.541,12.096,17.532,20.019,14.651,16.413,18.914,13.956,14.602,17.187,13.527,11.764,21.405,21.374,8.4634,20.039,20.35,16.236,21.68,21.234,14.098,21.263,21.507,22.252,21.935,17.34,15.469,22.64,19.117,16.958,22.866,16.759,10.011,19.986,18.56,12.108,19.39,16.513,13.735,18.685,14.838,NaN,NaN, NaN ,21.419,15.148,12.074
17.561,23.051,17.752,13.115,21.22,17.073,16.651,22.546,19.916,14.292,21.898,17.673,20.39,22.618,16.186,21.61,18.918,14.822,22.949,16.867,14.087,22.639,14.463,12.335,20.41225,19.506154,14.36685,NaN,NaN, NaN ,19.788,15.649,12.47,17.637,20.011,14.829,16.399,18.924,14.124,14.799,17.35,13.704,11.837,21.45,21.37,8.5266,20.11,20.365,16.306,21.71,21.224,14.171,21.309,21.501,22.243,22,17.526,15.526,22.706,19.1,16.991,23.032,16.813,NaN,NaN, NaN ,12.237,19.41,16.626,13.886,18.703,14.988,NaN,NaN, NaN ,NaN,NaN, NaN 
17.594,23.456,17.769,NaN,NaN, NaN ,16.72,22.586,19.888,14.341,21.819,17.691,20.454,22.397,16.345,21.864,19.475,15.034,23.162,16.996,14.457,22.807,14.347,12.834,NaN,NaN, NaN ,NaN,NaN, NaN ,19.995,15.661,12.888,17.767,20.382,14.966,16.388,18.8,14.321,14.986,17.334,13.899,11.908,21.488,21.365,8.5873,20.202,20.397,16.381,21.75,21.215,14.245,21.336,21.493,22.201,22.03,17.701,15.583,22.777,19.087,17.012,23.202,16.87,NaN,NaN, NaN ,12.349,19.472,16.75,14.028,18.781,15.139,17.945,16.982,13.509,NaN,NaN, NaN 
17.611,23.594,17.798,NaN,NaN, NaN ,16.785,22.63,19.872,14.615,22.14,17.684,20.444,23.074,16.44,21.969,19.96,15.23,23.308,17.045,14.822,23.159,14.488,13.306,NaN,NaN, NaN ,NaN,NaN, NaN ,20.18,15.81,13.243,17.863,20.499,15.122,16.52,18.932,14.484,15.136,17.385,14.079,11.988,21.533,21.364,8.6341,20.261,20.393,16.452,21.776,21.205,14.319,21.366,21.485,22.196,21.948,17.867,15.638,22.847,19.068,17.028,23.366,16.926,NaN,NaN, NaN ,NaN,NaN, NaN ,14.163,18.869,15.285,18.1,17.061,13.795,NaN,NaN, NaN 
17.625,23.752,17.827,NaN,NaN, NaN ,16.854,22.674,19.852,14.747,22.224,17.698,20.487,23.358,16.554,22.044,20.091,15.466,23.398,17.667,15.113,23.04,15.662,13.738,20.711172,19.945522,15.058943,NaN,NaN, NaN ,20.415,15.328,13.715,17.935,20.666,15.269,16.927,19.398,14.604,15.227,17.404,14.248,12.06,21.565,21.36,8.6846,20.34,20.399,16.524,21.809,21.195,14.397,21.394,21.477,22.366,23.376,17.931,15.694,22.917,19.054,17.048,23.56,16.99,NaN,NaN, NaN ,12.691,19.118,17.062,14.297,18.891,15.449,18.225,17.197,14.09,NaN,NaN, NaN 
17.642,23.917,17.857,NaN,NaN, NaN ,16.924,22.72,19.832,14.663,22.095,17.743,20.474,23.485,16.676,22.144,19.783,15.705,23.538,18.002,15.418,23.171,14.742,14.073,NaN,NaN, NaN ,21.095267,17.95715,14.557807,20.548,15.525,14.043,17.982,20.89,15.399,16.79,19.324,14.791,15.296,17.582,14.409,12.132,21.604,21.355,8.7341,20.419,20.399,16.601,21.835,21.184,14.47,21.425,21.471,22.374,23.644,18.057,15.749,22.987,19.038,17.062,23.75,17.056,NaN,NaN, NaN ,NaN,NaN, NaN ,14.418,18.961,15.611,18.338,17.279,14.38,NaN,NaN, NaN 
17.655,24.095,17.891,13.388611,21.658497,17.337021,16.993,22.76,19.809,14.442,23.445,17.708,20.492,23.275,16.819,22.171,20.657,15.821,23.678,17.614,15.73,23.478,14.566,14.561,NaN,NaN, NaN ,NaN,NaN, NaN ,20.613,15.784,14.382,18.127,21.258,15.524,16.909,19.535,14.915,15.484,17.719,14.58,12.203,21.642,21.355,8.7855,20.496,20.402,16.676,21.853,21.174,14.549,21.442,21.465,22.381,23.928,18.174,15.805,23.053,19.027,17.07,23.948,17.132,NaN,NaN, NaN ,NaN,NaN, NaN ,14.524,19.179,15.737,18.425,17.458,14.653,NaN,NaN, NaN 
17.669,24.276,17.935,NaN,NaN, NaN ,17.067,22.809,19.796,14.459,23.557,17.748,20.667,24.015,16.894,22.159,20.773,15.998,23.687,17.903,15.982,23.507,14.876,14.974,NaN,NaN, NaN ,NaN,NaN, NaN ,20.672,15.981,14.706,18.225,21.344,15.637,16.925,19.441,14.839,15.599,17.908,14.733,12.271,21.686,21.355,8.823,20.587,20.4,16.75,21.874,21.163,14.626,21.47,21.455,22.387,24.201,18.284,15.862,23.12,19.016,17.082,24.164,17.212,NaN,NaN, NaN ,NaN,NaN, NaN ,NaN,NaN, NaN ,18.497,17.671,14.905,NaN,NaN, NaN 
17.679,24.462,17.989,NaN,NaN, NaN ,17.136,22.838,19.774,14.48,23.683,17.798,20.637,24.323,16.988,22.015,20.311,16.149,23.646,19.049,16.129,23.465,15.354,15.209,NaN,NaN, NaN ,21.240615,18.49829,15.176752,NaN,NaN, NaN ,17.565,20.739,15.448,16.93,19.874,15.18,15.661,18.145,14.866,12.344,21.714,21.344,8.869,20.696,20.402,16.828,21.894,21.155,14.709,21.483,21.448,22.395,24.476,18.39,15.919,23.185,19.008,17.086,24.359,17.299,NaN,NaN, NaN ,NaN,NaN, NaN ,NaN,NaN, NaN ,18.523,17.941,15.15,22.452,16.117,15.257
17.689,24.646,18.059,NaN,NaN, NaN ,17.213,22.866,19.753,14.502,23.802,17.856,20.619,24.659,17.087,22.119,20.735,16.238,23.617,19.636,16.289,23.426,15.687,15.513,NaN,NaN, NaN ,NaN,NaN, NaN ,NaN,NaN, NaN ,18.142,21.832,15.873,16.936,20.031,15.324,15.708,18.39,15.01,12.411,21.744,21.344,8.9193,20.808,20.404,16.908,21.908,21.143,14.785,21.502,21.442,22.405,24.749,18.488,15.975,23.252,19.003,17.091,24.556,17.395,NaN,NaN, NaN ,NaN,NaN, NaN ,NaN,NaN, NaN ,18.463,18.119,15.406,NaN,NaN, NaN 
17.699,24.827,18.142,NaN,NaN, NaN ,17.288,22.892,19.731,14.525,23.916,17.919,20.482,24.638,17.209,22.239,21.833,16.203,23.627,19.957,16.426,23.628,16.081,15.771,NaN,NaN, NaN ,NaN,NaN, NaN ,NaN,NaN, NaN ,18.172,22.194,15.992,17.114,20.678,15.423,15.696,18.695,15.158,12.483,21.778,21.334,8.9678,20.907,20.403,16.989,21.926,21.133,14.863,21.515,21.432,22.416,25.042,18.573,16.032,23.317,19,17.099,24.763,17.497,NaN,NaN, NaN ,NaN,NaN, NaN ,NaN,NaN, NaN ,18.503,18.499,15.67,NaN,NaN, NaN 
17.711,25.016,18.234,NaN,NaN, NaN ,17.363,22.929,19.714,14.553,24.025,17.988,20.511,25.017,17.308,22.228,22.193,16.245,23.739,19.708,16.557,23.565,16.761,16.003,NaN,NaN, NaN ,NaN,NaN, NaN ,NaN,NaN, NaN ,17.57,21.574,15.793,17.168,20.862,15.419,15.726,18.974,15.283,12.557,21.829,21.334,9.0075,21.018,20.401,17.07,21.944,21.124,14.942,21.523,21.424,22.431,25.314,18.645,16.091,23.383,19.001,17.102,24.963,17.606,NaN,NaN, NaN ,13.207,20.144,17.705,NaN,NaN, NaN ,18.487,18.796,15.858,NaN,NaN, NaN 
17.723,25.188,18.336,NaN,NaN, NaN ,17.438,22.963,19.701,14.587,24.132,18.059,20.597,25.503,17.396,22.21,21.998,16.335,23.688,19.93,16.623,23.416,16.376,16.255,20.840805,22.040329,16.20312,NaN,NaN, NaN ,NaN,NaN, NaN ,17.302,21.322,15.72,17.142,21.256,15.682,15.71,19.269,15.397,12.623,21.86,21.329,9.0386,21.146,20.398,17.15,21.956,21.117,15.021,21.551,21.415,22.449,25.579,18.711,16.15,23.442,19.002,17.111,25.167,17.719,NaN,NaN, NaN ,NaN,NaN, NaN ,NaN,NaN, NaN ,18.441,19.115,16.021,NaN,NaN, NaN 
17.75,25.345,18.448,NaN,NaN, NaN ,17.517,22.992,19.679,14.621,24.239,18.132,20.584,25.862,17.498,22.121,22.362,16.42,23.581,20.751,16.61,23.334,16.811,16.375,NaN,NaN, NaN ,NaN,NaN, NaN ,NaN,NaN, NaN ,17.307,21.561,15.932,17.02,21.415,15.836,15.608,19.508,15.513,12.694,21.912,21.327,9.0824,21.28,20.396,17.232,21.967,21.108,15.097,21.569,21.407,22.467,25.844,18.764,16.21,23.502,19.004,17.121,25.352,17.837,NaN,NaN, NaN ,13.262,20.807,17.746,NaN,NaN, NaN ,18.326,19.41,16.134,NaN,NaN, NaN 
17.785,25.508,18.558,NaN,NaN, NaN ,17.598,23.03,19.667,14.66,24.336,18.205,20.59,26.127,17.606,21.93,23.036,16.172,23.489,21.133,16.698,23.378,17.583,16.45,NaN,NaN, NaN ,NaN,NaN, NaN ,20.301,18.096,16.521,17.542,22.44,16.227,17.074,21.929,15.885,15.6,19.839,15.63,12.756,21.947,21.319,9.1231,21.402,20.388,17.316,21.975,21.102,15.175,21.573,21.399,22.491,26.092,18.802,16.273,23.562,19.013,17.133,25.537,17.959,NaN,NaN, NaN ,13.262,21.223,17.805,14.9,20.821,16.667,18.3,19.673,16.233,NaN,NaN, NaN 
17.797,25.609,18.69,NaN,NaN, NaN ,17.681,23.059,19.649,14.706,24.433,18.278,20.605,26.632,17.701,21.687,23.181,16.405,23.224,21.531,16.56,23.35,17.996,16.506,NaN,NaN, NaN ,NaN,NaN, NaN ,20.237,18.599,16.663,18.015,23.777,16.57,16.888,22.191,16.027,15.596,20.359,15.724,12.83,21.978,21.31,9.1681,21.526,20.389,17.399,21.987,21.094,15.255,21.579,21.389,22.519,26.326,18.828,16.335,23.622,19.021,17.148,25.688,18.059,11.01,21.562,19.117,13.28,21.481,17.873,14.877,21.189,16.746,18.232,20.006,16.322,NaN,NaN, NaN 
17.821,25.742,18.819,NaN,NaN, NaN ,17.765,23.101,19.638,14.758,24.526,18.35,20.563,26.527,17.833,21.275,24.449,16.123,22.774,21.535,16.194,22.941,17.939,16.551,NaN,NaN, NaN ,NaN,NaN, NaN ,20.09,18.991,16.735,17.95,24.113,16.68,16.897,22.534,16.167,15.6,21.23,15.814,12.895,22.016,21.303,9.2016,21.67,20.388,17.484,21.997,21.087,15.332,21.587,21.381,22.546,26.554,18.831,16.401,23.675,19.03,17.17,25.862,18.161,11.052,21.72,19.13,13.283,21.755,17.947,14.845,21.453,16.848,17.992,20.668,16.443,NaN,NaN, NaN 
17.875,25.93,18.972,NaN,NaN, NaN ,17.851,23.139,19.627,14.816,24.619,18.424,20.529,26.863,17.936,21.372,23.762,16.461,22.746,22.075,16.209,23.19,18.765,16.669,NaN,NaN, NaN ,NaN,NaN, NaN ,19.94,19.38,16.8,17.921,24.473,16.791,16.753,22.588,16.153,15.363,21.182,15.969,12.972,22.069,21.297,9.2406,21.809,20.386,17.57,22.007,21.08,15.409,21.599,21.375,22.576,26.77,18.818,16.467,23.732,19.037,17.195,26.055,18.301,11.085,21.899,19.156,13.279,22.001,18.019,14.803,21.726,16.943,17.889,20.991,16.428,NaN,NaN, NaN 
NaN,NaN, NaN ,NaN,NaN, NaN ,17.944,23.169,19.613,14.877,24.712,18.5,20.517,27.261,18.027,21.092,23.704,16.323,22.507,22.706,16.534,22.973,19.389,16.415,NaN,NaN, NaN ,NaN,NaN, NaN ,19.801,19.762,16.82,17.801,24.678,16.908,16.79,23.421,16.336,15.237,21.388,16.067,13.033,22.096,21.292,9.2797,21.945,20.384,17.655,22.017,21.076,15.485,21.604,21.368,22.607,26.982,18.773,16.535,23.793,19.051,NaN,NaN, NaN ,11.111,22.089,19.191,13.262,22.248,18.094,14.724,22.227,17.018,17.806,21.404,16.527,NaN,NaN, NaN 
NaN,NaN, NaN ,NaN,NaN, NaN ,18.027,23.21,19.604,14.942,24.81,18.575,20.447,27.056,18.145,21.121,24.422,16.292,21.964,24.287,16.216,22.976,20.559,16.372,NaN,NaN, NaN ,NaN,NaN, NaN ,NaN,NaN, NaN ,17.78,25.26,16.998,16.445,23.434,16.45,15.169,21.762,16.193,13.1,22.117,21.28,9.3056,22.092,20.389,17.743,22.025,21.072,15.56,21.623,21.358,22.643,27.177,18.708,16.606,23.849,19.06,NaN,NaN, NaN ,11.14,22.263,19.224,13.236,22.495,18.162,14.642,22.615,17.114,17.623,21.694,16.624,NaN,NaN, NaN 
NaN,NaN, NaN ,NaN,NaN, NaN ,18.118,23.249,19.599,15.01,24.916,18.651,20.4,27.397,18.233,21.056,25.663,16.204,21.862,24.271,16,22.724,20.757,16.217,NaN,NaN, NaN ,NaN,NaN, NaN ,NaN,NaN, NaN ,17.766,25.624,17.086,16.552,24.131,16.519,15.053,22.853,16.268,13.166,22.148,21.269,9.3391,22.238,20.392,17.832,22.031,21.069,15.636,21.632,21.353,22.654,27.403,18.613,16.684,23.9,19.068,NaN,NaN, NaN ,11.161,22.457,19.257,13.194,22.786,18.229,14.564,22.89,17.226,17.528,21.893,16.634,NaN,NaN, NaN 
18.052,25.587,19.103,NaN,NaN, NaN ,18.203,23.274,19.592,15.077,25.016,18.726,20.358,27.83,18.305,20.691,25.06,16.237,22.017,23.019,15.925,22.187,19.742,16.06,NaN,NaN, NaN ,NaN,NaN, NaN ,NaN,NaN, NaN ,17.687,25.941,17.179,16.566,24.324,16.695,14.911,22.508,16.448,13.226,22.187,21.26,9.3932,22.367,20.401,17.919,22.036,21.067,15.71,21.647,21.346,22.673,27.599,18.508,16.761,23.952,19.085,NaN,NaN, NaN ,11.181,22.649,19.289,13.149,23.045,18.299,14.472,23.238,17.331,17.48,22.329,16.684,NaN,NaN, NaN 
18.177,25.761,19.108,NaN,NaN, NaN ,18.293,23.303,19.59,15.143,25.11,18.8,20.364,28.247,18.395,20.54,24.364,16.174,21.871,23.59,15.715,22.194,21.423,15.717,NaN,NaN, NaN ,NaN,NaN, NaN ,NaN,NaN, NaN ,17.316,25.898,17.311,16.138,24.153,16.848,14.817,22.866,16.543,13.295,22.217,21.253,9.4227,22.523,20.404,18.006,22.044,21.066,15.783,21.659,21.339,22.664,27.862,18.376,16.821,24.001,19.103,NaN,NaN, NaN ,11.195,22.857,19.312,13.098,23.347,18.365,14.383,23.576,17.442,17.277,22.844,16.723,NaN,NaN, NaN 
NaN,NaN, NaN ,NaN,NaN, NaN ,18.38,23.327,19.591,15.214,25.213,18.877,20.57,28.533,18.447,20.331,25.335,15.898,21.097,25.576,15.341,21.916,22.08,15.462,NaN,NaN, NaN ,NaN,NaN, NaN ,NaN,NaN, NaN ,17.251,26.172,17.404,16.192,23.54,17.003,14.646,23.178,16.68,13.38,22.192,21.242,9.4683,22.67,20.412,18.093,22.047,21.062,15.857,21.668,21.333,22.65,28.134,18.252,NaN,NaN, NaN ,NaN,NaN, NaN ,11.202,23.081,19.331,13.063,23.459,18.442,14.304,23.682,17.566,17.124,23.298,16.771,NaN,NaN, NaN 
