Le02R_X,Le02R_Y,Le02R_Z,Mi05R_X,Mi05R_Y,Mi05R_Z,shdR_X,shdR_Y,shdR_Z,elbR_X,elbR_Y,elbR_Z,wstR_X,wstR_Y,wstR_Z,mcp3R_X,mcp3R_Y,mcp3R_Z,ip3R_X,ip3R_Y,ip3R_Z,t3R_X,t3R_Y,t3R_Z,mcp4R_X,mcp4R_Y,mcp4R_Z,ip4R_X,ip4R_Y,ip4R_Z,t4R_X,t4R_Y,t4R_Z,mcp5R_X,mcp5R_Y,mcp5R_Z,ip5R_X,ip5R_Y,ip5R_Z,t5R_X,t5R_Y,t5R_Z,hipR_X,hipR_Y,hipR_Z,ankR_X,ankR_Y,ankR_Z,str_X,str_Y,str_Z,lmb_X,lmb_Y,lmb_Z,Sj18R_X,Sj18R_Y,Sj18R_Z,Sn02R_X,Sn02R_Y,Sn02R_Z,Sn03R_X,Sn03R_Y,Sn03R_Z,Te01R_X,Te01R_Y,Te01R_Z,Te02R_X,Te02R_Y,Te02R_Z,Te03R_X,Te03R_Y,Te03R_Z,Te05R_X,Te05R_Y,Te05R_Z,Te08R_X,Te08R_Y,Te08R_Z
27.180676,29.238731,16.832873,NaN,NaN, NaN ,26.949,27.746,18.843,NaN,NaN, NaN ,29.724,30.028,14.824,31.73,28.304,12.102,33.61,26.988,10.429,33.942,25.496,7.7245,30.346,28.023,12.006,31.052,26.896,10.427,30.954,24.962,9.0465,27.665,27.523,12.961,26.964,25.968,12.184,26.109,23.758,11.794,23.078,24.864,20.825,NaN,NaN, NaN ,27.108,26.581,20.145,25.285,25.509,20.582,31.670097,29.717019,15.908099,25.649829,27.76354,18.199432,26.529746,29.327272,15.934872,21.806452,23.454963,17.927221,NaN,NaN, NaN ,NaN,NaN, NaN ,28.791136,25.327369,10.552876,32.580524,25.862251,8.662538
27.135846,29.371903,16.861828,NaN,NaN, NaN ,26.968,27.828,18.794,NaN,NaN, NaN ,29.691,30.247,14.96,31.766,28.525,12.308,33.72,27.212,10.708,34.14,25.677,8.0408,30.432,28.439,12.164,31.168,27.076,10.65,31.126,25.109,9.339,27.708,27.688,13.087,27.062,26.111,12.326,26.248,23.905,11.952,23.12,24.971,20.793,NaN,NaN, NaN ,27.148,26.636,20.109,25.323,25.575,20.549,NaN,NaN, NaN ,25.670105,27.863128,18.182447,26.479121,29.510943,16.011461,NaN,NaN, NaN ,NaN,NaN, NaN ,NaN,NaN, NaN ,NaN,NaN, NaN ,NaN,NaN, NaN 
NaN,NaN, NaN ,NaN,NaN, NaN ,27.022,27.884,18.75,NaN,NaN, NaN ,29.644,30.471,15.096,31.79,28.742,12.498,33.803,27.439,10.977,34.254,25.617,8.3818,30.464,28.635,12.337,31.259,27.242,10.877,31.278,25.196,9.6036,27.733,27.862,13.206,27.135,26.244,12.472,26.376,24.23,12.05,23.136,25.022,20.738,20.718614,23.251934,19.984487,27.188,26.709,20.073,25.364,25.655,20.514,NaN,NaN, NaN ,25.681951,27.962773,18.156591,26.437835,29.684201,16.092021,NaN,NaN, NaN ,23.791327,24.105495,15.731066,NaN,NaN, NaN ,NaN,NaN, NaN ,NaN,NaN, NaN 
NaN,NaN, NaN ,NaN,NaN, NaN ,27.03,27.944,18.696,NaN,NaN, NaN ,29.588,30.683,15.227,31.797,28.983,12.676,33.862,27.671,11.238,34.404,25.826,8.685,30.473,28.837,12.51,31.324,27.4,11.101,31.403,25.414,9.8462,27.742,28.053,13.328,27.193,26.413,12.589,26.485,24.146,12.25,23.167,25.146,20.722,NaN,NaN, NaN ,27.243,26.731,20.023,25.395,25.733,20.483,NaN,NaN, NaN ,25.688111,28.068578,18.140913,26.386162,29.87306,16.179507,NaN,NaN, NaN ,NaN,NaN, NaN ,NaN,NaN, NaN ,29.128185,25.708583,11.259931,33.013718,26.263516,9.532847
NaN,NaN, NaN ,NaN,NaN, NaN ,27.069,28.017,18.646,24.111,28.581,16.991,29.536,30.843,15.358,31.773,29.119,12.849,33.896,27.897,11.478,34.519,26.025,8.9795,30.461,29.039,12.674,31.367,27.598,11.307,NaN,NaN, NaN ,27.732,28.237,13.455,27.227,26.58,12.736,26.567,24.272,12.413,23.195,25.233,20.688,NaN,NaN, NaN ,27.27,26.85,20.008,25.436,25.807,20.448,NaN,NaN, NaN ,25.698778,28.171351,18.120579,26.345862,30.062603,16.267781,NaN,NaN, NaN ,NaN,NaN, NaN ,NaN,NaN, NaN ,NaN,NaN, NaN ,NaN,NaN, NaN 
NaN,NaN, NaN ,NaN,NaN, NaN ,27.108,28.131,18.648,24.091,28.686,17.022,29.458,31.273,15.47,31.757,29.621,12.98,33.91,28.148,11.706,34.596,26.216,9.2683,30.433,29.269,12.834,31.382,27.784,11.507,NaN,NaN, NaN ,27.712,28.449,13.583,27.241,26.732,12.863,NaN,NaN, NaN ,23.218,25.314,20.638,NaN,NaN, NaN ,27.305,26.907,19.972,25.476,25.862,20.41,31.330257,30.780225,16.708611,25.713314,28.250621,18.100841,26.291523,30.212622,16.36471,22.116031,24.07778,17.940934,NaN,NaN, NaN ,NaN,NaN, NaN ,NaN,NaN, NaN ,NaN,NaN, NaN 
NaN,NaN, NaN ,23.873577,26.635742,16.414499,27.129,28.214,18.597,24.073,28.826,17.061,29.383,31.499,15.594,31.701,29.877,13.117,33.893,28.392,11.911,34.634,26.403,9.5463,30.389,29.465,12.978,31.372,27.999,11.705,NaN,NaN, NaN ,27.675,28.661,13.711,27.246,26.849,13.002,NaN,NaN, NaN ,23.242,25.403,20.607,NaN,NaN, NaN ,27.349,26.966,19.932,25.52,25.947,20.378,NaN,NaN, NaN ,25.731803,28.390657,18.076443,26.239601,30.383583,16.459888,NaN,NaN, NaN ,24.034487,24.608222,16.0684,25.653086,25.270703,14.194693,NaN,NaN, NaN ,33.173691,26.766651,10.374285
NaN,NaN, NaN ,NaN,NaN, NaN ,27.164,28.298,18.568,24.064,28.88,17.103,29.305,31.757,15.713,31.626,30.116,13.239,33.855,28.648,12.097,34.631,26.583,9.8144,30.323,29.684,13.123,NaN,NaN, NaN ,NaN,NaN, NaN ,27.624,28.867,13.848,NaN,NaN, NaN ,NaN,NaN, NaN ,23.276,25.503,20.563,NaN,NaN, NaN ,27.388,27.036,19.896,25.558,25.999,20.338,NaN,NaN, NaN ,25.747706,28.480499,18.064843,26.181358,30.53731,16.557856,NaN,NaN, NaN ,NaN,NaN, NaN ,NaN,NaN, NaN ,NaN,NaN, NaN ,NaN,NaN, NaN 
NaN,NaN, NaN ,NaN,NaN, NaN ,27.194,28.32,18.514,24.054,28.973,17.148,29.224,31.989,15.835,31.534,30.352,13.339,33.796,28.892,12.255,34.592,26.754,10.07,30.24,29.909,13.257,NaN,NaN, NaN ,NaN,NaN, NaN ,27.559,29.03,13.988,NaN,NaN, NaN ,NaN,NaN, NaN ,23.296,25.576,20.531,NaN,NaN, NaN ,27.436,27.088,19.853,25.603,26.067,20.304,NaN,NaN, NaN ,25.755686,28.550091,18.045099,26.136436,30.683073,16.681205,NaN,NaN, NaN ,NaN,NaN, NaN ,NaN,NaN, NaN ,29.253129,26.491722,12.151099,NaN,NaN, NaN 
NaN,NaN, NaN ,NaN,NaN, NaN ,27.251,28.416,18.472,24.049,29.121,17.186,29.142,32.246,15.956,31.42,30.581,13.426,33.727,29.089,12.396,34.52,26.924,10.309,NaN,NaN, NaN ,31.203,28.557,12.249,NaN,NaN, NaN ,27.473,29.163,14.153,NaN,NaN, NaN ,NaN,NaN, NaN ,23.327,25.675,20.504,NaN,NaN, NaN ,27.483,27.167,19.827,25.642,26.127,20.262,NaN,NaN, NaN ,25.785719,28.654611,18.022119,NaN,NaN, NaN ,NaN,NaN, NaN ,NaN,NaN, NaN ,NaN,NaN, NaN ,NaN,NaN, NaN ,33.017776,27.114987,11.11887
NaN,NaN, NaN ,NaN,NaN, NaN ,27.285,28.532,18.453,NaN,NaN, NaN ,29.058,32.497,16.075,31.291,30.813,13.489,33.585,29.529,12.497,34.418,27.099,10.528,NaN,NaN, NaN ,NaN,NaN, NaN ,NaN,NaN, NaN ,27.378,29.311,14.323,NaN,NaN, NaN ,NaN,NaN, NaN ,23.354,25.754,20.469,NaN,NaN, NaN ,27.524,27.229,19.784,25.689,26.169,20.229,31.013999,32.105649,17.185121,25.801352,28.740023,18.004634,NaN,NaN, NaN ,NaN,NaN, NaN ,NaN,NaN, NaN ,NaN,NaN, NaN ,29.074806,26.710325,12.653084,32.954405,27.325195,11.375258
NaN,NaN, NaN ,NaN,NaN, NaN ,27.316,28.605,18.421,NaN,NaN, NaN ,28.971,32.727,16.193,31.139,31.14,13.546,33.435,29.779,12.592,34.298,27.3,10.725,29.879,30.545,13.617,NaN,NaN, NaN ,31.348,26.553,11.918,27.264,29.437,14.508,NaN,NaN, NaN ,NaN,NaN, NaN ,23.377,25.848,20.433,NaN,NaN, NaN ,27.575,27.289,19.748,25.733,26.241,20.194,NaN,NaN, NaN ,25.829958,28.828149,17.989624,NaN,NaN, NaN ,NaN,NaN, NaN ,NaN,NaN, NaN ,NaN,NaN, NaN ,NaN,NaN, NaN ,NaN,NaN, NaN 
NaN,NaN, NaN ,NaN,NaN, NaN ,27.356,28.729,18.42,NaN,NaN, NaN ,28.884,32.965,16.304,30.96,31.431,13.583,33.263,30.011,12.658,34.144,27.496,10.893,NaN,NaN, NaN ,30.809,29.158,12.695,31.208,26.766,12.139,27.133,29.472,14.737,NaN,NaN, NaN ,26.501,26.111,13.573,23.401,25.919,20.393,20.573843,24.41999,19.720052,27.622,27.352,19.716,25.77,26.298,20.157,NaN,NaN, NaN ,25.846142,28.931812,17.973839,NaN,NaN, NaN ,NaN,NaN, NaN ,NaN,NaN, NaN ,NaN,NaN, NaN ,NaN,NaN, NaN ,NaN,NaN, NaN 
NaN,NaN, NaN ,NaN,NaN, NaN ,27.405,28.804,18.378,NaN,NaN, NaN ,28.811,33.211,16.4,30.771,31.649,13.604,33.063,30.238,12.709,33.962,27.701,11.036,NaN,NaN, NaN ,NaN,NaN, NaN ,31.048,26.961,12.318,NaN,NaN, NaN ,NaN,NaN, NaN ,26.277,26.116,13.761,23.428,25.994,20.367,NaN,NaN, NaN ,27.675,27.425,19.676,25.817,26.361,20.122,NaN,NaN, NaN ,25.87969,29.035974,17.964865,NaN,NaN, NaN ,NaN,NaN, NaN ,NaN,NaN, NaN ,NaN,NaN, NaN ,NaN,NaN, NaN ,NaN,NaN, NaN 
NaN,NaN, NaN ,NaN,NaN, NaN ,27.459,28.911,18.349,NaN,NaN, NaN ,28.735,33.409,16.525,30.545,31.943,13.628,32.843,30.479,12.735,33.753,27.91,11.151,29.349,31.203,13.86,NaN,NaN, NaN ,30.903,27.183,12.514,NaN,NaN, NaN ,NaN,NaN, NaN ,26.18,26.297,13.914,23.448,26.065,20.322,NaN,NaN, NaN ,27.729,27.437,19.644,25.861,26.426,20.088,NaN,NaN, NaN ,25.912961,29.115941,17.965181,NaN,NaN, NaN ,NaN,NaN, NaN ,NaN,NaN, NaN ,NaN,NaN, NaN ,28.491447,27.67415,13.34704,NaN,NaN, NaN 
NaN,NaN, NaN ,NaN,NaN, NaN ,27.506,28.974,18.301,NaN,NaN, NaN ,28.647,33.645,16.658,30.286,32.27,13.673,32.593,30.731,12.749,33.516,28.129,11.237,NaN,NaN, NaN ,NaN,NaN, NaN ,30.665,27.404,12.682,26.766,30.494,15.076,NaN,NaN, NaN ,26.045,26.506,14.067,23.476,26.163,20.296,NaN,NaN, NaN ,27.767,27.513,19.607,25.903,26.483,20.053,NaN,NaN, NaN ,25.946726,29.209139,17.977594,NaN,NaN, NaN ,NaN,NaN, NaN ,NaN,NaN, NaN ,NaN,NaN, NaN ,NaN,NaN, NaN ,NaN,NaN, NaN 
NaN,NaN, NaN ,NaN,NaN, NaN ,27.552,29.042,18.275,NaN,NaN, NaN ,28.566,33.869,16.774,NaN,NaN, NaN ,32.318,30.876,12.771,33.252,28.343,11.297,NaN,NaN, NaN ,30.000529,30.101542,13.094678,30.446,27.643,12.857,26.618,30.791,15.212,NaN,NaN, NaN ,25.895,26.738,14.205,23.497,26.23,20.252,NaN,NaN, NaN ,27.818,27.569,19.57,25.945,26.556,20.017,NaN,NaN, NaN ,NaN,NaN, NaN ,NaN,NaN, NaN ,NaN,NaN, NaN ,NaN,NaN, NaN ,NaN,NaN, NaN ,NaN,NaN, NaN ,NaN,NaN, NaN 
NaN,NaN, NaN ,NaN,NaN, NaN ,27.588,29.092,18.23,NaN,NaN, NaN ,28.529,34.199,16.893,NaN,NaN, NaN ,NaN,NaN, NaN ,32.957,28.579,11.323,NaN,NaN, NaN ,NaN,NaN, NaN ,NaN,NaN, NaN ,26.479,31.116,15.335,NaN,NaN, NaN ,25.74,27.048,14.341,23.529,26.318,20.228,NaN,NaN, NaN ,27.859,27.643,19.536,25.989,26.596,19.975,NaN,NaN, NaN ,NaN,NaN, NaN ,NaN,NaN, NaN ,NaN,NaN, NaN ,NaN,NaN, NaN ,NaN,NaN, NaN ,NaN,NaN, NaN ,NaN,NaN, NaN 
NaN,NaN, NaN ,NaN,NaN, NaN ,27.637,29.217,18.224,NaN,NaN, NaN ,28.452,34.378,16.972,NaN,NaN, NaN ,NaN,NaN, NaN ,32.63,28.816,11.321,NaN,NaN, NaN ,NaN,NaN, NaN ,NaN,NaN, NaN ,26.328,31.374,15.485,NaN,NaN, NaN ,25.56,27.364,14.474,23.547,26.381,20.192,NaN,NaN, NaN ,27.915,27.7,19.505,26.023,26.665,19.943,NaN,NaN, NaN ,NaN,NaN, NaN ,NaN,NaN, NaN ,NaN,NaN, NaN ,NaN,NaN, NaN ,NaN,NaN, NaN ,NaN,NaN, NaN ,NaN,NaN, NaN 
NaN,NaN, NaN ,NaN,NaN, NaN ,27.693,29.249,18.159,NaN,NaN, NaN ,28.384,34.581,17.059,NaN,NaN, NaN ,NaN,NaN, NaN ,32.276,29.061,11.295,NaN,NaN, NaN ,NaN,NaN, NaN ,NaN,NaN, NaN ,26.165,31.615,15.643,NaN,NaN, NaN ,NaN,NaN, NaN ,23.573,26.464,20.164,NaN,NaN, NaN ,27.966,27.752,19.465,26.064,26.715,19.912,NaN,NaN, NaN ,NaN,NaN, NaN ,NaN,NaN, NaN ,NaN,NaN, NaN ,NaN,NaN, NaN ,NaN,NaN, NaN ,NaN,NaN, NaN ,NaN,NaN, NaN 
NaN,NaN, NaN ,NaN,NaN, NaN ,27.736,29.378,18.163,NaN,NaN, NaN ,28.307,34.755,17.153,NaN,NaN, NaN ,NaN,NaN, NaN ,31.902,29.302,11.252,27.910701,32.753448,14.139506,NaN,NaN, NaN ,NaN,NaN, NaN ,26.006,31.83,15.787,NaN,NaN, NaN ,25.097,27.636,14.778,23.607,26.52,20.116,NaN,NaN, NaN ,28.015,27.808,19.428,26.105,26.776,19.878,NaN,NaN, NaN ,NaN,NaN, NaN ,NaN,NaN, NaN ,NaN,NaN, NaN ,NaN,NaN, NaN ,NaN,NaN, NaN ,NaN,NaN, NaN ,NaN,NaN, NaN 
NaN,NaN, NaN ,NaN,NaN, NaN ,27.774,29.396,18.123,24.228,30.095,17.77,28.236,34.915,17.243,NaN,NaN, NaN ,NaN,NaN, NaN ,31.448,29.399,11.211,NaN,NaN, NaN ,NaN,NaN, NaN ,NaN,NaN, NaN ,25.849,32.063,15.923,NaN,NaN, NaN ,NaN,NaN, NaN ,23.646,26.54,20.083,20.265,25.83,19.497,28.064,27.872,19.397,26.137,26.845,19.841,NaN,NaN, NaN ,NaN,NaN, NaN ,NaN,NaN, NaN ,NaN,NaN, NaN ,NaN,NaN, NaN ,NaN,NaN, NaN ,NaN,NaN, NaN ,NaN,NaN, NaN 
NaN,NaN, NaN ,NaN,NaN, NaN ,27.828,29.509,18.115,24.262,30.219,17.828,28.237,35.26,17.316,NaN,NaN, NaN ,NaN,NaN, NaN ,31.003,29.61,11.146,NaN,NaN, NaN ,NaN,NaN, NaN ,NaN,NaN, NaN ,25.687,32.292,16.064,NaN,NaN, NaN ,24.906,28.055,15.004,23.667,26.682,20.041,NaN,NaN, NaN ,28.116,27.922,19.358,26.171,26.918,19.808,NaN,NaN, NaN ,NaN,NaN, NaN ,NaN,NaN, NaN ,NaN,NaN, NaN ,NaN,NaN, NaN ,NaN,NaN, NaN ,NaN,NaN, NaN ,NaN,NaN, NaN 
NaN,NaN, NaN ,NaN,NaN, NaN ,27.864,29.55,18.077,24.298,30.325,17.89,28.235,35.564,17.369,NaN,NaN, NaN ,NaN,NaN, NaN ,30.528,29.849,11.073,NaN,NaN, NaN ,NaN,NaN, NaN ,NaN,NaN, NaN ,25.525,32.567,16.195,NaN,NaN, NaN ,NaN,NaN, NaN ,23.696,26.733,20.005,NaN,NaN, NaN ,28.171,27.958,19.305,26.208,26.984,19.775,NaN,NaN, NaN ,NaN,NaN, NaN ,NaN,NaN, NaN ,NaN,NaN, NaN ,NaN,NaN, NaN ,NaN,NaN, NaN ,NaN,NaN, NaN ,NaN,NaN, NaN 
NaN,NaN, NaN ,NaN,NaN, NaN ,27.929,29.594,18.065,24.331,30.428,17.945,28.084,35.195,17.439,NaN,NaN, NaN ,NaN,NaN, NaN ,30.023,30.054,10.996,NaN,NaN, NaN ,NaN,NaN, NaN ,NaN,NaN, NaN ,25.357,32.795,16.321,NaN,NaN, NaN ,NaN,NaN, NaN ,23.719,26.789,19.954,20.182,26.25,19.433,28.21,28.012,19.293,26.249,27.035,19.734,NaN,NaN, NaN ,NaN,NaN, NaN ,NaN,NaN, NaN ,NaN,NaN, NaN ,22.489542,28.422795,17.072411,NaN,NaN, NaN ,NaN,NaN, NaN ,NaN,NaN, NaN 
NaN,NaN, NaN ,NaN,NaN, NaN ,27.943,29.662,18.009,24.363,30.535,17.996,28.021,35.43,17.476,NaN,NaN, NaN ,NaN,NaN, NaN ,29.477,30.25,10.913,NaN,NaN, NaN ,NaN,NaN, NaN ,NaN,NaN, NaN ,NaN,NaN, NaN ,NaN,NaN, NaN ,NaN,NaN, NaN ,23.766,26.884,19.924,NaN,NaN, NaN ,28.269,28.018,19.253,26.287,27.087,19.702,NaN,NaN, NaN ,NaN,NaN, NaN ,NaN,NaN, NaN ,21.232091,27.360382,18.109932,NaN,NaN, NaN ,NaN,NaN, NaN ,NaN,NaN, NaN ,NaN,NaN, NaN 
NaN,NaN, NaN ,22.860791,30.085296,18.039409,28.002,29.745,18.012,24.398,30.647,18.055,27.954,35.642,17.496,NaN,NaN, NaN ,NaN,NaN, NaN ,28.907,30.502,10.835,NaN,NaN, NaN ,NaN,NaN, NaN ,NaN,NaN, NaN ,NaN,NaN, NaN ,NaN,NaN, NaN ,NaN,NaN, NaN ,23.789,26.913,19.874,NaN,NaN, NaN ,28.303,28.099,19.228,26.321,27.151,19.667,NaN,NaN, NaN ,NaN,NaN, NaN ,NaN,NaN, NaN ,21.045742,27.6895,18.137769,22.236232,28.946824,17.20284,23.361674,29.502144,16.33678,NaN,NaN, NaN ,NaN,NaN, NaN 
NaN,NaN, NaN ,NaN,NaN, NaN ,28.048,29.816,17.98,24.435,30.758,18.114,27.932,35.83,17.501,NaN,NaN, NaN ,NaN,NaN, NaN ,28.31,30.701,10.769,NaN,NaN, NaN ,NaN,NaN, NaN ,NaN,NaN, NaN ,NaN,NaN, NaN ,NaN,NaN, NaN ,23.756,29.619,15.538,23.848,26.934,19.845,20.141,26.692,19.43,28.343,28.164,19.195,26.36,27.198,19.631,NaN,NaN, NaN ,NaN,NaN, NaN ,NaN,NaN, NaN ,NaN,NaN, NaN ,NaN,NaN, NaN ,23.239215,29.946259,16.440911,NaN,NaN, NaN ,NaN,NaN, NaN 
NaN,NaN, NaN ,NaN,NaN, NaN ,28.093,29.873,17.957,24.47,30.867,18.177,27.926,36.024,17.494,NaN,NaN, NaN ,NaN,NaN, NaN ,27.684,30.9,10.719,NaN,NaN, NaN ,NaN,NaN, NaN ,NaN,NaN, NaN ,NaN,NaN, NaN ,NaN,NaN, NaN ,23.532,29.983,15.585,23.858,27.026,19.784,20.133,26.825,19.435,28.391,28.214,19.171,26.396,27.261,19.602,NaN,NaN, NaN ,NaN,NaN, NaN ,NaN,NaN, NaN ,NaN,NaN, NaN ,NaN,NaN, NaN ,NaN,NaN, NaN ,NaN,NaN, NaN ,NaN,NaN, NaN 
NaN,NaN, NaN ,NaN,NaN, NaN ,28.122,29.927,17.94,NaN,NaN, NaN ,27.903,36.202,17.476,NaN,NaN, NaN ,NaN,NaN, NaN ,27.028,31.187,10.673,NaN,NaN, NaN ,NaN,NaN, NaN ,NaN,NaN, NaN ,NaN,NaN, NaN ,NaN,NaN, NaN ,23.281,30.208,15.665,23.899,27.108,19.752,20.131,26.985,19.448,28.432,28.276,19.14,26.431,27.309,19.57,NaN,NaN, NaN ,NaN,NaN, NaN ,NaN,NaN, NaN ,NaN,NaN, NaN ,21.964043,29.734507,17.46063,NaN,NaN, NaN ,NaN,NaN, NaN ,NaN,NaN, NaN 
NaN,NaN, NaN ,22.720584,31.092162,18.564154,28.175,29.92,17.897,NaN,NaN, NaN ,27.867,36.357,17.452,NaN,NaN, NaN ,NaN,NaN, NaN ,26.365,31.408,10.657,NaN,NaN, NaN ,NaN,NaN, NaN ,NaN,NaN, NaN ,24.595,34.132,17.186,NaN,NaN, NaN ,23.045,30.446,15.753,23.928,27.125,19.7,20.117,27.095,19.448,28.486,28.278,19.093,26.471,27.36,19.537,29.299804,36.781375,15.88849,NaN,NaN, NaN ,NaN,NaN, NaN ,NaN,NaN, NaN ,NaN,NaN, NaN ,NaN,NaN, NaN ,NaN,NaN, NaN ,NaN,NaN, NaN 
NaN,NaN, NaN ,NaN,NaN, NaN ,28.219,29.949,17.873,NaN,NaN, NaN ,27.867,36.57,17.427,NaN,NaN, NaN ,NaN,NaN, NaN ,25.69,31.681,10.659,NaN,NaN, NaN ,NaN,NaN, NaN ,NaN,NaN, NaN ,24.505,34.24,17.208,23.422,32.854,16.614,22.719,30.832,15.856,23.967,27.191,19.662,20.095,27.156,19.401,28.519,28.366,19.079,26.509,27.408,19.502,NaN,NaN, NaN ,NaN,NaN, NaN ,NaN,NaN, NaN ,NaN,NaN, NaN ,NaN,NaN, NaN ,22.607345,30.873403,16.841829,NaN,NaN, NaN ,NaN,NaN, NaN 
NaN,NaN, NaN ,NaN,NaN, NaN ,28.259,30.041,17.846,NaN,NaN, NaN ,27.672,36.275,17.163,NaN,NaN, NaN ,NaN,NaN, NaN ,25.005,31.942,10.686,NaN,NaN, NaN ,NaN,NaN, NaN ,NaN,NaN, NaN ,24.423,34.433,17.313,23.288,33.086,16.72,22.465,31.012,15.965,24.03,27.24,19.645,20.087,27.258,19.397,28.556,28.439,19.045,26.549,27.459,19.472,29.034636,37.301743,15.911951,NaN,NaN, NaN ,NaN,NaN, NaN ,NaN,NaN, NaN ,21.631305,30.276687,17.758436,NaN,NaN, NaN ,NaN,NaN, NaN ,NaN,NaN, NaN 
NaN,NaN, NaN ,NaN,NaN, NaN ,28.258,30.103,17.81,24.639,31.185,18.33,27.623,36.411,17.092,NaN,NaN, NaN ,NaN,NaN, NaN ,24.321,32.296,10.735,NaN,NaN, NaN ,NaN,NaN, NaN ,NaN,NaN, NaN ,24.345,34.599,17.383,23.115,33.35,16.858,22.192,31.256,16.11,24.041,27.295,19.589,20.107,27.41,19.41,28.594,28.484,19.014,26.59,27.496,19.437,NaN,NaN, NaN ,NaN,NaN, NaN ,NaN,NaN, NaN ,NaN,NaN, NaN ,NaN,NaN, NaN ,NaN,NaN, NaN ,NaN,NaN, NaN ,24.643875,32.916953,12.373362
NaN,NaN, NaN ,NaN,NaN, NaN ,28.283,30.084,17.766,24.685,31.27,18.366,27.571,36.523,17.003,NaN,NaN, NaN ,24.833,35.627,12.144,23.639,32.621,10.819,NaN,NaN, NaN ,NaN,NaN, NaN ,NaN,NaN, NaN ,24.268,34.777,17.447,22.94,33.587,16.991,21.89,31.681,16.273,24.084,27.349,19.547,20.1,27.514,19.416,28.637,28.521,18.985,26.627,27.546,19.404,28.80298,37.413741,15.322098,NaN,NaN, NaN ,NaN,NaN, NaN ,NaN,NaN, NaN ,21.421044,30.793083,18.02632,NaN,NaN, NaN ,23.189903,32.947222,15.194136,NaN,NaN, NaN 
NaN,NaN, NaN ,NaN,NaN, NaN ,28.33,30.175,17.742,24.739,31.356,18.398,27.536,36.776,16.997,24.686,37.226,14.633,24.353,35.9,12.181,23.032,33.109,10.908,24.316,36.589,15.87,NaN,NaN, NaN ,NaN,NaN, NaN ,24.193,34.928,17.488,22.787,33.793,17.117,21.61,31.945,16.455,24.118,27.411,19.515,20.13,27.646,19.462,28.663,28.588,18.956,26.668,27.582,19.369,NaN,NaN, NaN ,NaN,NaN, NaN ,NaN,NaN, NaN ,20.546886,29.527,18.956571,21.34492,30.998784,18.223031,21.938637,31.764494,17.33188,NaN,NaN, NaN ,NaN,NaN, NaN 
NaN,NaN, NaN ,NaN,NaN, NaN ,28.365,30.251,17.715,24.794,31.448,18.43,27.475,36.887,16.901,24.545,37.408,14.655,23.903,36.183,12.221,22.382,33.491,11.037,NaN,NaN, NaN ,NaN,NaN, NaN ,NaN,NaN, NaN ,24.12,35.08,17.515,22.648,34.017,17.242,NaN,NaN, NaN ,24.147,27.426,19.48,20.121,27.706,19.409,28.711,28.587,18.903,26.704,27.623,19.334,NaN,NaN, NaN ,NaN,NaN, NaN ,NaN,NaN, NaN ,NaN,NaN, NaN ,21.241976,31.141966,18.413435,NaN,NaN, NaN ,NaN,NaN, NaN ,NaN,NaN, NaN 
NaN,NaN, NaN ,NaN,NaN, NaN ,28.393,30.294,17.674,24.845,31.523,18.445,27.421,36.988,16.786,24.415,37.523,14.662,23.483,36.489,12.268,21.744,33.873,11.181,NaN,NaN, NaN ,NaN,NaN, NaN ,NaN,NaN, NaN ,24.051,35.222,17.527,22.509,34.203,17.315,21.117,32.605,16.854,24.201,27.417,19.437,20.135,27.799,19.399,28.757,28.618,18.875,26.743,27.668,19.3,NaN,NaN, NaN ,NaN,NaN, NaN ,NaN,NaN, NaN ,NaN,NaN, NaN ,NaN,NaN, NaN ,21.582687,32.272647,17.715018,22.241607,33.854419,15.482186,NaN,NaN, NaN 
NaN,NaN, NaN ,NaN,NaN, NaN ,28.413,30.323,17.636,24.892,31.606,18.456,27.349,37.027,16.643,24.284,37.673,14.649,23.069,36.783,12.276,21.128,34.323,11.357,24.008,37.051,15.901,NaN,NaN, NaN ,NaN,NaN, NaN ,23.986,35.361,17.519,22.391,34.383,17.401,20.917,32.885,17.082,24.279,27.427,19.412,20.156,27.905,19.397,28.778,28.717,18.856,26.78,27.707,19.263,28.342947,37.562295,14.692279,NaN,NaN, NaN ,NaN,NaN, NaN ,NaN,NaN, NaN ,21.132969,31.530929,18.864998,NaN,NaN, NaN ,NaN,NaN, NaN ,22.079419,34.470095,12.639303
NaN,NaN, NaN ,NaN,NaN, NaN ,28.461,30.381,17.602,24.94,31.692,18.461,27.283,37.099,16.511,24.176,37.778,14.628,22.715,37.023,12.319,20.541,34.764,11.543,NaN,NaN, NaN ,NaN,NaN, NaN ,NaN,NaN, NaN ,23.918,35.501,17.504,22.289,34.552,17.474,20.719,33.098,17.224,24.273,27.575,19.351,20.171,27.975,19.389,28.809,28.755,18.826,26.818,27.739,19.226,NaN,NaN, NaN ,NaN,NaN, NaN ,NaN,NaN, NaN ,20.710088,30.040627,19.410389,NaN,NaN, NaN ,NaN,NaN, NaN ,NaN,NaN, NaN ,NaN,NaN, NaN 
