Le01R_X,Le01R_Y,Le01R_Z,Le02R_X,Le02R_Y,Le02R_Z,Le03R_X,Le03R_Y,Le03R_Z,Mf01R_X,Mf01R_Y,Mf01R_Z,Mf02R_X,Mf02R_Y,Mf02R_Z,Mf03R_X,Mf03R_Y,Mf03R_Z,Mi01R_X,Mi01R_Y,Mi01R_Z,Mi02R_X,Mi02R_Y,Mi02R_Z,Mi03R_X,Mi03R_Y,Mi03R_Z,Mi04R_X,Mi04R_Y,Mi04R_Z,Mi05R_X,Mi05R_Y,Mi05R_Z,Mi06R_X,Mi06R_Y,Mi06R_Z,Mi07R_X,Mi07R_Y,Mi07R_Z,Mi08R_X,Mi08R_Y,Mi08R_Z,Mi09R_X,Mi09R_Y,Mi09R_Z,Mm01R_X,Mm01R_Y,Mm01R_Z,Mm02R_X,Mm02R_Y,Mm02R_Z,Mm03R_X,Mm03R_Y,Mm03R_Z,Mo01R_X,Mo01R_Y,Mo01R_Z,Mo02R_X,Mo02R_Y,Mo02R_Z,Mo03R_X,Mo03R_Y,Mo03R_Z,shdR_X,shdR_Y,shdR_Z,elbR_X,elbR_Y,elbR_Z,wstR_X,wstR_Y,wstR_Z,mcp3R_X,mcp3R_Y,mcp3R_Z,ip3R_X,ip3R_Y,ip3R_Z,t3R_X,t3R_Y,t3R_Z,t4R_X,t4R_Y,t4R_Z,mcp5R_X,mcp5R_Y,mcp5R_Z,ip5R_X,ip5R_Y,ip5R_Z,t5R_X,t5R_Y,t5R_Z,kneeR_X,kneeR_Y,kneeR_Z,ankR_X,ankR_Y,ankR_Z,str_X,str_Y,str_Z,lmb_X,lmb_Y,lmb_Z,Sn02R_X,Sn02R_Y,Sn02R_Z,Sn03R_X,Sn03R_Y,Sn03R_Z,Sn04R_X,Sn04R_Y,Sn04R_Z,Sn05R_X,Sn05R_Y,Sn05R_Z,Sn06R_X,Sn06R_Y,Sn06R_Z,Te01R_X,Te01R_Y,Te01R_Z,Te02R_X,Te02R_Y,Te02R_Z,Te03R_X,Te03R_Y,Te03R_Z,Te04R_X,Te04R_Y,Te04R_Z,Te05R_X,Te05R_Y,Te05R_Z,Te06R_X,Te06R_Y,Te06R_Z,Te07R_X,Te07R_Y,Te07R_Z,Te08R_X,Te08R_Y,Te08R_Z,Te09R_X,Te09R_Y,Te09R_Z
7.2235,19.7463,19.0834,7.1186,20.5006,17.2121,7.3078,21.0584,15.2539,5.7821,20.419,18.4667,6.4639,20.6071,17.6481,6.5268,20.1111,18.8561,4.174,19.8701,19.8029,1.8605,19.2872,20.1458,0.3923,18.8486,20.0865,0.6626,20.6666,17.984,1.7032,20.7455,18.2196,2.9606,20.8055,18.2614,4.1772,21.6969,16.1469,2.8193,21.9008,15.6908,1.3673,21.9201,15.5895,3.8581,22.483,12.0854,2.1016,22.6117,11.9979,2.7969,22.8242,10.5214,5.0206,22.4245,10.3877,3.6274,22.6761,8.5287,4.1755,22.5085,7.8089,7.1598,18.2604,20.5118,4.4242,20.0295,18.7045,7.1722,21.9379,13.3182,5.5159,21.9885,9.881,4.5001,22.1494,7.2222,2.1377,23.2462,5.3865,0.9355,22.798,8.3388,3.4016,22.0294,13.5213,1.5106,22.1063,13.4675,-0.626,22.0692,13.735,1.0291,18.0278,21.3298,-1.7016,16.769,21.1036,7.0005,17.1602,21.9685,4.879,16.5406,22.2525,5.7052,18.9755,19.7823,5.8488,21.0345,16.4515,5.3895,22.0862,13.5414,5.7877,22.2966,12.0528,6.3565,21.9909,11.424,-1.0098,18.834,19.612,-0.2877,20.6368,17.5953,-0.1302,21.7146,15.5279,0.2235,22.4142,12.4589,0.7958,22.7022,11.0268,1.0118,22.8111,9.6768,1.5288,22.9479,7.9037,2.1212,23.1906,6.9682,2.4566,23.3352,6.0691
7.2888,19.7475,19.0674,7.2172,20.432,17.1704,7.442,20.9162,15.2024,5.8576,20.3831,18.4074,6.5526,20.5562,17.5952,6.5978,20.085,18.8166,4.2275,19.8605,19.74,1.911,19.3154,20.1127,0.4543,18.8403,20.0335,0.7569,20.5449,17.8492,1.7909,20.6598,18.1026,3.0445,20.7231,18.1491,4.2972,21.5783,16.0426,2.9451,21.7404,15.5566,1.4955,21.7335,15.4325,4.0378,22.2292,11.9463,2.2852,22.3376,11.8288,2.9951,22.5122,10.3585,5.221,22.1232,10.2669,3.8556,22.3216,8.3865,4.4157,22.1308,7.6764,7.2096,18.2851,20.5117,4.4949,19.9892,18.6389,7.3417,21.7141,13.2433,5.7316,21.6698,9.7778,4.7507,21.7583,7.1026,2.404,22.7922,5.2061,1.1734,22.4076,8.1509,3.5261,21.8774,13.3852,1.691,21.9886,13.299,-0.4814,21.8196,13.542,1.0867,18.0427,21.3235,-1.6229,16.7352,21.0611,7.0764,17.1681,21.9675,4.9174,16.5167,22.2387,5.7674,18.9777,19.7573,5.9617,20.9294,16.3763,5.548,21.8822,13.4335,5.9706,22.0507,11.9516,6.5451,21.736,11.3348,-0.9209,18.7488,19.5147,-0.1788,20.4895,17.4438,0.0023,21.526,15.358,0.396,22.1323,12.2663,0.9859,22.3905,10.8368,1.2242,22.4704,9.4867,1.7688,22.5593,7.7173,2.372,22.7785,6.7845,2.7234,22.8827,5.8834
7.3612,19.7032,19.024,7.3174,20.356,17.1364,7.5738,20.7807,15.1606,5.9352,20.3511,18.352,6.6457,20.4967,17.5468,6.6692,20.0742,18.7831,4.2898,19.8578,19.6918,1.9642,19.3374,20.0756,0.527,18.8151,19.9752,0.8606,20.4238,17.7224,1.8847,20.5615,17.9847,3.1349,20.6413,18.0501,4.417,21.4453,15.9377,3.0787,21.5876,15.4281,1.6276,21.55,15.2806,4.2277,21.9789,11.8163,2.4719,22.0668,11.671,3.2059,22.2066,10.2041,5.4344,21.8138,10.1565,4.0985,21.9671,8.254,4.6694,21.7473,7.554,7.2585,18.3125,20.5113,4.5687,19.9485,18.5728,7.5108,21.5134,13.19,5.949,21.3684,9.6902,5.0084,21.381,7.0021,2.6979,22.3385,5.0366,1.4138,22.0656,7.9713,3.6568,21.6643,13.25,1.9027,21.6679,13.1506,-0.3298,21.5778,13.3552,1.1404,18.0661,21.319,-1.5417,16.7135,21.0294,7.1189,17.3334,21.9989,4.9839,16.6466,22.2274,5.8322,18.9821,19.7317,6.0717,20.8177,16.3091,5.7115,21.6633,13.3269,6.1551,21.797,11.8509,6.7454,21.4729,11.257,-0.8225,18.6444,19.4056,-0.0687,20.3518,17.2991,0.1389,21.3234,15.1843,0.5785,21.851,12.085,1.1855,22.0717,10.6542,1.4478,22.1309,9.3074,2.0261,22.1839,7.5447,2.6388,22.374,6.6173,3.0036,22.4703,5.7269
7.4402,19.7574,19.0394,7.4187,20.2949,17.109,7.7135,20.6433,15.1269,6.0159,20.3093,18.2993,6.7415,20.4385,17.5038,6.7426,20.0569,18.7519,4.3501,19.8587,19.6433,2.0218,19.3556,20.0316,0.594,18.7979,19.9161,0.9605,20.3086,17.5976,1.9832,20.4571,17.8709,3.2263,20.5755,17.9566,4.5449,21.3153,15.8358,3.215,21.432,15.3033,1.7689,21.3627,15.1332,4.4236,21.7231,11.6966,2.6727,21.801,11.5219,3.427,21.8953,10.0614,5.6522,21.5187,10.0616,4.3551,21.6074,8.1355,4.935,21.3831,7.454,7.3102,18.3528,20.5135,4.6391,19.9106,18.5111,7.5333,21.6513,13.1129,6.1821,21.0547,9.6165,5.2889,20.9703,6.912,2.9986,21.8988,4.8872,1.6665,21.6716,7.8035,3.8889,21.3921,13.1392,2.0982,21.4369,13.0237,-0.1572,21.3424,13.1721,1.1832,17.9116,21.3238,-1.4596,16.6869,20.998,7.1531,17.2751,21.9829,5.0327,16.6168,22.2249,5.8959,18.9805,19.7071,6.1872,20.7213,16.2512,5.8843,21.4628,13.2355,6.3505,21.5518,11.7657,6.954,21.2138,11.1911,-0.7152,18.5295,19.3005,0.0455,20.2056,17.1603,0.2828,21.1196,15.0156,0.7759,21.5886,11.9093,1.4051,21.7581,10.4821,1.6865,21.7796,9.1361,2.2913,21.8112,7.3858,2.9192,21.9618,6.4614,3.2964,22.0338,5.5693
7.498,19.7109,19.0055,7.5183,20.2216,17.0851,7.8528,20.521,15.1076,6.0984,20.2837,18.2546,6.8353,20.385,17.4626,6.8166,20.0415,18.7207,4.4113,19.8446,19.5858,2.0796,19.3561,19.9795,0.6572,18.7664,19.853,1.0622,20.1845,17.4753,2.0786,20.3366,17.7525,3.3156,20.5134,17.8725,4.6714,21.1801,15.7408,3.3549,21.2651,15.1829,1.913,21.1731,14.9894,4.6251,21.4808,11.5869,2.8789,21.5246,11.3774,3.6568,21.5941,9.9311,5.8817,21.2247,9.982,4.6211,21.2483,8.025,5.2128,20.9913,7.3619,7.3628,18.3834,20.5112,4.7101,19.8569,18.4443,7.8265,20.7881,13.141,6.4195,20.7389,9.5566,5.57,20.5754,6.8394,3.3171,21.4644,4.7492,1.9521,21.3178,7.6491,4.0672,21.1944,13.0303,2.1498,21.2827,12.8535,-0.0274,21.1661,12.9859,1.2356,17.9525,21.3292,-1.3761,16.6686,20.9758,7.2092,17.3694,21.9729,5.1093,16.7588,22.2604,5.9603,18.9925,19.687,6.3064,20.6112,16.1943,6.058,21.2749,13.1549,6.552,21.3096,11.6954,7.1635,20.9437,11.1376,-0.6034,18.4286,19.1994,0.1633,20.0749,17.0226,0.4339,20.9141,14.8508,0.9746,21.3115,11.7382,1.6309,21.4437,10.3224,1.94,21.4437,8.9803,2.5739,21.4324,7.2342,3.2208,21.5682,6.3213,3.6182,21.6132,5.4422
7.5676,19.7062,18.9953,7.6237,20.1621,17.0659,7.9962,20.3907,15.0881,6.1776,20.2443,18.2059,6.9329,20.339,17.4315,6.8908,20.0315,18.6943,4.4719,19.8391,19.5359,2.1405,19.3603,19.9202,0.7294,18.7422,19.7899,1.1673,20.0812,17.3568,2.1792,20.2251,17.6406,3.4071,20.4464,17.7812,4.7994,21.0425,15.6515,3.4973,21.0883,15.0666,2.0612,20.9882,14.8543,4.8344,21.2288,11.4854,3.089,21.2695,11.2435,3.9001,21.2905,9.8058,6.1248,20.9291,9.912,4.8996,20.9028,7.9337,5.5022,20.6132,7.2921,7.4175,18.4147,20.5103,4.7904,19.8206,18.3908,8.0453,20.917,13.0826,6.6524,20.822,9.4684,5.8805,20.1651,6.7904,3.6595,21.0171,4.6211,2.2231,20.9433,7.5025,4.2511,21.0562,12.915,2.4299,20.9941,12.7491,0.1789,20.8714,12.8199,1.292,18.1971,21.3278,-1.2921,16.6564,20.9544,7.2585,17.3343,21.9659,5.1363,16.7189,22.255,6.0268,18.9943,19.6658,6.4268,20.5146,16.1454,6.2379,21.0714,13.0869,6.7616,21.0667,11.6345,7.3839,20.6875,11.0986,-0.4973,18.3373,19.1148,0.2842,19.9167,16.8774,0.5848,20.7173,14.6918,1.1836,21.0603,11.5789,1.8696,21.1407,10.1681,2.2021,21.1129,8.8336,2.8664,21.0566,7.0987,3.5361,21.172,6.1901,3.9439,21.1753,5.307
7.6399,19.6832,18.9655,7.7241,20.1039,17.0519,8.1386,20.2659,15.0812,6.26,20.2111,18.1647,7.0277,20.2861,17.4016,6.9661,20.0098,18.6643,4.5346,19.8458,19.4902,2.2079,19.3636,19.8572,0.8098,18.7131,19.7277,1.2745,19.9609,17.2398,2.2829,20.1279,17.5372,3.5011,20.3697,17.6965,4.9306,20.9106,15.5714,3.6445,20.9185,14.9602,2.2106,20.8087,14.7199,5.0519,20.9689,11.3959,3.3138,21.0055,11.1195,4.1493,20.9965,9.6977,6.3652,20.639,9.8584,5.1816,20.5557,7.8578,5.7937,20.2389,7.2315,7.4692,18.4516,20.5077,4.8679,19.7824,18.3359,8.2298,20.7259,13.0747,6.9394,20.2047,9.4761,6.1738,19.7797,6.7496,4.0065,20.585,4.5178,2.5367,20.5838,7.378,4.4361,20.7731,12.8351,2.6468,20.7584,12.5946,0.3317,20.754,12.6383,1.3463,18.2324,21.3264,-1.2089,16.6478,20.9375,7.2882,17.3751,21.9769,5.195,16.8307,22.2707,6.0922,19.0049,19.649,6.5478,20.4017,16.1034,6.4215,20.907,13.0608,6.9724,20.8199,11.5898,7.6022,20.4316,11.0723,-0.3992,18.2563,19.0412,0.4065,19.7553,16.7412,0.7412,20.5161,14.5325,1.3986,20.7964,11.4218,2.1145,20.8548,10.0218,2.4709,20.7954,8.6972,3.1736,20.6965,6.9759,3.86,20.7696,6.0749,4.2922,20.7373,5.2123
7.713,19.7062,18.9732,7.8273,20.0474,17.0442,8.282,20.1458,15.0833,6.344,20.1825,18.126,7.1251,20.2415,17.3774,7.0422,20.0018,18.6424,4.5976,19.8541,19.444,2.2751,19.3582,19.7958,0.89,18.678,19.661,1.3843,19.8378,17.1268,2.3835,20.03,17.4405,3.5964,20.307,17.6157,5.0683,20.7761,15.4985,3.7887,20.7531,14.8576,2.3662,20.6292,14.5948,5.2725,20.727,11.3185,3.5414,20.7526,11.0083,4.4036,20.6995,9.6022,6.6174,20.3537,9.8188,5.4765,20.2098,7.7941,6.1015,19.8662,7.1939,7.5213,18.4892,20.5082,4.9459,19.7445,18.2833,8.2981,20.3578,13.0836,7.1315,19.9117,9.4585,6.4986,19.4474,6.7227,4.3648,20.1435,4.4279,2.8385,20.263,7.2618,4.6321,20.5514,12.7471,2.6405,20.7785,12.4585,0.5507,20.4076,12.4875,1.3988,18.0789,21.3321,-1.1209,16.6492,20.9262,7.3648,17.4745,21.9775,5.2405,16.8475,22.2449,6.1602,19.0111,19.6313,6.6696,20.3063,16.071,6.6051,20.7149,13.011,7.1929,20.5881,11.5543,7.8334,20.1941,11.0644,-0.3074,18.1814,18.9737,0.5349,19.5787,16.6095,0.8989,20.3261,14.3823,1.6211,20.5395,11.2758,2.3656,20.5841,9.8887,2.7481,20.4714,8.5676,3.4822,20.3276,6.869,4.1934,20.3503,5.9813,4.6453,20.2968,5.128
7.7837,19.6903,18.9528,7.9304,19.9951,17.0422,8.426,20.0243,15.0915,6.4255,20.1553,18.0893,7.2228,20.1918,17.3518,7.1154,19.9913,18.6197,4.665,19.8577,19.3957,2.3459,19.3511,19.7346,0.9737,18.6436,19.5972,1.5004,19.7173,17.0201,2.4852,19.9414,17.3474,3.6951,20.2351,17.5323,5.2045,20.6296,15.4249,3.9402,20.5832,14.764,2.5241,20.4416,14.4744,5.4992,20.47,11.2464,3.7727,20.4895,10.8993,4.6711,20.4008,9.513,6.8747,20.063,9.7891,5.78,19.854,7.7463,6.4141,19.4996,7.1731,7.5748,18.5309,20.5083,5.0221,19.6985,18.229,8.596,20.3456,13.0764,7.4659,19.6721,9.4479,6.8233,18.9404,6.7671,4.7311,19.6895,4.3517,3.1569,19.8664,7.1531,4.827,20.3587,12.6702,3.0053,20.4352,12.3904,0.7376,20.3235,12.3128,1.4639,18.3133,21.3198,-1.0337,16.6526,20.9157,7.4293,17.5586,21.972,5.2774,16.8884,22.2328,6.2286,19.0219,19.6169,6.7913,20.2092,16.0432,6.7952,20.4975,12.9304,7.41,20.3469,11.531,8.0647,19.946,11.0686,-0.2174,18.1224,18.9167,0.669,19.4269,16.4922,1.0587,20.1261,14.2367,1.85,20.2944,11.1344,2.6214,20.2992,9.7591,3.0309,20.1689,8.454,3.8049,19.9367,6.779,4.5308,19.9499,5.9027,5.011,19.8496,5.0592
7.8543,19.7168,18.9654,8.0342,19.9359,17.0412,8.5718,19.9104,15.1077,6.5105,20.1256,18.0588,7.3205,20.1439,17.3366,7.1932,19.9752,18.598,4.7303,19.8643,19.3523,2.4262,19.3371,19.6787,1.0614,18.6139,19.5408,1.6202,19.5818,16.9179,2.5894,19.8575,17.2614,3.7943,20.1474,17.4581,5.3401,20.492,15.3664,4.0935,20.4081,14.6763,2.685,20.2647,14.3658,5.7251,20.2345,11.1955,4.0104,20.2333,10.8068,4.9359,20.1186,9.444,7.1336,19.7858,9.7758,6.0869,19.5049,7.7162,6.7384,19.1226,7.1651,7.6269,18.5775,20.5083,5.096,19.6519,18.1832,8.7702,20.0485,13.1116,7.7142,19.2512,9.48,7.1252,18.6298,6.7394,5.1124,19.2373,4.3064,3.4872,19.4964,7.0653,5.0037,20.1678,12.6062,3.1998,20.2111,12.3063,0.9748,19.9639,12.1794,1.5158,18.3664,21.3134,-0.9478,16.6576,20.9055,7.4823,17.5767,21.933,5.3403,16.9262,22.2441,6.2943,19.0375,19.6065,6.9174,20.1209,16.0246,7.0011,20.4108,12.89,7.6326,20.1239,11.5204,8.2998,19.7022,11.0809,-0.1243,18.0475,18.8574,0.8031,19.2694,16.3785,1.2293,19.9276,14.1007,2.0793,20.0645,11.0068,2.8843,20.0188,9.6458,3.3243,19.8551,8.3524,4.1405,19.5546,6.7024,4.8865,19.5344,5.8398,5.3759,19.4013,5.0106
7.9219,19.7022,18.9533,8.1374,19.876,17.0441,8.7129,19.8098,15.1418,6.5934,20.0962,18.0304,7.4146,20.0899,17.3178,7.2681,19.9665,18.5863,4.7961,19.8747,19.315,2.5088,19.317,19.625,1.147,18.5781,19.4883,1.7465,19.4491,16.824,2.6992,19.765,17.1817,3.9024,20.0603,17.3897,5.4816,20.3609,15.3151,4.2503,20.2527,14.6034,2.8463,20.0797,14.2625,5.9592,20.0001,11.1537,4.2545,19.9767,10.7243,5.2082,19.8187,9.3862,7.4029,19.5043,9.7777,6.4004,19.1562,7.7027,7.0632,18.769,7.1773,7.679,18.6107,20.5051,5.18,19.6126,18.1426,8.9604,19.8717,13.1462,8.018,18.957,9.5352,7.4937,18.2461,6.7767,5.4371,19.043,4.239,3.8187,19.1441,6.9972,5.2206,19.9646,12.5488,3.5049,19.8241,12.1643,1.1835,19.728,12.0441,1.5712,18.2323,21.3208,-0.8657,16.6663,20.8959,7.5127,17.6014,21.9428,5.4001,16.9679,22.2246,6.3622,19.0461,19.5946,7.0386,20.0214,16.0085,7.1945,20.2301,12.8771,7.859,19.906,11.5237,8.5331,19.4741,11.111,-0.0213,17.9763,18.7997,0.9337,19.1252,16.2777,1.3983,19.7292,13.9758,2.3211,19.8123,10.892,3.1525,19.7225,9.5403,3.6224,19.5131,8.2692,4.477,19.1745,6.6437,5.2454,19.1232,5.8004,5.7435,18.9604,4.967
7.9925,19.7054,18.9507,8.2416,19.8203,17.0549,8.859,19.6991,15.1698,6.6773,20.0673,18.0059,7.5122,20.0389,17.307,7.3437,19.957,18.5724,4.8663,19.89,19.2814,2.5904,19.2952,19.5772,1.2359,18.5517,19.4374,1.8807,19.3262,16.7425,2.8176,19.6632,17.1091,4.0084,19.9718,17.3263,5.6221,20.2297,15.2704,4.4061,20.0893,14.5371,3.0155,19.8994,14.1719,6.1941,19.762,11.1285,4.4981,19.7212,10.659,5.4832,19.5274,9.3449,7.6703,19.2247,9.7941,6.719,18.8149,7.7064,7.391,18.4202,7.2088,7.733,18.6535,20.5036,5.2602,19.5911,18.1107,9.1523,19.7029,13.1898,8.3351,18.691,9.5701,7.8101,17.9352,6.8299,6.1381,18.1837,4.2951,4.1495,18.7885,6.9464,5.4102,19.7586,12.5071,3.6956,19.6966,12.0739,1.3603,19.5164,11.9146,1.6284,18.459,21.3125,-0.7785,16.6864,20.8858,7.5781,17.7137,21.9508,5.4412,17.0509,22.2617,6.4321,19.0571,19.5865,7.1664,19.9345,16.0009,7.3887,20.0408,12.8672,8.0831,19.6832,11.5415,8.7731,19.2497,11.1575,0.089,17.9109,18.7514,1.0647,19.0051,16.1964,1.5741,19.5326,13.8643,2.5613,19.5435,10.7857,3.4274,19.4384,9.4601,3.9278,19.1831,8.1988,4.8201,18.7994,6.6032,5.6042,18.7266,5.782,6.1193,18.5357,4.9627
8.0628,19.704,18.9483,8.3415,19.7741,17.0685,9.0012,19.5917,15.2091,6.7597,20.0301,17.9821,7.6105,19.9997,17.3034,7.4184,19.9488,18.5598,4.9365,19.9021,19.2459,2.6729,19.288,19.5302,1.3262,18.5253,19.3936,2.011,19.1844,16.6662,2.9367,19.554,17.0435,4.1189,19.8892,17.2726,5.7643,20.0988,15.2335,4.5687,19.9386,14.4829,3.1842,19.7289,14.0963,6.4349,19.5214,11.1142,4.7449,19.4708,10.6096,5.7647,19.2317,9.3211,7.9344,18.9675,9.8262,7.0316,18.4889,7.7297,7.7183,18.0705,7.2564,7.7907,18.6944,20.5027,5.3451,19.5573,18.0784,9.3537,19.4675,13.1801,8.5453,18.3472,9.621,8.219,17.5522,6.9137,6.3183,17.7414,4.2898,4.4871,18.426,6.9137,5.6034,19.7887,12.4524,3.8859,19.6085,12.0525,1.6172,19.2531,11.8062,1.6831,18.5206,21.308,-0.6949,16.7038,20.878,7.6018,17.7371,21.945,5.4837,17.0999,22.2395,6.5047,19.0729,19.5779,7.2911,19.8514,16.0003,7.5904,19.8723,12.8727,8.3103,19.4712,11.5688,9.0089,19.0307,11.2117,0.1984,17.8438,18.709,1.1966,18.8664,16.1156,1.7504,19.3292,13.7643,2.8119,19.2773,10.7018,3.7058,19.1437,9.3954,4.2381,18.874,8.1537,5.162,18.434,6.5849,5.9648,18.3365,5.7799,6.5025,18.0921,4.9769
8.1327,19.7136,18.9515,8.4458,19.7322,17.0873,9.1447,19.5048,15.2601,6.8469,20.005,17.9636,7.7071,19.9654,17.3045,7.4964,19.9383,18.5475,5.0048,19.9229,19.2135,2.7481,19.2711,19.4814,1.4156,18.4958,19.3519,2.1461,19.0529,16.6044,3.0645,19.4386,16.9869,4.2333,19.8149,17.2264,5.9118,19.9891,15.2091,4.7321,19.7961,14.4367,3.3551,19.5524,14.0274,6.6717,19.2958,11.1169,4.9935,19.2209,10.5782,6.0411,18.9534,9.319,8.2055,18.7173,9.8778,7.3514,18.1691,7.7736,8.0476,17.7427,7.3246,7.8469,18.7384,20.5017,5.4214,19.5257,18.0468,9.5436,19.3155,13.2461,8.8561,18.2555,9.7016,8.5194,17.3234,6.9882,6.7945,17.3798,4.3759,4.8227,18.066,6.9062,5.8511,19.4132,12.4583,4.1036,19.2814,11.9531,1.7955,19.1094,11.7032,1.7408,18.562,21.3046,-0.6141,16.7216,20.8683,7.6786,17.7812,21.9007,5.5288,17.2098,22.2487,6.5734,19.0878,19.5695,7.4159,19.7757,16.0069,7.7848,19.6963,12.889,8.5402,19.2674,11.6137,9.2463,18.818,11.2787,0.3097,17.7781,18.6726,1.332,18.7248,16.0524,1.9345,19.128,13.682,3.0606,19.0105,10.632,3.983,18.854,9.3479,4.5397,18.5413,8.1152,5.5048,18.0689,6.5883,6.329,17.9508,5.805,6.8809,17.6805,5.0231
8.207,19.7244,18.9523,8.5471,19.7,17.1159,9.2856,19.4219,15.3157,6.9322,19.9839,17.9483,7.8021,19.9304,17.3076,7.5701,19.9331,18.541,5.0771,19.9409,19.1788,2.8242,19.2707,19.436,1.5018,18.4714,19.3209,2.2853,18.9284,16.5555,3.1949,19.3225,16.9397,4.3478,19.7435,17.191,6.0582,19.8748,15.1948,4.896,19.6536,14.4035,3.5325,19.3829,13.9749,6.9097,19.0657,11.1319,5.245,18.973,10.5627,6.3194,18.6733,9.3319,8.4728,18.4753,9.9444,7.6663,17.8554,7.8398,8.3728,17.422,7.4177,7.9012,18.7801,20.5015,5.5038,19.4848,18.0192,9.7145,19.2645,13.3811,9.1333,18.0661,9.7873,8.8248,16.926,7.11,7.1509,16.9412,4.4831,5.1621,17.7155,6.9179,6.07,19.1824,12.4592,4.2964,19.1148,11.9249,2.0213,18.7645,11.64,1.7971,18.6094,21.2967,-0.5323,16.7444,20.8576,7.703,17.8108,21.9183,5.5904,17.2107,22.2585,6.6452,19.1078,19.5651,7.5415,19.7019,16.0221,7.9841,19.538,12.9216,8.7683,19.074,11.6718,9.4856,18.6205,11.3654,0.4205,17.725,18.6394,1.4762,18.5843,15.9968,2.1209,18.9389,13.6105,3.3119,18.7634,10.5856,4.2614,18.5513,9.3203,4.8499,18.216,8.1159,5.8494,17.7032,6.6128,6.6914,17.5545,5.8528,7.2559,17.294,5.1077
8.2764,19.7456,18.9593,8.6478,19.6631,17.1407,9.427,19.3535,15.3801,7.0134,19.9681,17.9377,7.8972,19.9039,17.3198,7.6466,19.9253,18.5371,5.1529,19.9525,19.1508,2.8994,19.2641,19.4006,1.5917,18.4369,19.2839,2.4226,18.8131,16.5114,3.3241,19.2133,16.9056,4.4576,19.6807,17.1548,6.2098,19.7703,15.1896,5.0656,19.5064,14.3832,3.71,19.2014,13.9391,7.1502,18.852,11.1679,5.4942,18.7288,10.5671,6.5976,18.4009,9.3664,8.7335,18.2428,10.024,7.9796,17.549,7.9227,8.6984,17.0954,7.5242,7.9561,18.8203,20.5014,5.5885,19.4571,18.0001,9.9393,18.9757,13.358,9.3862,17.813,9.878,9.2238,16.5714,7.2408,7.3986,16.483,4.4908,5.5024,17.3874,6.9559,6.2899,19.0062,12.4745,4.5822,18.77,11.9656,2.2989,18.5303,11.587,1.8589,18.6425,21.2894,-0.4516,16.7667,20.8493,7.7685,17.8379,21.9084,5.6215,17.2516,22.2409,6.7146,19.1225,19.5615,7.6659,19.6253,16.0424,8.1821,19.3752,12.9605,8.9916,18.8919,11.7392,9.7189,18.4306,11.4593,0.5255,17.6731,18.6157,1.6325,18.4357,15.947,2.3067,18.7486,13.5592,3.561,18.4986,10.556,4.543,18.2558,9.3143,5.1541,17.8816,8.1292,6.1921,17.3581,6.6623,7.0471,17.1786,5.9264,7.6232,16.894,5.1799
8.3477,19.7624,18.9693,8.7485,19.6412,17.1726,9.5672,19.2786,15.4503,7.0968,19.9508,17.9313,7.9953,19.8711,17.3314,7.7232,19.93,18.5372,5.2277,19.943,19.1179,2.9818,19.2452,19.3673,1.6843,18.4135,19.2613,2.559,18.6946,16.4832,3.4516,19.1162,16.8791,4.566,19.611,17.1264,6.3571,19.683,15.1922,5.2335,19.3623,14.3762,3.8952,19.0191,13.9176,7.3865,18.6423,11.2193,5.7434,18.4974,10.5887,6.8706,18.1432,9.4143,9,18.0058,10.1204,8.2886,17.2447,8.0207,9.0173,16.7942,7.6515,8.0122,18.8557,20.5002,5.6677,19.4153,17.9747,10.1107,18.9302,13.5079,9.6047,17.3164,9.9289,9.5202,16.2512,7.3967,7.8135,16.1423,4.6581,5.8328,17.0279,6.9991,6.4885,18.8409,12.4993,4.766,18.2221,11.8004,2.5024,18.377,11.5445,1.9207,18.6867,21.2844,-0.3758,16.7921,20.8402,7.8039,17.847,21.9159,5.6991,17.3897,22.2731,6.7841,19.138,19.5585,7.7884,19.5597,16.065,8.3779,19.2362,13.0166,9.2148,18.7168,11.8222,9.9535,18.2528,11.5698,0.6277,17.622,18.5962,1.7906,18.2907,15.9095,2.4989,18.56,13.5202,3.8142,18.2235,10.5465,4.8203,17.9642,9.3328,5.4557,17.5772,8.1671,6.524,17.014,6.7306,7.4009,16.8205,6.0173,8.0027,16.4942,5.2924
