shdR_X,shdR_Y,shdR_Z,elbR_X,elbR_Y,elbR_Z,wstR_X,wstR_Y,wstR_Z,t3R_X,t3R_Y,t3R_Z,t4R_X,t4R_Y,t4R_Z,t5R_X,t5R_Y,t5R_Z,kneeR_X,kneeR_Y,kneeR_Z,ankR_X,ankR_Y,ankR_Z,str_X,str_Y,str_Z,lmb_X,lmb_Y,lmb_Z
21.2963,28.2848,17.6727,19.3497,28.9967,14.9136,24.2511,28.06,11.0165,22.7935,25.1226,1.96,20.4801,25.9281,4.1334,16.8046,27.2542,8.257,15.0788,28.1462,17.8966,12.9462,26.0931,17.2873,20.926463,27.280521,18.959434,18.736183,26.761374,19.030308
21.3242,28.2782,17.6499,19.4616,28.9305,14.9557,24.4175,27.9407,11.1807,23.1207,24.6961,2.2158,20.767,25.5714,4.3092,17.0059,26.987,8.3212,15.1258,28.1702,17.8879,13.0184,26.0881,17.287,20.963732,27.317408,18.949505,18.777681,26.821535,19.025164
21.4225,28.3301,17.6319,19.3822,28.8887,14.9703,24.5531,27.9871,11.3242,23.4467,24.251,2.5004,21.0509,25.2178,4.508,17.203,26.7255,8.3991,15.1732,28.1913,17.8753,13.0844,26.0934,17.2886,21.004162,27.383116,18.944615,18.815015,26.869739,19.019103
21.4141,28.2496,17.59,19.401,28.8576,14.9589,24.658,27.9327,11.5269,23.7441,23.8879,2.8035,21.335,24.8695,4.7365,17.3964,26.4813,8.4904,15.2203,28.2209,17.8643,13.1452,26.0983,17.2959,21.028443,27.390732,18.936193,18.855884,26.909689,19.014132
21.5258,28.5312,17.655,19.4297,28.7959,14.9294,24.7666,27.8059,11.7521,24.0596,23.5402,3.1406,21.611,24.5493,4.9793,17.5946,26.2541,8.601,15.2717,28.248,17.8564,13.2029,26.1114,17.3022,21.073005,27.45815,18.93003,18.897775,26.973849,19.007423
21.5035,28.4473,17.6691,19.5159,28.9325,15.0052,24.9696,27.9155,11.9138,24.5107,23.7341,3.4245,21.8952,24.2321,5.2579,17.7882,26.0354,8.7221,15.3231,28.2741,17.8509,13.2605,26.1379,17.3123,21.115916,27.479374,18.914263,18.94022,27.020754,19.005373
21.5423,28.3446,17.5989,19.54,28.8911,15.0569,24.8855,27.552,11.9211,24.8245,23.3542,3.8284,22.1739,23.9289,5.5517,17.9804,25.827,8.858,15.3695,28.3049,17.8419,13.31,26.1528,17.3257,21.156239,27.513857,18.904972,18.977805,27.04633,18.993327
21.5967,28.476,17.6444,19.5216,28.8045,15.0166,25.1904,27.6631,12.223,25.1343,23.0875,4.2418,22.4385,23.6368,5.8642,18.1676,25.6381,9.0031,15.4173,28.3335,17.8357,13.3565,26.1932,17.3433,21.192738,27.54982,18.904387,19.017282,27.094751,18.985654
21.6657,28.598,17.6321,19.5785,28.9293,15.1157,25.2423,27.9275,12.5153,25.4307,22.8093,4.6728,22.7028,23.4617,6.1996,18.3619,25.4687,9.1631,15.4635,28.3753,17.8354,13.4036,26.2229,17.359,21.235657,27.593488,18.898496,19.063239,27.155348,18.97971
21.6863,28.5295,17.63,19.6146,28.9454,15.123,25.3807,27.8174,12.7363,25.7298,22.4776,5.1466,23.0397,23.7605,6.4826,18.5382,25.3027,9.3282,15.5108,28.4129,17.8317,13.4478,26.268,17.4077,21.280221,27.619363,18.879834,19.11677,27.205968,18.984865
21.7284,28.5786,17.628,19.6227,29.0076,15.1638,25.4208,28.0331,12.9268,26.0136,22.2033,5.6257,23.2886,23.557,6.8592,18.7236,25.1668,9.5046,15.5564,28.4475,17.8282,13.4838,26.3072,17.4229,21.325705,27.658438,18.873394,19.162241,27.25275,18.978527
21.7885,28.5174,17.5544,19.6367,29.1213,15.1994,25.3933,28.1693,13.0918,26.2809,22.0022,6.1119,23.531,23.3988,7.237,18.9003,25.0512,9.6847,15.6047,28.482,17.827,13.5194,26.3616,17.4386,21.367346,27.686449,18.863404,19.213534,27.286276,18.975178
21.8733,28.7062,17.6039,19.6288,28.9748,15.1928,25.5079,28.1856,13.3066,26.5262,21.7664,6.6073,23.7668,23.2345,7.6381,19.0688,24.9549,9.8722,15.6543,28.5211,17.8282,13.5408,26.3938,17.4272,21.417021,27.716156,18.854855,19.264707,27.327558,18.962591
21.8686,28.6204,17.5814,19.6574,29.1082,15.2843,25.5694,28.2898,13.4873,26.7653,21.6136,7.1208,23.9839,23.1336,8.0314,19.2318,24.8809,10.0624,15.7011,28.5557,17.8263,13.5691,26.4504,17.4429,21.47572,27.761617,18.837602,19.315205,27.370436,18.957818
21.9486,28.6448,17.5272,19.6587,29.156,15.288,25.6164,28.4309,13.6659,26.9988,21.5054,7.6413,24.1925,22.9982,8.4467,19.3884,24.8224,10.262,15.7498,28.5931,17.8321,13.597,26.5162,17.4546,21.515073,27.775798,18.831589,19.361611,27.393309,18.951248
21.9616,28.595,17.4932,19.6765,29.2019,15.2999,25.6474,28.7616,13.8358,27.2066,21.3916,8.1641,24.3881,22.9339,8.8436,19.5425,24.7645,10.4654,15.801,28.6465,17.8346,13.6261,26.5837,17.4695,21.573316,27.813831,18.828773,19.411172,27.429668,18.941797
22.0214,28.7324,17.5274,19.6625,29.2109,15.2627,25.6878,28.7669,14.0117,27.3767,21.2642,8.6737,24.5686,22.8583,9.261,19.7458,25.1333,10.6274,15.8506,28.6919,17.8377,13.6489,26.663,17.4813,21.632717,27.849715,18.816651,19.477903,27.469667,18.93758
22.076,28.7298,17.5118,19.6775,29.4021,15.3698,25.7083,28.9268,14.1652,27.5236,21.1361,9.1848,24.7303,22.8417,9.6602,19.8765,25.1151,10.8394,15.8995,28.7421,17.8379,13.6737,26.7325,17.4939,21.689699,27.849328,18.799668,19.525845,27.479252,18.926458
22.1301,28.7945,17.5116,19.6786,29.4958,15.4084,25.7238,29.2571,14.2654,27.7505,21.3197,9.7202,24.8643,22.8078,10.0618,20.0002,25.1281,11.0529,15.9538,28.7839,17.8386,13.6917,26.8244,17.5044,21.740063,27.857572,18.796179,19.582285,27.505092,18.917277
22.1576,28.7997,17.471,19.7073,29.6401,15.4445,25.7912,29.5763,14.4009,27.8854,21.3542,10.2031,24.9728,22.7903,10.4623,20.1077,25.1392,11.2602,16.01,28.8428,17.8389,13.7159,26.9221,17.5173,21.795396,27.863155,18.785717,19.637293,27.519112,18.910646
22.2426,28.8295,17.4659,19.7142,29.6527,15.4869,25.7198,29.6517,14.5016,27.9771,21.3467,10.6725,25.0631,22.8803,10.8323,20.2006,25.1888,11.465,16.0677,28.9048,17.8445,13.7359,27.0166,17.5236,21.855953,27.889993,18.772006,19.698459,27.527653,18.894606
22.2573,28.8073,17.4557,19.7069,29.7237,15.5676,25.7945,29.8684,14.6401,28.0401,21.379,11.1312,25.111,22.9075,11.2297,20.2789,25.2602,11.6699,16.1238,28.9606,17.8492,13.7581,27.1185,17.5328,21.915782,27.896225,18.764207,19.754891,27.53418,18.88754
22.3414,28.8949,17.4251,19.6831,30.0925,15.6,25.7926,30.087,14.7327,28.0892,21.5655,11.5476,25.1472,23.0016,11.5917,20.3417,25.3717,11.867,16.1801,29.0126,17.8518,13.7805,27.2351,17.5411,21.975727,27.902778,18.758119,19.811302,27.55417,18.874461
22.3968,29.0459,17.4417,19.7077,30.0568,15.5731,25.8102,30.5642,14.9136,28.0903,21.7183,11.954,25.1237,22.8484,12.0298,20.3864,25.4879,12.062,16.2455,28.9705,17.8551,13.7971,27.3304,17.5455,22.040114,27.90254,18.749277,19.863577,27.563257,18.867373
22.4649,28.9206,17.3885,19.7059,30.1014,15.6343,25.785,30.6615,15.0339,28.0418,21.8446,12.3263,25.0813,23.2562,12.3863,20.4028,25.6473,12.2496,16.3066,29.0314,17.8621,13.8192,27.4461,17.5504,22.101445,27.923789,18.742924,19.91885,27.570085,18.86122
22.5669,29.0155,17.4396,19.7798,30.405,15.7305,25.813,31.0032,15.1718,27.9621,21.9786,12.6622,25.0095,23.458,12.6959,20.4065,25.8214,12.4419,16.3651,29.082,17.8661,13.8442,27.5615,17.5613,22.169196,27.934309,18.735026,19.983351,27.571969,18.849101
22.5713,29.0312,17.3272,19.7836,30.4572,15.8095,25.8037,31.2204,15.2419,27.8561,22.162,12.9622,24.944,23.6865,12.9628,20.39,26.0459,12.615,16.4202,29.1355,17.8734,13.8689,27.6907,17.5699,22.229079,27.92559,18.721781,20.043011,27.574261,18.840461
22.6354,29.0361,17.386,19.8118,30.5635,15.8889,25.8386,31.6557,15.3885,27.7242,22.3307,13.2136,NaN,NaN,NaN,20.3584,26.2907,12.7974,16.4824,29.1883,17.8795,13.8935,27.8206,17.5793,22.293752,27.923488,18.717029,20.100545,27.576601,18.834215
22.6911,29.0774,17.3924,19.8329,30.591,15.9414,25.7227,31.7924,15.5362,27.5745,22.5744,13.4103,NaN,NaN,NaN,20.3057,26.5333,12.9695,16.5555,29.2641,17.8855,13.919,27.9444,17.5872,22.367953,27.935208,18.705192,20.159662,27.572625,18.825535
22.8397,29.2343,17.3635,19.8111,30.4585,16.1113,25.7136,32.1223,15.7184,27.4294,22.8976,13.5724,NaN,NaN,NaN,20.2407,26.7978,13.1494,16.6183,29.3229,17.8982,13.9528,28.0846,17.6015,22.420502,27.914952,18.700807,20.218997,27.584293,18.819131
22.8274,29.001,17.2748,19.8627,30.3662,16.2015,25.7017,32.4392,15.8669,27.2446,23.167,13.6766,NaN,NaN,NaN,20.1536,27.0739,13.3225,16.6815,29.3696,17.9064,13.9842,28.2164,17.618,22.486748,27.922308,18.693204,20.274779,27.580146,18.811052
22.9066,29.1625,17.3646,19.882,30.5502,16.2558,25.6416,32.5433,16.0195,27.092,23.4581,13.7472,NaN,NaN,NaN,20.0558,27.3737,13.4926,16.7482,29.4205,17.914,14.0223,28.3574,17.6355,22.549823,27.889328,18.679595,20.333942,27.565984,18.797569
23.0002,29.0791,17.2886,19.9168,30.7055,16.3279,25.6179,32.9408,16.1066,26.915,23.7663,13.7709,NaN,NaN,NaN,19.9368,27.6853,13.6651,16.8163,29.4705,17.9255,14.0569,28.4892,17.6547,22.61384,27.89032,18.674185,20.386986,27.553435,18.792108
23.1167,29.239,17.3113,19.9869,30.8351,16.3789,25.7285,31.3718,16.3444,26.7233,24.0926,13.7447,NaN,NaN,NaN,19.8391,27.9822,13.8241,16.8908,29.5396,17.9389,14.0983,28.6311,17.677,22.681456,27.878491,18.667105,20.447608,27.555177,18.792231
23.1854,29.2538,17.2721,20.0196,30.7324,16.4613,NaN,NaN,NaN,26.5109,24.3601,13.6628,NaN,NaN,NaN,19.7123,28.3301,14.0024,16.9622,29.5827,17.9532,14.1362,28.7597,17.6981,22.744847,27.875673,18.663873,20.504529,27.547661,18.786837
23.1089,28.9525,17.1783,20.1232,31.3524,16.5797,NaN,NaN,NaN,26.3098,24.777,13.5308,NaN,NaN,NaN,19.611,28.637,14.1591,17.0354,29.6344,17.9639,14.1808,28.8983,17.7231,22.803466,27.863551,18.658339,20.560243,27.547811,18.781138
23.2891,29.3765,17.2974,20.1853,31.0277,16.7256,NaN,NaN,NaN,26.0423,25.1679,13.3373,NaN,NaN,NaN,19.4879,28.9556,14.3296,17.1021,29.6677,17.9732,14.2269,29.0392,17.754,22.868622,27.845188,18.651095,20.616429,27.535625,18.768003
23.3375,29.2074,17.2528,20.1295,30.849,16.575,NaN,NaN,NaN,25.7865,25.5356,13.1218,NaN,NaN,NaN,19.3824,29.2702,14.4883,17.1717,29.7015,17.9801,14.2706,29.1678,17.7814,22.930519,27.842671,18.645695,20.669497,27.532027,18.757546
23.3785,29.2795,17.3186,20.1653,30.7085,16.6683,NaN,NaN,NaN,25.4767,25.9809,12.8562,NaN,NaN,NaN,19.2745,29.5787,14.6374,17.2674,29.7871,17.9888,14.3197,29.296,17.813,22.997207,27.843054,18.644968,20.727522,27.526534,18.745759
23.4506,29.2258,17.246,20.2856,31.0998,16.9189,NaN,NaN,NaN,25.1403,26.4102,12.5767,NaN,NaN,NaN,19.1608,29.9043,14.7815,17.2795,29.7716,17.9964,14.3654,29.4113,17.846,23.069258,27.830077,18.630165,20.77938,27.52609,18.744967
23.446,29.0579,17.2347,20.3043,30.9442,16.8563,25.574,34.2382,16.6738,24.7678,26.8001,12.2836,NaN,NaN,NaN,19.0531,30.2223,14.9175,17.339,29.7885,17.9884,14.4151,29.5325,17.8762,23.128954,27.812665,18.626615,20.836293,27.525196,18.738961
23.5653,29.1521,17.285,20.307,31.0884,16.9447,25.6028,34.3077,16.6739,24.3515,27.2618,11.9689,NaN,NaN,NaN,18.9557,30.5501,15.0529,17.4451,29.8886,18.0033,14.4687,29.6508,17.9072,23.180737,27.783473,18.617551,20.889913,27.508154,18.730351
23.6338,29.2906,17.2748,20.4243,31.0848,17.0203,25.6137,34.5457,16.6482,23.8997,27.7598,11.6601,NaN,NaN,NaN,18.8412,30.9013,15.1881,17.5015,29.9135,18.0094,14.5221,29.7571,17.9354,23.233387,27.766107,18.617063,20.943406,27.493079,18.730263
23.5775,28.9517,17.1431,20.1452,30.4254,16.9847,25.5782,34.8574,16.6013,23.4175,28.2947,11.354,NaN,NaN,NaN,18.7339,31.2424,15.3143,17.5614,29.9229,18.0187,14.5622,29.8784,17.9506,23.294566,27.758954,18.612527,20.997698,27.483715,18.725416
23.7346,29.2303,17.2808,20.5225,31.3875,17.1632,25.5867,34.9223,16.561,22.9199,28.8724,11.0703,NaN,NaN,NaN,18.6175,31.597,15.4371,17.5234,29.796,17.999,14.6513,29.9518,17.9984,23.344365,27.743865,18.605792,21.053699,27.470547,18.725779
23.7857,29.1685,17.2651,20.5411,31.2233,17.1836,25.6435,35.108,16.4875,22.4051,29.5233,10.7942,NaN,NaN,NaN,18.4926,31.9628,15.5675,17.6822,29.959,18.0249,14.6805,29.9452,17.9983,23.400396,27.738872,18.599899,21.105219,27.456083,18.723703
23.8051,29.111,17.2121,20.7227,31.4345,17.3487,25.5957,35.3437,16.5137,21.8955,30.2081,10.5552,NaN,NaN,NaN,18.3613,32.3782,15.7028,17.6902,29.853,18.013,14.7311,29.9947,18.0214,23.455931,27.719418,18.591413,21.155424,27.445797,18.726216
23.947,29.1939,17.2159,NaN,NaN,NaN,25.5347,35.3026,16.3712,21.3794,30.9353,10.339,NaN,NaN,NaN,18.2401,32.7476,15.8356,17.6932,29.9315,17.9579,14.7761,30.0105,18.0345,23.505167,27.706954,18.585343,21.204884,27.427485,18.727637
23.9494,29.1574,17.2144,NaN,NaN,NaN,25.4831,35.4219,16.4139,20.8925,31.6281,10.1659,NaN,NaN,NaN,18.1139,33.1481,15.9733,17.6465,29.6863,17.965,14.8605,30.1537,18.0424,23.555368,27.695161,18.583953,21.256848,27.424209,18.726277
23.9752,29.053,17.2056,NaN,NaN,NaN,25.5559,35.738,16.3159,20.4716,33.2428,9.9432,NaN,NaN,NaN,18.0295,33.5256,16.0946,17.8622,29.8748,18.0029,14.9415,30.1849,18.0543,23.601169,27.671521,18.585725,21.308016,27.396987,18.72686
24.0154,29.0273,17.1555,NaN,NaN,NaN,25.5398,35.892,16.2231,20.0098,34.0153,9.837,19.5495,33.9391,12.5035,17.9486,33.883,16.2077,17.9359,29.858,17.9899,14.9277,30.1179,18.0554,23.650436,27.661266,18.583198,21.360401,27.397189,18.7262
24.1377,29.1772,17.1769,NaN,NaN,NaN,25.5648,36.0653,16.1166,19.5997,34.7313,9.779,19.3015,34.4481,12.4665,17.8888,34.1736,16.29,17.7319,29.8645,17.9977,14.9921,30.0996,18.0507,23.700338,27.648814,18.579044,21.410595,27.374071,18.726596
24.1001,28.989,17.1693,NaN,NaN,NaN,25.5657,36.2231,15.9922,19.1947,35.6039,9.7556,19.0652,34.9694,12.4441,17.844,34.4294,16.3314,17.8269,29.584,17.9053,15.0425,30.0611,18.0369,23.75462,27.648531,18.575861,21.462715,27.36748,18.72609
24.1935,29.019,17.0985,NaN,NaN,NaN,25.542,36.3055,15.8528,18.8498,36.4486,9.7728,18.8556,35.4928,12.3995,17.8048,34.6392,16.3445,18.1034,29.6036,17.8416,15.0882,30.0587,18.032,23.807602,27.641024,18.569459,21.515169,27.369692,18.729616
24.2434,28.7987,17.0872,NaN,NaN,NaN,25.5231,36.3591,15.7059,18.6045,37.3194,9.805,18.673,36.0241,12.3361,17.7715,34.8382,16.3432,18.1342,29.7866,17.9427,15.1319,29.9703,18.0151,23.857197,27.639404,18.573946,21.569285,27.361529,18.729133
24.2984,28.941,17.1421,NaN,NaN,NaN,25.4314,36.1925,15.4902,18.4352,38.1928,9.8357,18.5186,36.5359,12.2568,17.732,35.0614,16.3412,18.2103,29.7741,18.0508,15.1757,29.9544,18.0017,23.918927,27.630884,18.569618,21.624217,27.350721,18.729488
24.3968,29.0069,17.1566,NaN,NaN,NaN,25.4757,36.545,15.3736,18.3732,39.0237,9.8283,18.3903,37.0393,12.1618,17.6781,35.2929,16.3023,18.0291,29.3744,17.8471,15.2274,29.951,17.9996,23.974807,27.633435,18.56626,21.681757,27.343492,18.726011
24.4649,29.0546,17.1327,21.7771,31.8558,17.141,25.4496,36.5197,15.116,18.3958,39.7462,9.7789,18.2927,37.5282,12.0606,17.6326,35.5182,16.1953,18.2607,29.9007,17.8864,15.2522,29.7859,17.9278,24.025302,27.631449,18.569871,21.738523,27.347441,18.72482
24.4987,29.0209,17.0842,21.8613,31.996,17.1531,25.4114,36.5894,14.9174,18.4846,40.3841,9.6904,18.2268,38.006,11.9622,17.5952,35.6843,16.0262,18.3363,29.7883,17.8765,15.2971,29.7222,17.9033,24.078812,27.633922,18.567863,21.796046,27.354818,18.727393
24.4958,28.8781,17.0764,21.9035,31.8119,16.9714,NaN,NaN,NaN,18.6297,40.9095,9.5683,18.1927,38.4763,11.8548,17.5587,35.8128,15.8397,18.3446,29.6062,17.8564,15.3427,29.6361,17.8707,24.136698,27.637102,18.566304,21.853768,27.347414,18.726758
24.6377,29.0269,17.1395,21.8943,31.859,16.9251,NaN,NaN,NaN,18.7847,41.3422,9.4421,18.2028,38.935,11.7089,17.5145,35.9146,15.6366,18.4099,29.7166,17.7976,15.375,29.5198,17.83,24.189397,27.631011,18.559689,21.914507,27.34347,18.727604
24.696,29.0437,17.1527,22.0375,31.9579,16.9453,25.3795,36.0283,13.876,18.9525,41.6849,9.3058,18.2559,39.344,11.5346,17.4797,36.0133,15.4147,18.3461,29.3401,17.7892,15.4201,29.4145,17.7716,24.250873,27.64383,18.553328,21.973692,27.341506,18.719902
24.6514,28.8102,17.0693,21.9786,31.7644,16.7577,25.4138,36.4285,13.6164,19.1417,41.9647,9.1336,18.3416,39.6938,11.3357,17.444,36.081,15.1918,18.3953,29.3273,17.7835,15.4661,29.2784,17.7477,24.299129,27.649175,18.553205,22.034374,27.343398,18.708803
24.6734,28.8309,17.0222,22.068,31.8916,16.6998,25.2934,36.2755,13.4743,19.3506,42.1653,8.9049,18.4434,39.9768,11.1209,17.4004,36.1877,14.9024,18.4794,29.7111,17.8051,15.51,29.1734,17.6919,24.360709,27.664305,18.547605,22.089727,27.338875,18.705605
24.7722,28.8173,17.0441,22.1361,31.9411,16.619,25.2798,36.5133,13.2865,19.5795,42.3226,8.6262,18.562,40.1806,10.8807,17.3737,36.2829,14.6032,18.5437,29.6128,17.7563,15.5518,29.0904,17.6573,24.41961,27.674684,18.54107,22.14835,27.342001,18.695816
24.8521,28.9508,17.1175,22.151,31.8781,16.4992,25.2294,35.9775,12.9028,19.827,42.4451,8.3148,18.6885,40.3479,10.6044,17.3597,36.3883,14.2841,18.5916,29.3724,17.737,15.6041,28.9804,17.6183,24.474106,27.677296,18.535066,22.205979,27.338276,18.692809
24.8762,28.8867,17.0726,22.2542,31.9742,16.4952,25.1242,35.8948,12.7472,20.0755,42.4735,7.9691,18.8289,40.4026,10.2728,17.3551,36.483,13.9575,18.502,28.9843,17.6718,15.6568,28.901,17.5789,24.520629,27.681602,18.529035,22.259968,27.327824,18.683789
24.8619,28.8387,17.0416,22.3043,31.7705,16.3475,25.1792,35.7791,12.4425,20.3086,42.4123,7.6075,18.9601,40.4368,9.9117,17.3586,36.5081,13.618,18.7025,29.2517,17.6881,15.7194,28.7899,17.5433,24.574726,27.68577,18.526824,22.317422,27.329337,18.672453
25.007,28.9906,17.0657,22.3467,31.8325,16.2843,25.1762,35.7054,12.1754,20.5161,42.2707,7.2062,19.0768,40.3608,9.5217,17.3779,36.5245,13.2889,18.7702,29.2794,17.6268,15.7713,28.6938,17.4741,24.625305,27.69319,18.515768,22.376629,27.340623,18.666761
25.0437,28.9159,17.0495,22.4093,31.8995,16.1553,25.2288,35.5597,11.9696,20.7028,42.0668,6.7602,19.1974,40.2088,9.0846,17.4156,36.5109,12.9604,18.8156,29.275,17.7002,15.8321,28.6065,17.4267,24.668038,27.713769,18.507006,22.431954,27.339834,18.653975
25.0772,28.924,17.0397,22.4609,31.6783,16.0474,25.3346,35.6438,11.7354,20.8578,41.7831,6.3017,19.2902,39.9682,8.634,17.4584,36.4476,12.6465,18.7047,28.8148,17.5539,15.896,28.5242,17.3688,24.723227,27.727128,18.495625,22.486733,27.338469,18.64383
25.1327,29.1093,17.0563,22.5047,31.8011,15.9423,25.3677,35.4584,11.4906,20.9976,41.4721,5.8456,19.4076,39.7045,8.2,17.5268,36.3612,12.3429,18.7773,28.831,17.5615,15.963,28.4475,17.2956,24.778949,27.752844,18.487346,22.543286,27.351873,18.632894
25.1457,28.9443,17.0204,22.6043,31.8291,15.8829,25.4663,35.1142,11.2868,21.1272,41.0876,5.3849,19.5196,39.4043,7.7826,17.6083,36.2239,12.0485,18.916,29.3191,17.5573,16.0176,28.37,17.235,24.825134,27.76447,18.480239,22.59538,27.360584,18.623253
25.2602,29.215,17.011,22.661,31.6642,15.7053,25.6135,34.9086,11.148,21.2529,40.6905,4.9248,19.6437,39.0889,7.3808,17.7015,36.0763,11.7651,18.9764,29.1203,17.6034,16.0713,28.3659,17.1841,24.878871,27.80436,18.469644,22.645128,27.355,18.611826
25.3133,29.1575,17.0578,22.711,31.6342,15.5905,25.5503,34.672,11.0715,21.3805,40.2441,4.4755,19.7724,38.6967,6.9654,17.7951,35.8287,11.496,18.9468,28.7548,17.5199,16.1328,28.279,17.0882,24.912926,27.810548,18.470292,22.700092,27.386748,18.600162
25.3565,29.319,17.0054,22.8699,31.8529,15.4919,25.8254,34.7755,10.7719,21.514,39.7745,4.0571,19.9026,38.288,6.5749,17.9156,35.6381,11.2223,19.0248,28.8433,17.4995,16.2066,28.2343,17.0206,24.962536,27.840174,18.461211,22.753176,27.397831,18.584546
25.3539,29.04,17.0005,22.8172,31.5229,15.4071,25.8349,34.4728,10.6963,21.6566,39.3095,3.6907,20.0566,37.8487,6.1997,18.0553,35.4418,10.946,19.0327,28.9107,17.408,16.2558,28.2388,16.954,25.012481,27.886923,18.455752,22.803002,27.409463,18.569886
25.4184,29.1151,16.9912,22.9996,31.6145,15.2101,26.0833,34.3541,10.4326,21.8255,38.8211,3.3361,20.2229,37.404,5.8519,18.1846,35.1722,10.667,19.108,28.9075,17.3531,16.3209,28.2027,16.8782,25.063839,27.921909,18.450105,22.859957,27.442715,18.553148
25.4381,29.0636,16.9763,23.0268,31.5374,15.1688,26.2743,34.0192,10.3197,22.0226,38.31,2.9878,20.4111,36.9644,5.5234,18.3251,34.929,10.3977,19.2207,28.9874,17.3222,16.3964,28.1669,16.7977,25.112373,27.971958,18.443229,22.903163,27.456883,18.540303
25.5104,29.2083,17.0355,23.1574,31.3585,15.0848,26.4282,34.2648,10.2513,22.2453,37.8073,2.6479,20.6187,36.5266,5.2184,18.4801,34.6709,10.1225,19.2761,28.9867,17.2926,16.4699,28.1174,16.7136,25.155682,27.992922,18.432753,22.954681,27.487431,18.528311
25.5321,29.2734,16.9436,23.1941,31.6251,14.9842,26.6353,33.6395,10.1069,22.4988,37.2921,2.3166,20.8437,36.0951,4.9299,18.6417,34.4156,9.8584,19.3295,29.0013,17.2668,16.5376,28.093,16.6408,25.202482,28.023827,18.417297,23.008617,27.517591,18.515372
25.6999,29.4973,16.994,23.2695,31.4111,14.9031,26.7263,33.7466,10.0008,22.7804,36.7668,1.9975,21.0895,35.6945,4.6531,18.8081,34.154,9.5942,19.3866,29.0324,17.241,16.6163,28.0657,16.574,25.249758,28.089547,18.415995,23.057997,27.551013,18.500889
25.6654,29.3419,17.0489,23.3572,31.4409,14.8261,26.9492,33.9621,9.8905,23.0883,36.2408,1.7052,21.3605,35.2851,4.3825,18.983,33.89,9.3315,19.4372,29.0328,17.218,16.6922,28.0424,16.5093,25.303304,28.123264,18.406935,23.115487,27.593279,18.489246
25.7332,29.4654,17.0056,23.3207,31.289,14.801,26.9412,33.5371,10.2358,23.4125,35.7371,1.4502,21.6511,34.8743,4.1176,19.1652,33.6201,9.0711,19.4891,29.0466,17.1939,16.7742,27.9904,16.4335,25.339661,28.163165,18.401824,23.164694,27.635721,18.471909
25.7236,29.3053,16.9711,23.4342,31.2173,14.7175,27.2314,32.8061,9.8142,23.7595,35.2309,1.2202,21.954,34.4943,3.8829,19.3503,33.3542,8.8141,19.5414,29.07,17.1817,16.8514,27.986,16.3962,25.389703,28.229338,18.399056,23.210722,27.681638,18.463348
25.7742,29.3191,16.9437,23.479,31.231,14.6647,27.2551,32.4416,9.7023,24.1263,34.7406,1.0148,22.2678,34.1048,3.6573,19.5469,33.0984,8.5694,19.583,29.0968,17.1754,16.9295,27.9869,16.3654,25.43662,28.274242,18.390844,23.260117,27.723433,18.452808
25.8902,29.5365,17.0393,23.6623,31.4686,14.5978,27.519,32.5159,9.7742,24.5084,34.2516,0.8305,22.5904,33.7138,3.4566,19.7476,32.8385,8.3366,19.623,29.1297,17.1704,17.006,27.9486,16.3175,25.47952,28.340665,18.397006,23.300772,27.749635,18.437897
25.9064,29.6474,17.1234,23.6346,31.1295,14.5321,27.6504,32.2223,9.6179,24.8998,33.8015,0.6817,22.9174,33.317,3.2818,19.954,32.5652,8.1172,19.6705,29.1642,17.1595,17.084,27.9338,16.2803,25.533269,28.38878,18.388825,23.344899,27.806719,18.431895
25.9275,29.471,16.9691,23.7993,31.2267,14.5062,27.9019,32.0328,9.5967,25.2871,33.3701,0.5597,23.2431,32.9361,3.1288,20.1649,32.2828,7.9128,19.7251,29.2329,17.1456,17.1718,27.9151,16.2499,25.570275,28.435719,18.381251,23.394268,27.858982,18.42279
26.0837,29.5544,16.9666,23.9515,31.1043,14.4189,28.0879,31.9162,9.6754,25.6839,32.953,0.472,23.571,32.5333,3.0004,20.3825,32.0147,7.7398,19.7808,29.2722,17.1309,17.2661,27.9041,16.2299,25.619256,28.508,18.376557,23.449111,27.923212,18.424513
26.0147,29.6944,17.0553,23.8671,31.0046,14.388,28.2586,31.6967,9.7356,26.0862,32.5124,0.4116,23.898,32.145,2.9035,20.5973,31.7257,7.5895,19.8346,29.3485,17.1165,17.3568,27.8854,16.2124,25.66938,28.56591,18.374133,23.497275,27.976264,18.41089
26.0894,29.8001,17.0892,24.12,30.9998,14.3455,28.4651,31.6752,9.7588,26.4804,32.0802,0.3857,24.2177,31.7542,2.8376,20.8239,31.4422,7.4725,19.8874,29.4049,17.1056,17.4529,27.869,16.2008,25.707522,28.616188,18.376031,23.548122,28.038693,18.406611
26.1228,29.7408,17.0419,24.129,30.8992,14.3027,28.6608,31.4414,9.7767,26.8578,31.665,0.391,24.5311,31.3686,2.8027,21.0464,31.148,7.377,19.9376,29.4512,17.0957,17.5518,27.8507,16.189,25.762739,28.693214,18.373872,23.593096,28.108122,18.4052
26.1924,29.7445,17.0291,24.2041,31.0052,14.3136,28.7625,31.2348,9.9235,27.2164,31.267,0.4262,24.8421,30.9939,2.7951,21.2733,30.8489,7.3148,19.9927,29.5038,17.088,17.6483,27.8305,16.179,25.808028,28.763708,18.378108,23.638143,28.170626,18.404427
