Le02R_X,Le02R_Y,Le02R_Z,Mi05R_X,Mi05R_Y,Mi05R_Z,shdR_X,shdR_Y,shdR_Z,elbR_X,elbR_Y,elbR_Z,wstR_X,wstR_Y,wstR_Z,mcp3R_X,mcp3R_Y,mcp3R_Z,ip3R_X,ip3R_Y,ip3R_Z,t3R_X,t3R_Y,t3R_Z,mcp4R_X,mcp4R_Y,mcp4R_Z,ip4R_X,ip4R_Y,ip4R_Z,t4R_X,t4R_Y,t4R_Z,mcp5R_X,mcp5R_Y,mcp5R_Z,ip5R_X,ip5R_Y,ip5R_Z,t5R_X,t5R_Y,t5R_Z,hipR_X,hipR_Y,hipR_Z,ankR_X,ankR_Y,ankR_Z,str_X,str_Y,str_Z,lmb_X,lmb_Y,lmb_Z,Sn02R_X,Sn02R_Y,Sn02R_Z,Sn03R_X,Sn03R_Y,Sn03R_Z,Te01R_X,Te01R_Y,Te01R_Z,Te02R_X,Te02R_Y,Te02R_Z,Te03R_X,Te03R_Y,Te03R_Z,Te05R_X,Te05R_Y,Te05R_Z,Te08R_X,Te08R_Y,Te08R_Z
9.285741,27.51558,17.54812,4.787279,25.851687,16.569118,8.2286,26.7493,19.7554,6.177,26.9804,17.1714,12.1287,26.8213,16.1676,13.284986,23.579167,14.671503,14.421372,21.174306,14.06543,NaN,NaN, NaN ,NaN,NaN, NaN ,12.0180167,22.01763759,13.375921,11.1113,20.0266,12.5536,9.320943,24.780648,14.653241,         NaN,         NaN,         NaN,6.3448,22.4369,13.4349,3.40468,25.785694,20.948496,0.1648,24.5722,19.5303,7.802097,25.964574,21.145979,5.667163,25.603755,21.326089,7.163893,26.995963,18.834622,8.768806,27.296163,16.600826,1.757567,24.845831,17.978691,3.932979,24.120208,16.154551,5.544238,23.400609,14.666616,NaN,NaN, NaN ,NaN,NaN, NaN 
9.289501,27.561003,17.589973,NaN,NaN, NaN ,8.2712,26.7592,19.7584,6.1591,27.0453,17.2671,12.1444,27.4129,16.2929,13.331489,23.702187,14.922608,14.520836,21.264135,14.386611,NaN,NaN, NaN ,12.087844,24.032714,14.545411,12.09874522,22.18924776,13.5849013,11.251,19.9099,12.9179,9.377437,24.839525,14.807941,         NaN,         NaN,         NaN,6.4415,22.451,13.6229,3.450118,25.802215,20.97175,0.1965,24.6053,19.557,7.846084,25.966299,21.161651,5.713776,25.614839,21.349709,7.204561,27.018699,18.840479,8.774337,27.410213,16.664761,1.832097,24.745539,18.039856,3.993386,24.110719,16.276234,5.634086,23.385312,14.815347,NaN,NaN, NaN ,NaN,NaN, NaN 
9.277785,27.70027,17.636135,NaN,NaN, NaN ,8.3134,26.7731,19.7627,6.0903,27.169,17.3224,12.1352,27.2567,16.3962,13.368563,23.800747,15.113329,14.590301,21.396231,14.692616,14.066974,18.219392,13.144868,NaN,NaN, NaN ,12.18140439,22.3240568,13.83730047,11.329,19.8981,13.3685,9.411854,24.881626,14.949443,         NaN,         NaN,         NaN,6.5344,22.2338,13.8233,3.489041,25.81305,20.998264,0.2259,24.6467,19.5843,7.89282,25.971653,21.173259,5.758528,25.622377,21.369662,7.227859,27.040697,18.845619,8.76838,27.513294,16.727667,1.886344,24.764219,18.096472,4.048823,24.142773,16.377932,5.715829,23.416301,14.96785,NaN,NaN, NaN ,13.103057,19.735602,13.34416
9.282938,27.826742,17.675177,NaN,NaN, NaN ,8.3542,26.79,19.7693,6.0856,27.2794,17.381,12.1708,27.2274,16.3907,13.413509,23.937357,15.281105,14.657373,21.519899,14.961923,NaN,NaN, NaN ,12.172975,24.16147,14.899715,         NaN,         NaN,         NaN,11.3793,20.0566,13.6887,9.454039,24.998542,15.077506,         NaN,         NaN,         NaN,6.6065,22.4308,13.9818,3.527825,25.811661,21.025307,0.255,24.6959,19.6142,7.938964,25.975578,21.191384,5.804275,25.617582,21.389092,7.26501,27.086398,18.856847,8.76652,27.628006,16.800699,1.927532,24.782495,18.150784,NaN,NaN, NaN ,5.790655,23.530753,15.093721,9.396594,21.625693,13.99266,NaN,NaN, NaN 
9.28584,27.923974,17.722744,NaN,NaN, NaN ,8.3957,26.8125,19.7748,6.124,27.4331,17.3196,12.2436,27.6513,16.513,13.464072,24.109929,15.426432,14.705912,21.653325,15.217497,NaN,NaN, NaN ,NaN,NaN, NaN ,         NaN,         NaN,         NaN,11.4353,20.1918,13.9993,9.470104,25.154066,15.212545,         NaN,         NaN,         NaN,6.6654,22.5689,14.1368,3.576605,25.859363,21.054377,0.2828,24.7447,19.6414,7.993278,25.997595,21.204204,5.847878,25.616423,21.407779,7.301676,27.122215,18.863085,8.762942,27.789687,16.873221,NaN,NaN, NaN ,NaN,NaN, NaN ,5.846365,23.553483,15.248252,NaN,NaN, NaN ,NaN,NaN, NaN 
9.278314,28.043948,17.765314,NaN,NaN, NaN ,8.4372,26.8069,19.7794,6.0424,27.7096,17.4452,12.1367,27.8303,16.7139,13.448606,24.236079,15.58383,14.724774,21.781361,15.44261,NaN,NaN, NaN ,NaN,NaN, NaN ,         NaN,         NaN,         NaN,11.4584,20.3025,14.2592,9.49215,25.248929,15.335982,         NaN,         NaN,         NaN,6.7159,22.6299,14.2976,3.623699,25.876166,21.078509,0.3055,24.797,19.6706,8.03911,25.987823,21.223144,5.895363,25.625727,21.424714,7.33501,27.152824,18.879936,8.756618,27.906772,16.945514,NaN,NaN, NaN ,NaN,NaN, NaN ,5.900705,23.652798,15.371246,NaN,NaN, NaN ,NaN,NaN, NaN 
9.266558,28.160135,17.818353,NaN,NaN, NaN ,8.4815,26.8197,19.7836,6.0606,27.6349,17.5701,12.1863,27.894,16.7646,13.463116,24.387865,15.694031,14.739855,21.963846,15.641422,14.293364,18.556064,14.4204,NaN,NaN, NaN ,         NaN,         NaN,         NaN,11.4821,20.3631,14.5607,9.499395,25.430178,15.459492,         NaN,         NaN,         NaN,6.7464,22.716,14.4477,3.660136,25.880663,21.106908,0.3333,24.8651,19.7051,8.088299,25.996385,21.240496,5.94604,25.625739,21.443988,7.363328,27.168244,18.887817,8.744112,28.045149,17.02149,NaN,NaN, NaN ,NaN,NaN, NaN ,5.949575,23.756246,15.499057,9.561615,22.06326,14.685287,13.124698,20.134563,14.75245
9.261749,28.280056,17.876983,NaN,NaN, NaN ,8.5324,26.8195,19.7867,6.0505,27.7422,17.576,12.144,28.2992,16.8968,13.443332,24.525847,15.799368,14.738583,22.135988,15.819117,NaN,NaN, NaN ,NaN,NaN, NaN ,         NaN,         NaN,         NaN,11.4669,20.5361,14.8164,9.511124,25.613796,15.578298,         NaN,         NaN,         NaN,6.7728,22.6938,14.6053,3.704,25.897683,21.134519,0.354,24.9134,19.7353,8.139933,26.002868,21.258666,5.99867,25.631077,21.464062,7.402401,27.200212,18.901234,8.734241,28.16643,17.111857,NaN,NaN, NaN ,NaN,NaN, NaN ,5.985236,23.818627,15.629984,NaN,NaN, NaN ,13.144803,20.204157,15.040267
9.258647,28.408265,17.948957,NaN,NaN, NaN ,8.5775,26.8308,19.7923,6.1282,27.7544,17.5599,12.0757,28.5786,16.9999,13.416669,24.739883,15.886522,14.7133,22.334181,15.956225,NaN,NaN, NaN ,NaN,NaN, NaN ,         NaN,         NaN,         NaN,NaN,NaN, NaN ,9.487434,25.718394,15.685473,         NaN,         NaN,         NaN,6.7881,22.8451,14.7391,3.741733,25.924097,21.151102,0.3765,24.9768,19.7692,8.188045,25.994471,21.2743,6.045861,25.640078,21.483661,7.43601,27.242802,18.917457,8.706563,28.324862,17.20729,NaN,NaN, NaN ,NaN,NaN, NaN ,6.021502,23.955099,15.73856,NaN,NaN, NaN ,NaN,NaN, NaN 
9.242112,28.558801,18.017925,NaN,NaN, NaN ,8.6263,26.8369,19.7991,6.0917,27.6489,17.7214,12.0538,28.7886,17.0896,NaN,NaN, NaN ,14.667339,22.45464,16.075286,NaN,NaN, NaN ,NaN,NaN, NaN ,         NaN,         NaN,         NaN,NaN,NaN, NaN ,9.453147,25.865665,15.792174,         NaN,         NaN,         NaN,6.7669,23.1212,14.8524,3.786772,25.940788,21.18257,0.3992,25.0506,19.8058,8.23334,25.999662,21.297546,6.096996,25.641184,21.502517,7.463233,27.252323,18.933362,8.69348,28.458176,17.301041,NaN,NaN, NaN ,NaN,NaN, NaN ,6.042557,24.107919,15.85564,9.436604,22.475839,15.211738,NaN,NaN, NaN 
9.233422,28.686694,18.096463,NaN,NaN, NaN ,8.6762,26.8369,19.8079,6.0687,27.8435,17.7918,12.1156,28.6146,17.1917,NaN,NaN, NaN ,14.615484,22.637575,16.154959,NaN,NaN, NaN ,NaN,NaN, NaN ,         NaN,         NaN,         NaN,NaN,NaN, NaN ,9.439013,26.146841,15.911577,         NaN,         NaN,         NaN,6.7405,23.3184,14.9792,3.832349,25.938542,21.199133,0.4168,25.1068,19.8371,8.284694,25.995275,21.314721,6.14622,25.640888,21.519505,7.501371,27.284075,18.951077,8.675022,28.584425,17.398585,NaN,NaN, NaN ,NaN,NaN, NaN ,6.044345,24.233389,15.963934,NaN,NaN, NaN ,NaN,NaN, NaN 
9.220803,28.745681,18.190606,NaN,NaN, NaN ,8.7289,26.8387,19.8148,6.09,27.8218,17.8475,12.0712,29.0127,17.2539,NaN,NaN, NaN ,14.548223,22.823726,16.229378,NaN,NaN, NaN ,NaN,NaN, NaN ,         NaN,         NaN,         NaN,NaN,NaN, NaN ,9.385847,26.265639,16.009493,         NaN,         NaN,         NaN,6.706,23.4995,15.0919,3.872245,25.969583,21.230579,0.4363,25.1761,19.8746,8.346586,25.974139,21.319152,6.194425,25.635651,21.542056,7.5383,27.312088,18.969227,8.660598,28.731657,17.506102,NaN,NaN, NaN ,NaN,NaN, NaN ,6.045483,24.387626,16.064001,NaN,NaN, NaN ,NaN,NaN, NaN 
9.214381,28.903146,18.28049,NaN,NaN, NaN ,8.7774,26.8466,19.8222,6.0845,27.9495,17.92,12.0061,29.182,17.3954,NaN,NaN, NaN ,NaN,NaN, NaN ,NaN,NaN, NaN ,NaN,NaN, NaN ,         NaN,         NaN,         NaN,NaN,NaN, NaN ,9.345984,26.50615,16.103561,         NaN,         NaN,         NaN,6.6512,23.7039,15.2026,3.903248,25.962336,21.241022,0.4561,25.2409,19.9087,8.393279,25.985053,21.346501,6.241343,25.627039,21.557033,7.573276,27.32967,18.992119,8.640671,28.844238,17.619982,NaN,NaN, NaN ,NaN,NaN, NaN ,6.034468,24.567395,16.163607,NaN,NaN, NaN ,NaN,NaN, NaN 
9.20898,28.955946,18.375323,NaN,NaN, NaN ,8.8282,26.8414,19.8259,6.0942,27.9835,18.0153,11.992,29.2858,17.4815,NaN,NaN, NaN ,NaN,NaN, NaN ,NaN,NaN, NaN ,NaN,NaN, NaN ,         NaN,         NaN,         NaN,NaN,NaN, NaN ,9.299969,26.730916,16.214075,         NaN,         NaN,         NaN,6.5944,23.8921,15.3054,3.956213,25.998146,21.264216,0.4767,25.32,19.9457,8.443397,25.973748,21.362121,6.288908,25.630282,21.5793,7.609897,27.3681,19.014564,8.624869,28.967668,17.725322,NaN,NaN, NaN ,NaN,NaN, NaN ,6.005194,24.786529,16.257852,NaN,NaN, NaN ,NaN,NaN, NaN 
9.207655,29.077426,18.469221,NaN,NaN, NaN ,8.8809,26.8412,19.832,6.1525,27.7948,18.1121,11.9621,29.4779,17.5434,NaN,NaN, NaN ,14.185305,23.915278,16.189879,NaN,NaN, NaN ,NaN,NaN, NaN ,         NaN,         NaN,         NaN,NaN,NaN, NaN ,9.242479,26.984819,16.316203,         NaN,         NaN,         NaN,6.5196,24.1455,15.4036,3.988704,26.019786,21.289776,0.4936,25.403,19.9862,8.497329,25.964139,21.375739,6.339492,25.622076,21.595161,7.644181,27.391354,19.03777,8.612894,29.118465,17.839027,NaN,NaN, NaN ,NaN,NaN, NaN ,5.986547,24.956671,16.348254,NaN,NaN, NaN ,NaN,NaN, NaN 
9.210874,29.145428,18.564454,NaN,NaN, NaN ,8.9341,26.8479,19.8414,6.1103,28.0444,18.1118,11.9182,29.8421,17.6454,NaN,NaN, NaN ,NaN,NaN, NaN ,NaN,NaN, NaN ,NaN,NaN, NaN ,         NaN,         NaN,         NaN,10.6775,22.3433,16.1626,9.177404,27.161912,16.406935,         NaN,         NaN,         NaN,6.436,24.3591,15.5058,4.028436,26.015382,21.308633,0.512,25.4837,20.0273,8.54957,25.944955,21.398249,6.384483,25.612818,21.611423,7.682142,27.395422,19.056281,8.596058,29.238779,17.943465,NaN,NaN, NaN ,NaN,NaN, NaN ,5.918189,25.130068,16.451186,NaN,NaN, NaN ,NaN,NaN, NaN 
9.224484,29.198487,18.649545,NaN,NaN, NaN ,8.9894,26.864,19.8529,6.121,28.2552,18.2639,11.8798,30.0824,17.7259,NaN,NaN, NaN ,NaN,NaN, NaN ,13.185905,20.602698,15.820951,NaN,NaN, NaN ,         NaN,         NaN,         NaN,10.5049,22.5946,16.2401,9.094696,27.389124,16.502295,         NaN,         NaN,         NaN,6.3397,24.6253,15.6114,4.066135,26.033067,21.322325,0.5303,25.5719,20.0671,8.613956,25.944677,21.417029,6.434016,25.60863,21.630112,7.727623,27.412768,19.084441,8.59735,29.353909,18.059001,2.390483,25.368348,18.946788,NaN,NaN, NaN ,5.870547,25.417102,16.546885,NaN,NaN, NaN ,NaN,NaN, NaN 
9.23803,29.312544,18.732347,NaN,NaN, NaN ,9.0435,26.8656,19.8614,6.1868,28.1286,18.3379,11.8636,30.1609,17.8012,NaN,NaN, NaN ,NaN,NaN, NaN ,NaN,NaN, NaN ,NaN,NaN, NaN ,         NaN,         NaN,         NaN,10.3754,22.8539,16.2468,9.023309,27.619341,16.583952,         NaN,         NaN,         NaN,6.2365,24.8626,15.7053,4.107451,26.051592,21.342099,0.5468,25.656,20.1055,8.656914,25.93273,21.437178,6.476216,25.605739,21.653945,7.766445,27.448765,19.11718,8.58063,29.439199,18.160204,NaN,NaN, NaN ,NaN,NaN, NaN ,5.79485,25.596447,16.635569,NaN,NaN, NaN ,NaN,NaN, NaN 
9.256032,29.35945,18.817891,NaN,NaN, NaN ,9.1,26.8563,19.8698,6.2157,28.2079,18.339,11.8496,30.2101,17.7788,NaN,NaN, NaN ,NaN,NaN, NaN ,NaN,NaN, NaN ,NaN,NaN, NaN ,         NaN,         NaN,         NaN,10.1493,23.1369,16.263,8.948526,27.857494,16.683101,         NaN,         NaN,         NaN,6.1253,25.1491,15.8099,4.143143,26.080843,21.369037,0.5624,25.7482,20.1439,8.722053,25.932643,21.460736,6.525945,25.583217,21.66208,7.809338,27.476034,19.132908,8.588929,29.549726,18.247768,NaN,NaN, NaN ,NaN,NaN, NaN ,5.73027,25.816314,16.742733,NaN,NaN, NaN ,NaN,NaN, NaN 
NaN,NaN, NaN ,NaN,NaN, NaN ,9.1543,26.8698,19.8823,6.2188,28.3507,18.442,11.7897,30.6353,17.9486,NaN,NaN, NaN ,NaN,NaN, NaN ,NaN,NaN, NaN ,NaN,NaN, NaN ,         NaN,         NaN,         NaN,9.9251,23.3954,16.2463,8.884546,28.165109,16.766621,         NaN,         NaN,         NaN,6.013,25.4015,15.9152,4.188303,26.0838,21.37789,0.5754,25.838,20.1822,8.771039,25.905011,21.47745,6.574035,25.577904,21.683145,7.845447,27.506877,19.167202,8.598007,29.670173,18.342149,2.364005,25.846007,19.102307,NaN,NaN, NaN ,5.639467,26.048181,16.850081,NaN,NaN, NaN ,NaN,NaN, NaN 
NaN,NaN, NaN ,NaN,NaN, NaN ,9.2118,26.8689,19.8904,6.2853,28.3959,18.4984,11.7694,30.8263,18.0311,NaN,NaN, NaN ,NaN,NaN, NaN ,NaN,NaN, NaN ,NaN,NaN, NaN ,         NaN,         NaN,         NaN,9.8489,23.6208,16.1872,8.797703,28.420265,16.846858,         NaN,         NaN,         NaN,5.8914,25.6731,16.0165,4.225279,26.073098,21.391817,0.5906,25.934,20.2213,8.834652,25.906076,21.495282,6.619578,25.587116,21.703334,7.887107,27.51955,19.200614,8.613597,29.783363,18.432411,NaN,NaN, NaN ,NaN,NaN, NaN ,5.569536,26.371355,16.939554,NaN,NaN, NaN ,NaN,NaN, NaN 
NaN,NaN, NaN ,NaN,NaN, NaN ,9.2651,26.8664,19.9039,6.2827,28.4179,18.6636,11.7938,30.8371,17.9975,NaN,NaN, NaN ,NaN,NaN, NaN ,NaN,NaN, NaN ,NaN,NaN, NaN ,         NaN,         NaN,         NaN,NaN,NaN, NaN ,8.694668,28.604537,16.923879,         NaN,         NaN,         NaN,5.7617,25.9582,16.1302,4.273864,26.092773,21.417046,0.6056,26.03,20.2573,8.887898,25.887668,21.521604,6.666056,25.573798,21.719604,7.925007,27.538889,19.222465,8.618636,29.850205,18.537204,NaN,NaN, NaN ,NaN,NaN, NaN ,5.486296,26.63248,17.046391,NaN,NaN, NaN ,NaN,NaN, NaN 
NaN,NaN, NaN ,NaN,NaN, NaN ,9.3188,26.8716,19.9186,6.3138,28.4478,18.7303,11.7896,31.0714,18.0583,NaN,NaN, NaN ,NaN,NaN, NaN ,NaN,NaN, NaN ,NaN,NaN, NaN ,         NaN,         NaN,         NaN,NaN,NaN, NaN ,8.607533,28.834465,17.011258,         NaN,         NaN,         NaN,5.6359,26.2112,16.2409,4.313879,26.104496,21.426016,0.6184,26.1275,20.2972,8.943785,25.873302,21.538116,6.713444,25.566894,21.745512,7.962574,27.574976,19.263964,8.626831,29.989026,18.640985,NaN,NaN, NaN ,4.186459,26.633041,18.165004,5.395846,26.878467,17.155118,NaN,NaN, NaN ,NaN,NaN, NaN 
NaN,NaN, NaN ,NaN,NaN, NaN ,9.3721,26.8602,19.9325,6.3489,28.5179,18.8088,11.6965,31.1809,18.1404,NaN,NaN, NaN ,NaN,NaN, NaN ,NaN,NaN, NaN ,NaN,NaN, NaN ,         NaN,         NaN,         NaN,NaN,NaN, NaN ,8.528234,29.094562,17.077665,         NaN,         NaN,         NaN,5.512,26.598,16.3526,4.346332,26.109719,21.43606,0.6349,26.2338,20.3386,8.995566,25.872523,21.566007,6.759035,25.556751,21.761544,7.995327,27.610188,19.294178,8.644883,30.095965,18.729339,2.27182,26.408383,19.20692,4.141055,26.934126,18.21925,5.321112,27.118489,17.261046,NaN,NaN, NaN ,NaN,NaN, NaN 
NaN,NaN, NaN ,4.953215,28.340103,18.815362,9.4217,26.854,19.9474,6.3862,28.4135,18.7795,11.6983,31.188,18.1717,NaN,NaN, NaN ,NaN,NaN, NaN ,NaN,NaN, NaN ,NaN,NaN, NaN ,         NaN,         NaN,         NaN,NaN,NaN, NaN ,8.444474,29.390874,17.158388,         NaN,         NaN,         NaN,5.3867,26.8698,16.4567,4.381647,26.095322,21.459015,0.6508,26.3247,20.3751,9.05532,25.849015,21.585981,6.803328,25.545324,21.780106,8.035937,27.627413,19.323674,8.668531,30.167473,18.796618,NaN,NaN, NaN ,4.083299,27.165867,18.287849,5.238054,27.375023,17.380429,NaN,NaN, NaN ,NaN,NaN, NaN 
NaN,NaN, NaN ,NaN,NaN, NaN ,9.4769,26.8578,19.9631,6.4317,28.5477,18.9067,11.6579,31.5446,18.1613,NaN,NaN, NaN ,NaN,NaN, NaN ,NaN,NaN, NaN ,NaN,NaN, NaN ,         NaN,         NaN,         NaN,NaN,NaN, NaN ,8.345075,29.51477,17.230013,         NaN,         NaN,         NaN,5.2636,27.139,16.5544,4.436207,26.102666,21.473208,0.666,26.4201,20.4124,9.107195,25.827049,21.608271,6.848533,25.544793,21.804944,8.073094,27.65691,19.366968,8.672763,30.06732,18.884141,NaN,NaN, NaN ,4.027024,27.387744,18.354502,5.150298,27.61691,17.491238,NaN,NaN, NaN ,NaN,NaN, NaN 
NaN,NaN, NaN ,NaN,NaN, NaN ,9.5233,26.8312,19.9848,6.4904,28.6322,18.9667,11.7098,31.5944,18.1293,NaN,NaN, NaN ,NaN,NaN, NaN ,NaN,NaN, NaN ,NaN,NaN, NaN ,         NaN,         NaN,         NaN,NaN,NaN, NaN ,8.276,29.838198,17.311207,         NaN,         NaN,         NaN,5.136,27.438,16.6598,4.473431,26.100015,21.481095,0.6851,26.5125,20.4473,9.155794,25.803875,21.6325,6.898053,25.52636,21.821898,8.118107,27.67108,19.413469,8.721328,30.214376,18.943825,NaN,NaN, NaN ,3.978401,27.610312,18.43473,5.084016,27.859198,17.594101,NaN,NaN, NaN ,NaN,NaN, NaN 
NaN,NaN, NaN ,NaN,NaN, NaN ,9.5775,26.8305,20.0007,6.5282,28.6888,19.0523,11.6493,31.7562,18.1039,NaN,NaN, NaN ,NaN,NaN, NaN ,NaN,NaN, NaN ,NaN,NaN, NaN ,         NaN,         NaN,         NaN,NaN,NaN, NaN ,8.188765,29.998752,17.383467,         NaN,         NaN,         NaN,5.0152,27.7201,16.7539,4.508442,26.10989,21.501958,0.7027,26.6004,20.4841,9.211766,25.785108,21.64469,6.943369,25.509508,21.847886,8.162967,27.694647,19.457311,8.761574,30.3525,19.00776,NaN,NaN, NaN ,3.936122,27.83345,18.520882,5.001678,28.077628,17.6919,NaN,NaN, NaN ,NaN,NaN, NaN 
NaN,NaN, NaN ,NaN,NaN, NaN ,9.6176,26.813,20.022,6.5447,28.7325,19.1997,11.6252,32.0192,18.1024,NaN,NaN, NaN ,NaN,NaN, NaN ,NaN,NaN, NaN ,NaN,NaN, NaN ,         NaN,         NaN,         NaN,NaN,NaN, NaN ,8.140421,30.331959,17.459211,         NaN,         NaN,         NaN,4.895,28.0044,16.847,4.552034,26.103105,21.518959,0.7234,26.6859,20.5167,9.262118,25.767073,21.672126,6.986056,25.489905,21.862973,8.19857,27.716396,19.505945,8.79407,30.427389,19.054243,2.184927,27.337014,19.391423,3.898784,28.055858,18.613243,4.932029,28.327411,17.793313,NaN,NaN, NaN ,NaN,NaN, NaN 
NaN,NaN, NaN ,NaN,NaN, NaN ,9.6637,26.7943,20.0412,6.6017,28.83,19.2519,11.6487,31.8653,18.0727,NaN,NaN, NaN ,NaN,NaN, NaN ,NaN,NaN, NaN ,NaN,NaN, NaN ,         NaN,         NaN,         NaN,NaN,NaN, NaN ,8.052133,30.410567,17.523213,         NaN,         NaN,         NaN,4.7647,28.3002,16.9379,4.602461,26.107448,21.531906,0.7431,26.7759,20.555,9.315135,25.746605,21.68996,7.032956,25.471137,21.889962,8.232803,27.730843,19.55519,8.835265,30.481683,19.10681,NaN,NaN, NaN ,3.853351,28.281449,18.715737,4.872161,28.552981,17.88365,NaN,NaN, NaN ,NaN,NaN, NaN 
NaN,NaN, NaN ,NaN,NaN, NaN ,9.7112,26.7815,20.064,6.5887,28.7962,19.2645,11.6433,31.9697,18.0293,NaN,NaN, NaN ,NaN,NaN, NaN ,NaN,NaN, NaN ,9.107676,30.486675,15.913483,         NaN,         NaN,         NaN,NaN,NaN, NaN ,7.996154,30.606439,17.584076,         NaN,         NaN,         NaN,4.6518,28.589,17.0249,4.645793,26.100614,21.55139,0.7657,26.849,20.5857,9.367273,25.721509,21.707212,7.077731,25.451758,21.913815,8.276068,27.760383,19.598598,8.876002,30.54056,19.129155,NaN,NaN, NaN ,3.809065,28.493939,18.825442,4.787214,28.7743,17.974708,NaN,NaN, NaN ,NaN,NaN, NaN 
NaN,NaN, NaN ,NaN,NaN, NaN ,9.7468,26.7374,20.0787,6.6647,29.1283,19.3681,11.6387,32.1502,17.9702,9.846814,30.9495,14.888286,10.039301,27.756664,13.758588,NaN,NaN, NaN ,NaN,NaN, NaN ,         NaN,         NaN,         NaN,NaN,NaN, NaN ,7.990972,30.993015,17.638207,         NaN,         NaN,         NaN,4.5269,28.9009,17.1107,4.68739,26.078744,21.563041,0.7893,26.9135,20.618,9.407252,25.71158,21.734562,7.121236,25.440468,21.935052,8.305711,27.746664,19.641102,8.917045,30.633016,19.162168,NaN,NaN, NaN ,3.764708,28.691949,18.934222,4.716029,29.012786,18.057392,NaN,NaN, NaN ,NaN,NaN, NaN 
9.842653,29.997009,19.349635,NaN,NaN, NaN ,9.79,26.724,20.0997,6.7695,28.9691,19.5089,11.6104,32.101,17.9224,9.69632,31.251852,14.867025,NaN,NaN, NaN ,NaN,NaN, NaN ,NaN,NaN, NaN ,         NaN,         NaN,         NaN,NaN,NaN, NaN ,7.961813,31.202128,17.692014,         NaN,         NaN,         NaN,4.4137,29.1991,17.2021,4.732379,26.072941,21.575193,0.8135,26.9835,20.6509,9.458137,25.687035,21.753764,7.165709,25.39727,21.954857,NaN,NaN, NaN ,8.9621,30.672899,19.179338,NaN,NaN, NaN ,3.717977,28.892851,19.047255,4.645762,29.254748,18.137921,NaN,NaN, NaN ,7.88485,26.750937,14.006108
9.889785,30.015664,19.338023,NaN,NaN, NaN ,9.8298,26.6932,20.117,6.7696,28.9681,19.4929,11.6138,32.2624,17.8642,9.555797,31.617585,14.842242,NaN,NaN, NaN ,NaN,NaN, NaN ,8.790204,31.780943,15.916863,         NaN,         NaN,         NaN,NaN,NaN, NaN ,7.921719,31.373281,17.724931,         NaN,         NaN,         NaN,4.3092,29.4942,17.2882,4.772962,26.06875,21.601785,0.8414,27.0335,20.6786,9.500908,25.669207,21.782427,7.210417,25.385057,21.98824,NaN,NaN, NaN ,9.009114,30.71682,19.183673,2.151187,28.374066,19.962675,3.679866,29.10403,19.16253,4.573841,29.484304,18.225336,NaN,NaN, NaN ,NaN,NaN, NaN 
9.944699,30.052958,19.319083,NaN,NaN, NaN ,9.8699,26.6728,20.1366,6.8679,29.1146,19.6611,11.6172,32.3257,17.7976,9.420242,31.858491,14.811845,NaN,NaN, NaN ,7.3233,26.5246,12.553,8.698484,32.008972,15.912745,         NaN,         NaN,         NaN,6.1543,28.1305,14.5943,7.899013,31.486807,17.742695,         NaN,         NaN,         NaN,4.206,29.7621,17.3772,4.811088,26.050384,21.60968,0.8676,27.0879,20.7074,9.548013,25.642213,21.801549,7.251756,25.365942,22.007591,NaN,NaN, NaN ,9.057178,30.762858,19.184667,NaN,NaN, NaN ,3.642322,29.301219,19.286103,4.502281,29.722485,18.305583,5.838666,29.827592,16.019416,NaN,NaN, NaN 
9.989527,30.054204,19.29008,NaN,NaN, NaN ,9.9118,26.6474,20.1552,6.9127,29.1346,19.7012,11.5883,32.4085,17.6853,9.315799,32.173891,14.783961,8.807214,30.216142,12.939906,NaN,NaN, NaN ,8.616072,32.227878,15.901992,7.32030029,30.52436359,14.77479673,5.8773,28.5718,14.5079,7.86496,31.644042,17.742169,         NaN,         NaN,         NaN,4.118,30.0416,17.4687,4.856051,26.011211,21.62467,0.8991,27.1238,20.7372,9.590644,25.636392,21.821613,7.298477,25.346268,22.040617,NaN,NaN, NaN ,9.095141,30.801647,19.174216,NaN,NaN, NaN ,3.611961,29.487491,19.417598,4.432553,29.980062,18.392198,5.65951,30.163586,16.009051,6.897472,28.218811,13.583694
10.028207,30.076813,19.252778,NaN,NaN, NaN ,9.9545,26.6389,20.174,6.9885,29.1932,19.6831,11.5584,32.4569,17.601,9.216415,32.414993,14.743839,8.524139,30.637374,12.769084,NaN,NaN, NaN ,8.538352,32.463546,15.881787,7.15808832,31.18270638,14.71307822,5.6218,28.9636,14.4289,7.798486,31.797483,17.733171,         NaN,         NaN,         NaN,4.038,30.2883,17.5502,4.901239,26.009452,21.651605,0.9319,27.1547,20.7665,9.63669,25.606806,21.844307,7.33624,25.313024,22.059541,NaN,NaN, NaN ,9.131729,30.860282,19.156001,2.236728,28.641127,20.364298,3.578122,29.672068,19.541256,4.360803,30.226793,18.491665,5.499035,30.521059,15.999643,NaN,NaN, NaN 
