Le02R_X,Le02R_Y,Le02R_Z,Mi05R_X,Mi05R_Y,Mi05R_Z,shdR_X,shdR_Y,shdR_Z,elbR_X,elbR_Y,elbR_Z,wstR_X,wstR_Y,wstR_Z,mcp3R_X,mcp3R_Y,mcp3R_Z,ip3R_X,ip3R_Y,ip3R_Z,t3R_X,t3R_Y,t3R_Z,mcp4R_X,mcp4R_Y,mcp4R_Z,ip4R_X,ip4R_Y,ip4R_Z,t4R_X,t4R_Y,t4R_Z,mcp5R_X,mcp5R_Y,mcp5R_Z,ip5R_X,ip5R_Y,ip5R_Z,t5R_X,t5R_Y,t5R_Z,hipR_X,hipR_Y,hipR_Z,ankR_X,ankR_Y,ankR_Z,str_X,str_Y,str_Z,lmb_X,lmb_Y,lmb_Z,Sn02R_X,Sn02R_Y,Sn02R_Z,Sn03R_X,Sn03R_Y,Sn03R_Z,Te01R_X,Te01R_Y,Te01R_Z,Te02R_X,Te02R_Y,Te02R_Z,Te03R_X,Te03R_Y,Te03R_Z,Te05R_X,Te05R_Y,Te05R_Z,Te08R_X,Te08R_Y,Te08R_Z
NaN,NaN, NaN ,NaN,NaN, NaN ,3.8713,28.074,23.229,NaN,NaN, NaN ,5.0759,35.535,21.077,3.0197,36.907,18.451,1.7153,38.146,16.131,-1.0687,38.992,14.894,2.124296,36.487574,19.367277,0.4119,37.182,18.193,-1.6791,36.973,17.394,NaN,NaN, NaN ,NaN,NaN, NaN ,-2.5857,34.238,21.644,NaN,NaN, NaN ,-5.0873,29.043,23.345,3.3111,26.811,24.449,0.97599,26.764,24.435,NaN,NaN, NaN ,NaN,NaN, NaN ,NaN,NaN, NaN ,NaN,NaN, NaN ,-2.0394,33.434,22.899,-1.5322,35.857,19.585,NaN,NaN, NaN 
NaN,NaN, NaN ,NaN,NaN, NaN ,NaN,NaN, NaN ,NaN,NaN, NaN ,5.1278,35.498,20.852,3.072,37.052,18.256,1.8389,38.287,16.014,-0.94595,39.269,14.774,NaN,NaN, NaN ,0.50479,37.354,18.049,-1.6169,37.269,17.253,NaN,NaN, NaN ,NaN,NaN, NaN ,-2.4931,33.821,21.319,NaN,NaN, NaN ,-4.9634,28.931,23.312,3.4015,26.815,24.447,1.078,26.755,24.429,NaN,NaN, NaN ,NaN,NaN, NaN ,NaN,NaN, NaN ,NaN,NaN, NaN ,NaN,NaN, NaN ,-1.5016,36.095,19.466,-0.804048,38.334224,16.148927
NaN,NaN, NaN ,NaN,NaN, NaN ,4.0463,28.043,23.247,NaN,NaN, NaN ,5.1585,35.467,20.639,3.1201,37.191,18.066,1.9276,38.45,15.843,-0.81271,39.538,14.653,2.24679,36.652097,19.031094,0.60306,37.51,17.896,-1.5261,37.531,17.113,1.258949,34.895224,20.927229,NaN,NaN, NaN ,-2.5725,34.282,21.076,NaN,NaN, NaN ,-4.8941,28.852,23.28,3.5066,26.789,24.444,1.1803,26.735,24.423,NaN,NaN, NaN ,3.2435,33.053,22.237,NaN,NaN, NaN ,NaN,NaN, NaN ,NaN,NaN, NaN ,-1.4584,36.322,19.342,-0.694642,38.750834,16.059073
4.4715,32.102,22.299,NaN,NaN, NaN ,4.1425,28.159,23.322,NaN,NaN, NaN ,5.1945,35.456,20.459,3.2219,37.247,17.895,2.0515,38.591,15.735,-0.66893,39.787,14.53,2.333087,36.971682,18.894523,0.72035,37.616,17.733,-1.4477,37.787,17,NaN,NaN, NaN ,NaN,NaN, NaN ,-2.5383,34.393,20.871,NaN,NaN, NaN ,-4.7911,28.783,23.253,3.6064,26.793,24.443,1.2849,26.717,24.418,NaN,NaN, NaN ,3.3243,32.993,22.08,NaN,NaN, NaN ,NaN,NaN, NaN ,-1.9478,33.455,22.195,-1.3963,36.544,19.209,NaN,NaN, NaN 
4.5641,32.093,22.203,NaN,NaN, NaN ,4.2267,28.017,23.244,NaN,NaN, NaN ,5.2326,35.427,20.271,3.3129,37.211,17.679,2.168,38.635,15.525,-0.51755,39.986,14.398,NaN,NaN, NaN ,0.82553,37.734,17.562,-1.364,38.08,16.887,NaN,NaN, NaN ,NaN,NaN, NaN ,-2.4967,34.543,20.685,NaN,NaN, NaN ,-4.6821,28.644,23.221,3.7112,26.781,24.44,1.3881,26.699,24.412,NaN,NaN, NaN ,3.3981,32.971,21.948,NaN,NaN, NaN ,NaN,NaN, NaN ,NaN,NaN, NaN ,-1.328,36.727,19.055,NaN,NaN, NaN 
4.649,32.041,22.078,NaN,NaN, NaN ,4.3339,27.996,23.221,1.696162,30.780772,22.579576,5.283,35.331,20.03,3.3953,37.22,17.456,2.2957,38.535,15.282,-0.35785,40.152,14.253,2.503406,36.819353,18.452448,0.92558,37.821,17.379,-1.273,38.351,16.763,1.4914,35.02,20.349,-0.36926,34.984,20.336,-2.4466,34.737,20.498,NaN,NaN, NaN ,-4.566,28.55,23.204,3.8098,26.774,24.44,1.4927,26.681,24.407,NaN,NaN, NaN ,3.478,32.94,21.815,NaN,NaN, NaN ,-2.1383,32.08,23.057,NaN,NaN, NaN ,-1.2461,36.896,18.89,NaN,NaN, NaN 
4.7417,31.987,21.959,NaN,NaN, NaN ,4.4294,27.995,23.251,NaN,NaN, NaN ,5.3343,35.262,19.825,3.4795,37.175,17.218,2.4083,38.661,15.091,-0.18085,40.302,14.096,NaN,NaN, NaN ,1.0347,37.866,17.165,-1.1494,38.474,16.589,NaN,NaN, NaN ,-0.30411,35.054,20.137,-2.4162,34.896,20.333,-0.762116,27.540159,23.89595,-4.4955,28.481,23.187,3.9125,26.757,24.439,1.5935,26.669,24.403,NaN,NaN, NaN ,3.5541,32.897,21.685,NaN,NaN, NaN ,NaN,NaN, NaN ,-1.915,33.776,21.621,-1.151,37.013,18.719,NaN,NaN, NaN 
4.83,31.969,21.864,NaN,NaN, NaN ,4.5144,27.996,23.245,NaN,NaN, NaN ,5.3871,35.178,19.607,3.6014,37.035,17.001,2.5379,38.587,14.857,0.024919,40.416,13.917,2.69776,36.729523,17.957618,1.1634,37.852,16.931,-1.0209,38.541,16.374,NaN,NaN, NaN ,-0.23506,35.087,19.951,-2.3884,35.042,20.179,NaN,NaN, NaN ,-4.4074,28.371,23.153,4.0035,26.76,24.441,1.6939,26.652,24.399,NaN,NaN, NaN ,3.6413,32.865,21.546,NaN,NaN, NaN ,NaN,NaN, NaN ,-1.8966,33.915,21.458,-1.048,37.121,18.534,NaN,NaN, NaN 
4.9364,31.933,21.749,-0.337038,31.85596,22.829511,4.612,28.028,23.253,NaN,NaN, NaN ,5.4532,35.095,19.383,3.697,36.904,16.725,2.6749,38.623,14.662,0.25511,40.497,13.71,NaN,NaN, NaN ,1.2724,37.819,16.677,-0.88404,38.568,16.118,1.725,34.998,19.743,-0.17193,35.127,19.762,-2.333,35.113,20.002,-0.550903,27.486852,23.837651,-4.3264,28.266,23.133,4.0999,26.761,24.44,1.7959,26.633,24.395,NaN,NaN, NaN ,3.7333,32.826,21.408,-3.312813,30.223598,22.986101,-2.1427,32.257,22.472,-1.8416,33.991,21.277,-0.94754,37.196,18.327,NaN,NaN, NaN 
5.0376,31.883,21.648,-0.22666,31.868,22.673,4.7078,27.974,23.238,NaN,NaN, NaN ,5.5202,34.987,19.158,3.8013,36.801,16.456,2.7631,38.532,14.331,0.49006,40.515,13.468,NaN,NaN, NaN ,1.4108,37.717,16.394,-0.75243,38.522,15.841,NaN,NaN, NaN ,-0.10551,35.108,19.553,-2.2827,35.155,19.81,NaN,NaN, NaN ,-4.2774,28.211,23.103,4.1945,26.758,24.44,1.8959,26.625,24.393,NaN,NaN, NaN ,3.8188,32.773,21.273,NaN,NaN, NaN ,-2.1108,32.307,22.275,-1.7656,34.033,21.084,-0.84758,37.194,18.085,0.343794,39.426268,14.729044
5.1298,31.834,21.547,-0.16595,31.892,22.513,4.8072,27.957,23.218,2.2499,30.791,22.335,5.5949,34.87,18.937,3.8922,36.716,16.19,2.9107,38.447,14.095,0.71551,40.468,13.186,NaN,NaN, NaN ,1.5161,37.648,16.118,-0.60694,38.461,15.542,NaN,NaN, NaN ,-0.006824,35.088,19.344,-2.2168,35.147,19.592,NaN,NaN, NaN ,-4.1716,28.082,23.074,4.2908,26.755,24.441,1.9963,26.615,24.389,NaN,NaN, NaN ,3.9138,32.71,21.135,NaN,NaN, NaN ,NaN,NaN, NaN ,-1.678,34.096,20.908,-0.74156,37.105,17.8,NaN,NaN, NaN 
5.2293,31.779,21.431,-0.10393,31.866,22.337,4.8979,27.923,23.217,NaN,NaN, NaN ,5.6795,34.749,18.718,4.0185,36.479,15.928,3.0852,38.15,13.819,0.92857,40.348,12.874,NaN,NaN, NaN ,1.6517,37.51,15.832,-0.45838,38.363,15.238,1.9385,34.828,19.092,0.08382,34.982,19.102,-2.1358,35.093,19.367,NaN,NaN, NaN ,-4.0778,27.978,23.044,4.3863,26.756,24.439,2.0977,26.605,24.386,NaN,NaN, NaN ,4.0118,32.644,20.992,NaN,NaN, NaN ,NaN,NaN, NaN ,-1.593,34.045,20.692,-0.62393,36.971,17.506,NaN,NaN, NaN 
5.3214,31.714,21.321,-0.016066,31.874,22.195,4.9776,28.061,23.312,NaN,NaN, NaN ,5.7653,34.593,18.503,4.145,36.284,15.657,3.2649,38.422,13.795,1.1254,40.149,12.531,3.18762,36.211011,16.664713,1.7838,37.361,15.549,-0.32244,38.272,14.944,2.037,34.73,18.871,0.1576,34.941,18.882,-2.0402,35.051,19.122,NaN,NaN, NaN ,-3.967,27.897,23.03,4.4808,26.754,24.438,2.1984,26.594,24.383,NaN,NaN, NaN ,4.1115,32.573,20.861,-2.9155,30.018,22.247,-1.8481,32.218,21.635,-1.5102,33.928,20.425,-0.50602,36.842,17.212,NaN,NaN, NaN 
5.4203,31.65,21.199,0.079629,31.847,22.061,5.0816,27.964,23.264,2.5583,30.671,22.113,5.8691,34.451,18.276,4.2659,36.09,15.396,3.3487,37.536,13.153,1.298,39.912,12.178,NaN,NaN, NaN ,1.9134,37.217,15.27,-0.17215,38.087,14.622,2.0945,34.611,18.662,0.25051,34.828,18.629,-1.9286,34.969,18.893,NaN,NaN, NaN ,-3.8624,27.788,23.012,4.5735,26.757,24.438,2.298,26.591,24.381,NaN,NaN, NaN ,4.2115,32.499,20.727,NaN,NaN, NaN ,-1.7459,32.091,21.365,-1.4102,33.813,20.173,-0.37583,36.728,16.927,NaN,NaN, NaN 
5.5205,31.567,21.079,0.18952,31.76,21.911,5.1593,27.981,23.279,NaN,NaN, NaN ,5.9815,34.297,18.064,4.4042,35.87,15.139,3.5094,37.39,12.921,1.4651,39.607,11.803,NaN,NaN, NaN ,2.0609,37.002,14.984,-0.026839,37.913,14.325,2.2911,34.469,18.414,0.37626,34.691,18.4,-1.7943,34.835,18.652,NaN,NaN, NaN ,-3.7881,27.772,23.009,4.6756,26.76,24.436,2.3968,26.584,24.379,NaN,NaN, NaN ,4.3182,32.419,20.595,NaN,NaN, NaN ,-1.618,31.979,21.133,-1.2799,33.736,19.966,-0.2387,36.587,16.644,NaN,NaN, NaN 
5.6284,31.498,20.967,0.26961,31.624,21.752,5.2729,27.919,23.22,2.7802,30.652,21.938,6.0938,34.068,17.866,4.5494,35.616,14.891,3.6617,36.997,12.584,1.617,39.238,11.404,3.590423,35.521408,15.8746,2.2166,36.745,14.681,0.11933,37.71,14.012,2.3847,34.342,18.213,0.48827,34.58,18.188,-1.6641,34.727,18.424,NaN,NaN, NaN ,-3.6436,27.66,23.002,4.7779,26.767,24.432,2.4991,26.588,24.377,NaN,NaN, NaN ,4.4317,32.344,20.455,-2.5503,29.696,21.914,-1.4442,31.889,20.971,-1.1226,33.708,19.82,-0.10338,36.449,16.364,1.359926,38.224027,12.785136
5.7372,31.436,20.865,0.37723,31.618,21.68,5.3638,27.92,23.218,2.9117,30.625,21.805,6.2082,33.945,17.664,4.6984,35.317,14.621,3.9758,36.419,12.459,1.7599,38.823,10.988,NaN,NaN, NaN ,2.3591,36.501,14.387,0.27691,37.437,13.676,2.4937,34.191,18.03,0.61748,34.452,17.97,-1.5325,34.612,18.235,NaN,NaN, NaN ,-3.5264,27.617,23.004,4.8763,26.778,24.43,2.5996,26.591,24.375,NaN,NaN, NaN ,4.5472,32.254,20.318,-2.4594,29.645,21.912,-1.2686,31.849,20.89,-0.95932,33.702,19.718,0.027877,36.283,16.089,NaN,NaN, NaN 
5.8504,31.37,20.768,0.49744,31.587,21.595,5.4626,27.907,23.203,3.0219,30.626,21.735,6.3398,33.76,17.467,4.8447,35.063,14.391,3.977,36.366,12,1.8982,38.39,10.578,3.863921,35.108281,15.349035,2.51,36.225,14.098,0.43719,37.158,13.349,2.6744,34.016,17.824,0.75047,34.3,17.769,-1.3894,34.483,18.074,NaN,NaN, NaN ,-3.4328,27.522,22.991,4.978,26.785,24.427,2.7002,26.592,24.374,NaN,NaN, NaN ,4.6632,32.164,20.182,NaN,NaN, NaN ,-1.1424,31.835,20.865,-0.86812,33.718,19.635,0.15608,36.066,15.79,1.6711,37.806,12.159
5.9592,31.303,20.678,0.61953,31.545,21.508,5.549,27.906,23.209,3.1224,30.58,21.675,6.4691,33.567,17.278,4.9883,34.814,14.159,4.1337,36.001,11.719,2.037,37.945,10.205,NaN,NaN, NaN ,2.6634,35.94,13.819,0.59955,36.815,13.01,2.775,33.85,17.638,0.89338,34.146,17.576,-1.2481,34.34,17.916,0.365114,27.290281,23.862224,-3.3852,27.559,23.004,5.0676,26.807,24.427,2.8026,26.605,24.373,NaN,NaN, NaN ,4.7847,32.075,20.05,NaN,NaN, NaN ,-1.0853,31.868,20.866,-0.77242,33.669,19.516,0.28793,35.785,15.478,NaN,NaN, NaN 
6.0781,31.224,20.587,0.74603,31.504,21.418,5.644,27.927,23.222,3.2277,30.538,21.614,6.6056,33.375,17.107,5.1328,34.575,13.932,4.2731,35.648,11.431,2.1838,37.492,9.8601,NaN,NaN, NaN ,2.8244,35.631,13.549,0.76595,36.524,12.693,2.9132,33.709,17.443,1.0299,33.999,17.39,-1.1218,34.256,17.753,NaN,NaN, NaN ,-3.2681,27.448,22.993,5.162,26.829,24.426,2.9051,26.616,24.372,NaN,NaN, NaN ,4.9025,31.973,19.925,-2.2416,29.691,21.947,-1.0681,31.942,20.889,-0.66647,33.585,19.362,0.43358,35.497,15.189,NaN,NaN, NaN 
6.1988,31.15,20.497,0.86705,31.449,21.319,5.7361,27.926,23.193,3.3379,30.496,21.54,6.7534,33.178,16.939,5.2977,34.29,13.736,4.4837,35.207,11.207,2.3469,37.015,9.5341,NaN,NaN, NaN ,2.9831,35.325,13.297,0.92342,36.136,12.389,3.0505,33.55,17.261,1.1652,33.86,17.188,-0.97635,34.09,17.486,NaN,NaN, NaN ,-3.2003,27.384,22.978,5.2616,26.851,24.425,3.0114,26.626,24.371,NaN,NaN, NaN ,5.0229,31.863,19.8,NaN,NaN, NaN ,-1.0097,32.025,20.908,-0.54825,33.463,19.176,0.59977,35.204,14.915,2.2276,36.718,11.193
6.3149,31.072,20.409,0.98665,31.375,21.202,5.8442,27.928,23.192,3.4478,30.453,21.462,6.8994,32.956,16.781,5.4551,33.963,13.515,4.6362,34.762,10.941,2.5216,36.522,9.2146,NaN,NaN, NaN ,3.1504,34.98,13.043,1.095,35.764,12.097,3.2311,33.369,17.085,1.3207,33.685,16.98,-0.80106,33.898,17.258,NaN,NaN, NaN ,-3.0908,27.37,22.993,5.3669,26.874,24.423,3.1165,26.636,24.37,NaN,NaN, NaN ,5.1522,31.758,19.676,NaN,NaN, NaN ,-0.87139,32.027,20.852,-0.41409,33.286,18.96,0.7527,34.944,14.669,2.4038,36.279,10.868
6.4328,30.987,20.331,1.1048,31.308,21.07,5.9349,27.952,23.192,3.561,30.416,21.384,7.05,32.741,16.628,5.6477,33.541,13.33,4.8062,34.398,10.709,2.7163,36.035,8.911,4.689177,33.833058,14.300204,3.312,34.635,12.809,1.2738,35.332,11.812,3.3766,33.162,16.902,1.4774,33.49,16.768,-0.65025,33.674,17.035,NaN,NaN, NaN ,-2.9882,27.35,23.01,5.4693,26.902,24.422,3.2183,26.655,24.372,4.7015,29.164,22.24,5.2742,31.64,19.567,-2.0266,29.773,22.027,-0.73113,31.902,20.703,-0.26787,33.103,18.746,0.90387,34.717,14.443,NaN,NaN, NaN 
6.5548,30.911,20.256,1.2252,31.209,20.915,6.0162,28.043,23.236,3.6728,30.368,21.309,7.2048,32.51,16.495,5.8243,33.235,13.188,5.0213,33.935,10.55,2.922,35.554,8.6271,NaN,NaN, NaN ,3.4909,34.257,12.585,1.4666,34.905,11.548,3.5069,32.986,16.723,1.6314,33.284,16.567,-0.50653,33.457,16.796,NaN,NaN, NaN ,-2.8903,27.284,23.008,5.5668,26.938,24.421,3.32,26.674,24.372,4.808,29.136,22.218,5.4057,31.539,19.458,NaN,NaN, NaN ,-0.61257,31.72,20.493,-0.12381,32.965,18.556,1.0765,34.443,14.207,NaN,NaN, NaN 
6.6826,30.84,20.188,1.3402,31.097,20.767,6.1134,28.032,23.228,3.7858,30.321,21.235,7.3607,32.291,16.369,6.0147,32.828,13.01,5.1967,33.484,10.325,3.1404,35.057,8.3626,NaN,NaN, NaN ,3.6758,33.891,12.371,1.6673,34.453,11.277,3.6735,32.769,16.545,1.7892,33.053,16.369,-0.35554,33.276,16.554,NaN,NaN, NaN ,-2.7861,27.298,23.035,5.6673,26.971,24.422,3.4258,26.692,24.374,4.9158,29.134,22.202,5.5306,31.415,19.356,NaN,NaN, NaN ,-0.48676,31.536,20.269,0.005829,32.84,18.367,1.2762,34.122,13.975,2.9487,34.872,10.026
6.8055,30.762,20.129,1.4564,30.981,20.614,6.2295,28.056,23.222,3.8962,30.275,21.165,7.5268,32.051,16.258,6.1902,32.557,12.87,5.3988,33.08,10.152,3.3608,34.561,8.1238,NaN,NaN, NaN ,3.8724,33.512,12.17,1.8642,34.029,11.058,3.8527,32.548,16.365,1.9507,32.795,16.168,-0.19487,33.031,16.306,NaN,NaN, NaN ,-2.6725,27.29,23.062,5.7625,27.013,24.426,3.5302,26.716,24.374,5.0237,29.138,22.185,5.6644,31.302,19.257,-1.6425,29.399,21.618,-0.33875,31.378,20.056,0.14248,32.671,18.155,1.489,33.807,13.764,3.1584,34.42,9.7896
6.9347,30.679,20.069,1.5715,30.87,20.476,6.3215,28.065,23.229,4.0112,30.225,21.1,7.6879,31.822,16.159,6.3947,32.166,12.739,5.6057,32.608,9.9851,3.5956,34.042,7.9067,NaN,NaN, NaN ,4.0755,33.132,11.989,2.0827,33.618,10.842,4.0152,32.314,16.209,2.125,32.551,15.968,-0.030996,32.81,16.099,NaN,NaN, NaN ,-2.5609,27.318,23.095,5.8633,27.047,24.429,3.6361,26.737,24.376,5.1363,29.13,22.174,5.803,31.181,19.161,-1.5026,29.272,21.476,-0.21655,31.227,19.864,0.2998,32.472,17.933,1.7042,33.505,13.55,3.3856,33.936,9.5561
7.063,30.594,20.018,1.6908,30.754,20.347,6.4275,28.063,23.212,4.1247,30.17,21.036,7.8558,31.568,16.075,6.5917,31.826,12.615,5.8608,32.033,9.8562,3.8375,33.516,7.7023,5.564636,32.213006,13.44887,4.28,32.765,11.823,2.3168,33.21,10.634,4.1654,32.098,16.053,2.296,32.32,15.784,0.13455,32.55,15.9,NaN,NaN, NaN ,-2.4887,27.364,23.12,5.9598,27.088,24.431,3.7401,26.766,24.381,5.2413,29.13,22.161,5.9302,31.054,19.082,-1.3605,29.171,21.377,-0.10773,31.084,19.686,0.4552,32.252,17.711,1.8889,33.214,13.327,3.6222,33.48,9.3514
7.1843,30.512,19.973,1.8084,30.639,20.226,6.534,28.099,23.26,4.2397,30.111,20.973,8.0255,31.335,15.997,6.8147,31.419,12.516,6.1123,31.516,9.7287,4.0995,32.967,7.5106,NaN,NaN, NaN ,4.4976,32.378,11.66,2.5624,32.802,10.424,4.3381,31.861,15.908,2.4766,32.056,15.607,0.30706,32.332,15.706,1.363129,27.199995,24.066781,-2.4468,27.38,23.131,6.0637,27.131,24.432,3.8447,26.803,24.386,5.3555,29.116,22.151,6.0668,30.93,19.007,-1.2413,29.09,21.312,0.009797,30.942,19.509,0.60801,32.048,17.506,2.0762,32.934,13.124,3.8718,32.996,9.1565
7.3102,30.433,19.936,1.9235,30.536,20.122,6.6102,28.142,23.236,4.3518,30.058,20.918,8.1929,31.097,15.943,7.019,31.091,12.418,6.3322,31.276,9.6276,4.371,32.42,7.3352,NaN,NaN, NaN ,4.7199,31.986,11.514,2.8101,32.371,10.229,4.4769,31.648,15.784,2.6431,31.834,15.449,0.48578,32.076,15.525,NaN,NaN, NaN ,-2.3496,27.416,23.17,6.1612,27.178,24.436,3.95,26.835,24.393,5.4646,29.109,22.141,6.1905,30.806,18.948,-1.1406,29.044,21.269,0.1377,30.775,19.335,0.7618,31.858,17.315,2.2871,32.575,12.92,4.1333,32.524,8.9826
7.4353,30.353,19.904,2.035,30.439,20.029,6.7571,28.174,23.221,4.4674,29.989,20.868,8.3654,30.854,15.897,7.24,30.747,12.35,6.6028,30.729,9.5616,4.6628,31.858,7.1823,NaN,NaN, NaN ,4.9519,31.592,11.383,3.0683,31.935,10.055,4.7276,31.421,15.652,2.814,31.591,15.297,0.66808,31.859,15.345,1.587658,27.377181,24.066594,-2.1574,27.402,23.222,6.2631,27.225,24.439,4.054,26.871,24.397,5.5739,29.116,22.139,6.3266,30.685,18.893,-1.0552,29.024,21.245,0.26406,30.606,19.188,0.91045,31.66,17.135,2.499,32.158,12.731,4.418,32.037,8.8223
7.5644,30.27,19.879,2.1494,30.351,19.956,6.815,28.197,23.239,4.5866,29.932,20.824,8.5367,30.619,15.868,7.4691,30.28,12.255,NaN,NaN, NaN ,4.9653,31.295,7.0564,NaN,NaN, NaN ,5.2051,31.213,11.28,3.3566,31.452,9.8844,4.8489,31.169,15.538,2.9996,31.33,15.15,0.85089,31.544,15.105,NaN,NaN, NaN ,-2.0724,27.484,23.274,6.3694,27.264,24.443,4.154,26.906,24.404,5.6806,29.112,22.136,6.4567,30.539,18.845,-0.96719,29.013,21.225,0.38948,30.445,19.07,1.0494,31.449,16.967,2.7421,31.743,12.562,4.718,31.538,8.683
7.6878,30.188,19.859,2.2674,30.279,19.896,6.9124,28.287,23.276,4.6936,29.885,20.788,8.7087,30.38,15.855,7.7053,29.377,11.905,NaN,NaN, NaN ,5.2833,30.719,6.9615,6.600996,30.637731,12.989816,5.4652,30.792,11.181,3.6454,31.014,9.7399,5.0001,30.859,15.426,3.2108,31.064,15.01,1.039,31.248,14.928,1.786328,27.516652,24.153091,-1.9968,27.472,23.286,6.4688,27.32,24.451,4.2595,26.951,24.415,5.7907,29.102,22.133,6.5967,30.422,18.805,-0.85907,28.991,21.213,0.50843,30.301,18.982,1.1908,31.205,16.813,2.9776,31.376,12.406,5.0222,31.054,8.5744
7.8177,30.103,19.85,2.3918,30.21,19.843,7.006,28.289,23.269,4.8071,29.825,20.758,8.8795,30.148,15.859,7.9431,29.736,12.343,NaN,NaN, NaN ,5.5993,30.154,6.904,6.9602,30.24,13.064,5.7241,30.409,11.114,3.9463,30.56,9.6243,5.1993,30.699,15.363,3.4016,30.803,14.886,1.226,31.016,14.779,NaN,NaN, NaN ,-1.9157,27.54,23.326,6.5692,27.372,24.459,4.363,26.994,24.425,5.8948,29.113,22.136,6.7385,30.32,18.777,-0.73847,28.948,21.202,0.62947,30.183,18.911,1.3453,30.927,16.666,3.1964,31.031,12.263,5.3431,30.582,8.4759
7.9421,30.02,19.847,2.5207,30.101,19.789,7.1206,28.288,23.264,4.9127,29.794,20.734,9.0531,29.914,15.884,8.1743,29.43,12.377,7.71245,28.644917,9.457661,5.9347,29.577,6.873,7.1902,29.855,13.04,5.9782,30.029,11.067,4.2478,30.095,9.5359,5.3633,30.416,15.294,3.5797,30.54,14.781,1.4354,30.713,14.629,1.963585,27.542099,24.149081,-1.8906,27.616,23.345,6.6683,27.425,24.466,4.4658,27.031,24.433,6.0055,29.119,22.138,6.8643,30.177,18.765,-0.61201,28.904,21.188,0.75411,30.068,18.848,1.5099,30.653,16.534,3.4296,30.682,12.144,5.6528,30.071,8.4193
8.0611,29.937,19.855,2.6559,29.98,19.737,7.2238,28.37,23.301,5.0339,29.732,20.712,9.2307,29.688,15.926,NaN,NaN, NaN ,NaN,NaN, NaN ,6.2585,29.021,6.8723,NaN,NaN, NaN ,6.2371,29.644,11.044,4.5341,29.65,9.4817,5.5477,30.101,15.229,3.7808,30.261,14.695,1.6258,30.432,14.505,NaN,NaN, NaN ,-1.8284,27.509,23.323,6.7683,27.48,24.475,4.5665,27.082,24.447,6.1104,29.122,22.147,7.0051,30.063,18.759,-0.48634,28.851,21.169,0.89033,29.933,18.783,1.6751,30.405,16.426,3.6769,30.329,12.052,5.973,29.573,8.3887
8.1824,29.859,19.869,2.7909,29.852,19.687,7.3028,28.387,23.309,5.1428,29.694,20.698,9.408,29.461,15.986,NaN,NaN, NaN ,8.303536,27.815293,9.65307,6.6086,28.364,6.9145,7.511157,29.371996,12.978282,6.4776,29.292,11.049,4.8327,29.179,9.4531,5.7402,29.868,15.2,3.9929,29.979,14.628,1.816,30.139,14.399,2.195947,27.602489,24.181158,-1.6495,27.643,23.382,6.8653,27.529,24.484,4.6721,27.128,24.459,6.22,29.13,22.156,7.1399,29.93,18.763,-0.37981,28.808,21.154,1.0398,29.777,18.72,1.8336,30.183,16.339,3.9337,29.973,11.987,6.2751,29.051,8.3987
8.3074,29.789,19.894,2.9233,29.709,19.643,7.4063,28.465,23.345,5.256,29.656,20.689,9.5812,29.254,16.063,8.8691,28.463,12.52,8.5673,27.633,9.7847,6.9538,27.739,6.9925,NaN,NaN, NaN ,6.7777,28.795,11.097,5.1345,28.696,9.4663,6.0633,29.715,15.26,4.1791,29.725,14.591,2.0172,29.834,14.306,NaN,NaN, NaN ,-1.5207,27.625,23.379,6.9645,27.578,24.494,4.7756,27.162,24.47,6.3297,29.136,22.17,7.2853,29.83,18.779,-0.25972,28.745,21.135,1.1897,29.621,18.666,1.9925,29.985,16.269,4.1887,29.582,11.948,6.5765,28.508,8.4398
8.4301,29.724,19.928,3.0523,29.58,19.612,7.5025,28.518,23.332,5.3683,29.595,20.694,9.7615,29.044,16.155,NaN,NaN, NaN ,8.8557,27.161,9.9305,NaN,NaN, NaN ,NaN,NaN, NaN ,7.004,28.482,11.155,5.4394,28.203,9.5073,6.1474,29.304,15.208,4.4226,29.399,14.577,2.2193,29.574,14.248,2.380798,27.586699,24.231112,-1.4002,27.692,23.409,7.0683,27.622,24.503,4.8786,27.218,24.487,6.4358,29.143,22.187,7.4147,29.709,18.813,-0.14154,28.678,21.118,1.3354,29.471,18.62,2.1597,29.777,16.215,4.4327,29.239,11.94,6.8836,27.988,8.5143
8.5557,29.662,19.969,3.1835,29.483,19.595,7.6196,28.543,23.328,5.4805,29.55,20.699,9.9442,28.843,16.265,NaN,NaN, NaN ,9.1444,26.649,10.107,NaN,NaN, NaN ,NaN,NaN, NaN ,7.2642,28.095,11.249,5.6891,27.81,9.5814,6.3393,29.089,15.259,4.6454,29.103,14.585,2.4535,29.281,14.226,NaN,NaN, NaN ,-1.3012,27.715,23.405,7.17,27.679,24.512,4.9784,27.263,24.5,6.537,29.162,22.211,7.5559,29.612,18.855,-0.018363,28.622,21.095,1.4716,29.352,18.585,2.3444,29.533,16.179,4.6794,28.879,11.959,7.1816,27.48,8.631
