Le02R_X,Le02R_Y,Le02R_Z,Mi05R_X,Mi05R_Y,Mi05R_Z,shdR_X,shdR_Y,shdR_Z,elbR_X,elbR_Y,elbR_Z,wstR_X,wstR_Y,wstR_Z,mcp3R_X,mcp3R_Y,mcp3R_Z,ip3R_X,ip3R_Y,ip3R_Z,t3R_X,t3R_Y,t3R_Z,mcp4R_X,mcp4R_Y,mcp4R_Z,ip4R_X,ip4R_Y,ip4R_Z,t4R_X,t4R_Y,t4R_Z,mcp5R_X,mcp5R_Y,mcp5R_Z,ip5R_X,ip5R_Y,ip5R_Z,t5R_X,t5R_Y,t5R_Z,hipR_X,hipR_Y,hipR_Z,ankR_X,ankR_Y,ankR_Z,str_X,str_Y,str_Z,lmb_X,lmb_Y,lmb_Z,Sn02R_X,Sn02R_Y,Sn02R_Z,Sn03R_X,Sn03R_Y,Sn03R_Z,Te01R_X,Te01R_Y,Te01R_Z,Te02R_X,Te02R_Y,Te02R_Z,Te03R_X,Te03R_Y,Te03R_Z,Te05R_X,Te05R_Y,Te05R_Z,Te08R_X,Te08R_Y,Te08R_Z
16.423,32.072,20.425,11.58,31.276,18.756,15.073,31.545,22.92,13.257,31.755,20.047,19.117,30.733,18.431,19.895,28.369,15.587,20.736,26.466,13.611,20.309,25.407,10.574,NaN,NaN, NaN ,18.474,27.77,13.519,17.506,26.809,11.714,16.116,29.515,16.293,NaN,NaN, NaN ,12.817,28.979,14.146,10.159,30.54,23.36,6.3898,29.783,21.646,14.602,30.838,23.995,12.466,30.436,23.747,14.16,31.917,21.766,NaN,NaN, NaN ,8.3274,30,19.703,10.369,30.149,17.6,12.023,29.388,15.727,15.672,28.199,13.122,19.311,26.442,11.484
16.487,32.118,20.555,11.683,31.285,18.849,15.16,31.591,22.956,13.32,31.819,20.128,19.218,30.78,18.703,20.038,28.297,15.99,20.919,26.324,14.075,20.524,25.134,11.109,NaN,NaN, NaN ,18.647,27.598,13.903,17.703,26.606,12.139,16.247,29.456,16.567,NaN,NaN, NaN ,13.012,28.811,14.37,10.296,30.75,23.49,6.4965,29.776,21.688,14.678,30.894,24.046,12.548,30.508,23.801,14.23,31.967,21.831,NaN,NaN, NaN ,8.4272,29.926,19.771,10.491,30.147,17.721,12.184,29.242,15.912,15.867,28.013,13.453,19.53,26.152,11.963
16.543,32.163,20.685,11.788,31.299,18.947,15.216,31.625,22.998,13.378,31.941,20.26,19.312,30.853,18.983,20.185,28.292,16.362,21.078,26.165,14.612,20.721,24.806,11.672,18.953024,28.828874,16.079108,18.824,27.497,14.307,17.897,26.323,12.587,16.327,29.438,16.797,NaN,NaN, NaN ,13.181,28.71,14.594,10.354,30.642,23.43,6.6112,29.781,21.738,14.756,30.966,24.101,12.633,30.565,23.857,14.298,32.028,21.897,NaN,NaN, NaN ,8.4843,30.113,19.827,10.618,30.156,17.823,12.34,29.178,16.088,16.048,27.856,13.79,19.72,25.927,12.465
16.604,32.231,20.812,11.86,31.383,19.041,15.299,31.677,23.069,13.444,32.057,20.371,19.4,30.936,19.255,20.311,28.258,16.781,21.234,26.06,15.138,20.906,24.596,12.254,NaN,NaN, NaN ,18.986,27.389,14.734,18.08,26.168,13.027,16.462,29.81,17.048,NaN,NaN, NaN ,13.354,28.507,14.866,10.467,30.711,23.523,6.7463,29.802,21.794,14.836,31.035,24.156,12.716,30.628,23.911,14.367,32.083,21.958,NaN,NaN, NaN ,8.5962,30.083,19.901,NaN,NaN, NaN ,12.422,29.5,16.229,16.228,27.736,14.146,19.906,25.682,12.984
16.654,32.304,20.936,11.959,31.413,19.14,15.382,31.75,23.125,13.504,31.938,20.337,19.483,31.037,19.531,20.429,28.274,17.214,21.382,26.02,15.659,21.078,24.365,12.85,NaN,NaN, NaN ,19.142,27.302,15.167,18.256,25.953,13.512,16.589,29.835,17.314,NaN,NaN, NaN ,13.506,28.482,15.123,10.56,30.786,23.559,6.8599,29.791,21.839,14.913,31.102,24.214,12.802,30.685,23.968,14.441,32.139,22.017,16.177137,31.999463,19.943726,8.7088,30.059,19.988,NaN,NaN, NaN ,12.567,29.481,16.414,16.402,27.596,14.509,20.079,25.561,13.487
16.702,32.379,21.06,12.055,31.435,19.242,15.428,31.712,23.179,13.566,31.972,20.378,19.556,31.156,19.8,20.548,28.278,17.619,21.531,25.898,16.17,21.226,24.121,13.494,19.352247,28.755458,17.162267,19.287,27.236,15.589,18.429,25.687,14.012,16.704,29.875,17.585,NaN,NaN, NaN ,13.669,28.458,15.366,10.659,30.822,23.615,7.0161,29.837,21.916,14.992,31.154,24.274,12.888,30.746,24.028,14.515,32.203,22.073,NaN,NaN, NaN ,8.8254,29.975,20.089,10.964,30.128,18.173,12.716,29.396,16.629,16.569,27.499,14.872,20.246,25.321,14.047
16.747,32.464,21.177,12.146,31.458,19.351,15.524,31.85,23.232,13.608,32.123,20.457,19.621,31.288,20.063,20.65,28.32,18.043,21.656,25.895,16.738,21.362,23.929,14.094,NaN,NaN, NaN ,19.42,27.166,16.027,18.592,25.622,14.497,16.824,29.9,17.853,NaN,NaN, NaN ,13.828,28.399,15.616,10.756,30.892,23.667,7.1268,29.858,21.961,15.071,31.217,24.332,12.974,30.808,24.086,14.591,32.264,22.126,NaN,NaN, NaN ,8.9214,30.118,20.154,NaN,NaN, NaN ,12.864,29.44,16.828,16.725,27.467,15.237,NaN,NaN, NaN 
16.785,32.554,21.291,12.239,31.473,19.458,15.605,31.926,23.265,13.669,32.285,20.62,19.678,31.444,20.323,20.737,28.405,18.47,21.77,25.869,17.312,21.483,23.672,14.729,19.572581,28.739773,17.876927,19.565,27.171,16.468,18.747,25.533,14.967,16.918,29.956,18.118,15.596098,29.330603,16.961196,13.982,28.264,15.88,10.856,30.944,23.702,7.2102,29.905,22.011,15.156,31.257,24.392,13.061,30.866,24.144,14.673,32.323,22.174,NaN,NaN, NaN ,9.0141,30.101,20.247,NaN,NaN, NaN ,13.008,29.411,17.018,16.872,27.426,15.614,NaN,NaN, NaN 
16.819,32.654,21.401,12.326,31.554,19.558,15.689,32.013,23.328,13.718,32.369,20.683,19.725,31.609,20.57,20.82,28.477,18.879,21.88,25.912,17.851,21.61,23.52,15.396,NaN,NaN, NaN ,19.709,27.463,16.755,18.89,25.47,15.466,17.018,30.035,18.373,NaN,NaN, NaN ,14.126,28.353,16.106,10.921,31.021,23.737,7.2959,29.942,22.051,15.242,31.318,24.45,13.15,30.909,24.202,14.749,32.387,22.219,NaN,NaN, NaN ,NaN,NaN, NaN ,11.346,30.142,18.612,13.143,29.404,17.21,17.003,27.413,15.999,20.705635,25.133471,15.714915
16.856,32.757,21.504,12.41,31.617,19.656,15.724,32.044,23.405,13.789,32.199,20.528,19.769,31.791,20.812,20.897,28.55,19.279,21.962,25.944,18.419,21.71,23.371,16.224,19.744944,28.886661,18.668618,NaN,NaN, NaN ,19.026,25.42,15.953,17.105,30.134,18.624,NaN,NaN, NaN ,14.269,28.322,16.36,11.017,31.029,23.792,7.4026,29.986,22.105,15.335,31.364,24.51,13.232,30.975,24.26,14.827,32.445,22.262,16.484953,32.638552,20.619161,NaN,NaN, NaN ,NaN,NaN, NaN ,13.276,29.407,17.399,17.132885,27.33612,16.424377,NaN,NaN, NaN 
16.887,32.876,21.603,12.488,31.659,19.758,15.85,32.109,23.421,13.815,32.663,20.872,19.798,31.798,21.044,20.963,28.627,19.658,22.033,26.076,18.943,21.805,23.41,16.784,NaN,NaN, NaN ,NaN,NaN, NaN ,19.147,25.272,16.489,17.187,30.234,18.87,NaN,NaN, NaN ,14.401,28.41,16.586,11.072,31.018,23.788,7.4682,30.048,22.149,15.417,31.409,24.566,13.32,31.03,24.314,14.909,32.508,22.304,NaN,NaN, NaN ,9.3373,30.159,20.509,NaN,NaN, NaN ,13.393,29.453,17.581,17.247074,27.353772,16.815857,20.825972,24.874095,16.885128
16.917,32.988,21.696,12.561,31.71,19.853,15.94,32.197,23.487,13.858,32.849,20.936,19.84,32.282,21.249,20.986,28.77,20.048,22.086,26.148,19.486,21.877,23.38,17.523,NaN,NaN, NaN ,19.977696,27.257408,18.277183,19.249,25.335,16.975,17.263,30.392,19.091,NaN,NaN, NaN ,14.531,28.429,16.837,11.178,31.162,23.877,7.524,30.136,22.205,15.501,31.459,24.623,13.408,31.071,24.368,14.99,32.583,22.347,NaN,NaN, NaN ,NaN,NaN, NaN ,NaN,NaN, NaN ,13.514,29.467,17.763,17.345601,27.320638,17.225182,NaN,NaN, NaN 
16.953,33.132,21.789,12.633,31.771,19.946,16.007,32.161,23.511,13.893,32.833,20.927,19.867,32.514,21.457,21.025,28.9,20.417,22.123,26.225,20.009,21.946,23.577,18.102,19.957377,29.371678,19.67617,NaN,NaN, NaN ,19.324,25.379,17.48,17.322,30.458,19.337,NaN,NaN, NaN ,14.67,28.329,17.119,11.225,31.226,23.88,7.5851,30.211,22.252,15.588,31.486,24.679,13.498,31.112,24.422,15.071,32.653,22.387,NaN,NaN, NaN ,NaN,NaN, NaN ,NaN,NaN, NaN ,13.62,29.616,17.929,17.433337,27.444906,17.603089,NaN,NaN, NaN 
16.983,33.266,21.878,12.701,31.883,20.037,16.098,32.332,23.589,13.933,32.898,20.985,19.891,32.717,21.656,NaN,NaN, NaN ,22.133,26.464,20.513,21.99,23.464,18.755,NaN,NaN, NaN ,NaN,NaN, NaN ,19.448,25.506,17.993,17.385,30.588,19.555,16.216473,29.291367,18.415366,14.798,28.33,17.333,11.314,31.247,23.917,7.6596,30.31,22.306,15.675,31.548,24.737,13.592,31.153,24.474,15.152,32.718,22.424,NaN,NaN, NaN ,NaN,NaN, NaN ,11.801735,30.475931,19.387305,13.742,29.552,18.147,NaN,NaN, NaN ,NaN,NaN, NaN 
16.992,33.353,21.969,12.778,31.939,20.135,16.27,32.136,23.551,13.986,32.943,21.129,19.912,32.942,21.852,NaN,NaN, NaN ,22.137,26.619,20.96,22.022,23.555,19.355,NaN,NaN, NaN ,NaN,NaN, NaN ,NaN,NaN, NaN ,17.444,30.798,19.772,NaN,NaN, NaN ,14.911,28.353,17.565,11.414,31.211,23.964,7.7391,30.363,22.332,15.763,31.574,24.796,13.676,31.18,24.525,15.23,32.789,22.468,16.553413,33.24328,21.273281,NaN,NaN, NaN ,NaN,NaN, NaN ,13.863,29.559,18.367,NaN,NaN, NaN ,NaN,NaN, NaN 
16.93,33.317,22.073,12.839,32.08,20.226,16.303,32.387,23.679,13.985,33.135,21.154,19.93,33.178,22.038,NaN,NaN, NaN ,22.119,26.908,21.415,22.085,23.752,19.935,NaN,NaN, NaN ,NaN,NaN, NaN ,19.51,25.716,18.961,17.489,30.971,19.99,NaN,NaN, NaN ,14.982,28.596,17.79,11.494,31.208,23.997,7.8116,30.475,22.381,15.852,31.627,24.858,13.766,31.22,24.58,15.304,32.849,22.512,NaN,NaN, NaN ,NaN,NaN, NaN ,12.047747,30.368217,19.67817,13.961,29.765,18.524,17.570688,27.725046,18.751991,NaN,NaN, NaN 
17.066,33.774,22.163,12.953,31.779,20.329,16.391,32.413,23.704,14.029,33.256,21.26,19.944,33.448,22.214,NaN,NaN, NaN ,22.099,26.98,21.807,NaN,NaN, NaN ,NaN,NaN, NaN ,NaN,NaN, NaN ,NaN,NaN, NaN ,17.525,31.185,20.195,NaN,NaN, NaN ,15.091,28.665,18.015,11.585,31.259,24.044,7.8654,30.576,22.406,15.936,31.673,24.917,13.857,31.261,24.635,15.379,32.906,22.557,NaN,NaN, NaN ,NaN,NaN, NaN ,NaN,NaN, NaN ,14.066,29.995,18.67,NaN,NaN, NaN ,NaN,NaN, NaN 
NaN,NaN, NaN ,NaN,NaN, NaN ,16.479,32.436,23.762,14.063,33.381,21.36,19.955,33.702,22.389,NaN,NaN, NaN ,22.053,27.357,22.182,NaN,NaN, NaN ,20.04129,30.652485,20.89245,NaN,NaN, NaN ,NaN,NaN, NaN ,17.56,31.423,20.41,16.455923,29.844618,19.318084,15.148,28.804,18.233,11.628,31.419,24.066,7.9368,30.7,22.45,16.032,31.695,24.984,13.946,31.281,24.69,15.454,32.959,22.606,NaN,NaN, NaN ,NaN,NaN, NaN ,NaN,NaN, NaN ,NaN,NaN, NaN ,NaN,NaN, NaN ,NaN,NaN, NaN 
NaN,NaN, NaN ,NaN,NaN, NaN ,16.589,32.482,23.804,14.106,33.414,21.457,19.963,33.965,22.557,NaN,NaN, NaN ,21.97,27.537,22.554,21.760694,24.125468,21.412006,NaN,NaN, NaN ,NaN,NaN, NaN ,NaN,NaN, NaN ,17.587,31.67,20.614,NaN,NaN, NaN ,15.189,29.008,18.492,11.743,31.383,24.117,7.9837,30.809,22.474,16.126,31.711,25.053,14.039,31.309,24.748,15.527,33.024,22.652,NaN,NaN, NaN ,NaN,NaN, NaN ,NaN,NaN, NaN ,NaN,NaN, NaN ,17.568585,28.351064,19.793368,NaN,NaN, NaN 
NaN,NaN, NaN ,NaN,NaN, NaN ,16.685,32.507,23.862,14.143,33.504,21.558,19.969,34.216,22.72,NaN,NaN, NaN ,21.913,27.759,22.842,NaN,NaN, NaN ,20.035811,30.424487,21.496447,NaN,NaN, NaN ,NaN,NaN, NaN ,17.599,31.924,20.806,NaN,NaN, NaN ,NaN,NaN, NaN ,11.824,31.395,24.171,8.0525,30.965,22.514,16.223,31.749,25.12,14.126,31.337,24.807,15.603,33.063,22.699,16.68988,34.248799,21.941072,NaN,NaN, NaN ,NaN,NaN, NaN ,NaN,NaN, NaN ,NaN,NaN, NaN ,NaN,NaN, NaN 
NaN,NaN, NaN ,NaN,NaN, NaN ,16.749,32.487,23.908,14.19,33.573,21.665,19.971,34.492,22.883,NaN,NaN, NaN ,21.846,28.058,23.079,NaN,NaN, NaN ,NaN,NaN, NaN ,NaN,NaN, NaN ,NaN,NaN, NaN ,17.597,32.113,20.993,NaN,NaN, NaN ,NaN,NaN, NaN ,11.91,31.446,24.22,8.0882,31.081,22.525,16.313,31.793,25.189,14.219,31.358,24.87,15.677,33.117,22.755,NaN,NaN, NaN ,NaN,NaN, NaN ,NaN,NaN, NaN ,NaN,NaN, NaN ,NaN,NaN, NaN ,NaN,NaN, NaN 
NaN,NaN, NaN ,NaN,NaN, NaN ,16.847,32.57,23.965,14.231,33.65,21.784,19.971,34.777,23.045,NaN,NaN, NaN ,21.782,28.432,23.313,NaN,NaN, NaN ,NaN,NaN, NaN ,NaN,NaN, NaN ,18.782,26.909,21.537,17.597,32.342,21.17,NaN,NaN, NaN ,NaN,NaN, NaN ,11.981,31.549,24.259,8.1091,31.246,22.555,16.403,31.818,25.261,14.309,31.393,24.932,15.751,33.158,22.808,NaN,NaN, NaN ,10.175878,30.940409,21.386937,NaN,NaN, NaN ,NaN,NaN, NaN ,NaN,NaN, NaN ,NaN,NaN, NaN 
NaN,NaN, NaN ,NaN,NaN, NaN ,16.959,32.513,23.981,14.285,33.721,21.889,19.971,35.06,23.203,NaN,NaN, NaN ,21.696,28.703,23.459,NaN,NaN, NaN ,NaN,NaN, NaN ,NaN,NaN, NaN ,18.622,27.339,21.934,17.58,32.63,21.377,NaN,NaN, NaN ,NaN,NaN, NaN ,12.049,31.65,24.31,8.187,31.356,22.571,16.5,31.832,25.335,14.402,31.403,24.993,15.835,33.208,22.864,NaN,NaN, NaN ,NaN,NaN, NaN ,NaN,NaN, NaN ,NaN,NaN, NaN ,NaN,NaN, NaN ,NaN,NaN, NaN 
NaN,NaN, NaN ,NaN,NaN, NaN ,17.022,32.722,24.103,14.342,33.76,22.004,19.964,35.334,23.36,NaN,NaN, NaN ,NaN,NaN, NaN ,NaN,NaN, NaN ,NaN,NaN, NaN ,NaN,NaN, NaN ,18.535,27.515,22.133,17.554,32.912,21.567,NaN,NaN, NaN ,NaN,NaN, NaN ,12.146,31.622,24.36,8.2171,31.568,22.615,16.586,31.894,25.409,14.501,31.45,25.061,15.911,33.257,22.923,NaN,NaN, NaN ,NaN,NaN, NaN ,12.656839,31.198957,20.747649,NaN,NaN, NaN ,NaN,NaN, NaN ,NaN,NaN, NaN 
NaN,NaN, NaN ,NaN,NaN, NaN ,17.118,32.738,24.159,14.401,33.822,22.11,19.958,35.597,23.51,NaN,NaN, NaN ,NaN,NaN, NaN ,NaN,NaN, NaN ,NaN,NaN, NaN ,NaN,NaN, NaN ,18.352,27.736,22.333,17.495,33.175,21.744,NaN,NaN, NaN ,NaN,NaN, NaN ,12.221,31.617,24.405,8.3417,31.672,22.641,16.686,31.892,25.485,14.585,31.469,25.13,15.993,33.306,22.986,16.772254,35.057227,22.639923,NaN,NaN, NaN ,NaN,NaN, NaN ,NaN,NaN, NaN ,NaN,NaN, NaN ,NaN,NaN, NaN 
NaN,NaN, NaN ,NaN,NaN, NaN ,17.215,32.773,24.216,14.469,33.853,22.211,19.953,35.841,23.658,NaN,NaN, NaN ,NaN,NaN, NaN ,NaN,NaN, NaN ,NaN,NaN, NaN ,NaN,NaN, NaN ,NaN,NaN, NaN ,NaN,NaN, NaN ,NaN,NaN, NaN ,NaN,NaN, NaN ,12.277,31.737,24.448,8.3553,31.833,22.658,16.79,31.915,25.561,14.666,31.468,25.196,16.079,33.34,23.044,NaN,NaN, NaN ,10.46244,31.529398,21.716029,NaN,NaN, NaN ,NaN,NaN, NaN ,NaN,NaN, NaN ,NaN,NaN, NaN 
NaN,NaN, NaN ,13.471,33.432,21.536,17.308,32.703,24.207,14.541,33.903,22.306,NaN,NaN, NaN ,NaN,NaN, NaN ,NaN,NaN, NaN ,NaN,NaN, NaN ,NaN,NaN, NaN ,NaN,NaN, NaN ,NaN,NaN, NaN ,NaN,NaN, NaN ,NaN,NaN, NaN ,NaN,NaN, NaN ,12.371,31.716,24.506,8.4238,32.024,22.701,16.885,31.948,25.637,14.757,31.492,25.263,16.161,33.392,23.106,NaN,NaN, NaN ,NaN,NaN, NaN ,NaN,NaN, NaN ,NaN,NaN, NaN ,16.932371,30.395264,21.583948,NaN,NaN, NaN 
NaN,NaN, NaN ,13.515,33.589,21.699,17.381,32.637,24.237,14.643,33.944,22.443,NaN,NaN, NaN ,NaN,NaN, NaN ,NaN,NaN, NaN ,20.695844,27.467199,24.211747,NaN,NaN, NaN ,NaN,NaN, NaN ,NaN,NaN, NaN ,NaN,NaN, NaN ,NaN,NaN, NaN ,NaN,NaN, NaN ,12.458,31.765,24.561,8.4921,32.221,22.753,16.985,31.981,25.713,14.843,31.518,25.333,16.251,33.439,23.165,NaN,NaN, NaN ,NaN,NaN, NaN ,NaN,NaN, NaN ,14.435374,32.190333,20.697038,NaN,NaN, NaN ,NaN,NaN, NaN 
NaN,NaN, NaN ,13.546,33.776,21.862,17.441,32.65,24.313,14.718,34.027,22.538,NaN,NaN, NaN ,NaN,NaN, NaN ,NaN,NaN, NaN ,NaN,NaN, NaN ,NaN,NaN, NaN ,NaN,NaN, NaN ,17.803498,29.389962,23.015494,NaN,NaN, NaN ,NaN,NaN, NaN ,NaN,NaN, NaN ,12.509,31.861,24.587,8.5398,32.358,22.766,17.079,32.016,25.79,14.927,31.541,25.401,16.336,33.508,23.225,NaN,NaN, NaN ,NaN,NaN, NaN ,NaN,NaN, NaN ,14.365844,32.427976,20.885045,NaN,NaN, NaN ,NaN,NaN, NaN 
NaN,NaN, NaN ,13.582,33.912,22.029,17.656,32.932,24.363,14.8,34.049,22.592,NaN,NaN, NaN ,NaN,NaN, NaN ,NaN,NaN, NaN ,NaN,NaN, NaN ,NaN,NaN, NaN ,NaN,NaN, NaN ,NaN,NaN, NaN ,NaN,NaN, NaN ,NaN,NaN, NaN ,NaN,NaN, NaN ,12.617,31.844,24.657,8.5979,32.498,22.794,17.19,32.065,25.868,15.013,31.548,25.471,NaN,NaN, NaN ,NaN,NaN, NaN ,NaN,NaN, NaN ,12.796147,32.439422,21.485152,14.304014,32.72891,21.076954,NaN,NaN, NaN ,19.228279,29.335156,23.818201
NaN,NaN, NaN ,13.613,34.062,22.187,17.737,32.892,24.48,14.872,34.166,22.718,NaN,NaN, NaN ,NaN,NaN, NaN ,NaN,NaN, NaN ,19.992584,28.136591,23.832666,NaN,NaN, NaN ,NaN,NaN, NaN ,NaN,NaN, NaN ,NaN,NaN, NaN ,NaN,NaN, NaN ,NaN,NaN, NaN ,12.696,31.911,24.716,8.6862,32.7,22.846,17.293,32.086,25.94,15.098,31.576,25.544,NaN,NaN, NaN ,NaN,NaN, NaN ,NaN,NaN, NaN ,NaN,NaN, NaN ,14.224894,32.979434,21.261218,NaN,NaN, NaN ,NaN,NaN, NaN 
NaN,NaN, NaN ,13.633,34.221,22.343,17.831,32.944,24.535,14.953,34.254,22.824,NaN,NaN, NaN ,NaN,NaN, NaN ,NaN,NaN, NaN ,NaN,NaN, NaN ,NaN,NaN, NaN ,18.55684,32.091946,22.465642,NaN,NaN, NaN ,NaN,NaN, NaN ,NaN,NaN, NaN ,NaN,NaN, NaN ,12.782,31.917,24.765,8.7576,32.767,22.858,17.399,32.135,26.015,15.187,31.589,25.611,NaN,NaN, NaN ,NaN,NaN, NaN ,10.74859,32.675866,22.138554,NaN,NaN, NaN ,14.168837,33.196922,21.428065,NaN,NaN, NaN ,NaN,NaN, NaN 
NaN,NaN, NaN ,13.642,34.375,22.5,17.891,33.301,24.593,15.028,34.349,22.92,NaN,NaN, NaN ,NaN,NaN, NaN ,NaN,NaN, NaN ,NaN,NaN, NaN ,NaN,NaN, NaN ,NaN,NaN, NaN ,17.588442,30.584457,23.167978,NaN,NaN, NaN ,NaN,NaN, NaN ,NaN,NaN, NaN ,12.855,31.98,24.814,8.8228,32.947,22.905,17.479,32.165,26.086,15.267,31.633,25.679,NaN,NaN, NaN ,NaN,NaN, NaN ,NaN,NaN, NaN ,NaN,NaN, NaN ,14.081807,33.480471,21.597033,NaN,NaN, NaN ,NaN,NaN, NaN 
NaN,NaN, NaN ,13.654,34.548,22.645,18.048,33.022,24.632,15.102,34.447,23.019,NaN,NaN, NaN ,NaN,NaN, NaN ,NaN,NaN, NaN ,NaN,NaN, NaN ,NaN,NaN, NaN ,NaN,NaN, NaN ,NaN,NaN, NaN ,NaN,NaN, NaN ,NaN,NaN, NaN ,NaN,NaN, NaN ,12.934,31.995,24.849,8.9585,33.082,22.989,17.566,32.185,26.157,15.351,31.674,25.747,NaN,NaN, NaN ,NaN,NaN, NaN ,NaN,NaN, NaN ,12.69401,33.428852,22.12337,14.020562,33.758553,21.762025,NaN,NaN, NaN ,NaN,NaN, NaN 
NaN,NaN, NaN ,NaN,NaN, NaN ,18.153,33.037,24.71,15.179,34.539,23.118,NaN,NaN, NaN ,NaN,NaN, NaN ,NaN,NaN, NaN ,NaN,NaN, NaN ,NaN,NaN, NaN ,NaN,NaN, NaN ,NaN,NaN, NaN ,NaN,NaN, NaN ,NaN,NaN, NaN ,NaN,NaN, NaN ,13.02,32.027,24.903,9.0104,33.252,23.038,17.676,32.248,26.23,15.436,31.702,25.814,NaN,NaN, NaN ,NaN,NaN, NaN ,NaN,NaN, NaN ,NaN,NaN, NaN ,13.94527,34.03342,21.925742,NaN,NaN, NaN ,NaN,NaN, NaN 
NaN,NaN, NaN ,NaN,NaN, NaN ,18.219,33.116,24.796,15.244,34.657,23.222,20.246,37.627,24.499,NaN,NaN, NaN ,NaN,NaN, NaN ,NaN,NaN, NaN ,NaN,NaN, NaN ,NaN,NaN, NaN ,NaN,NaN, NaN ,NaN,NaN, NaN ,NaN,NaN, NaN ,NaN,NaN, NaN ,13.113,31.974,24.96,9.1411,33.318,23.104,17.753,32.276,26.299,15.515,31.717,25.884,NaN,NaN, NaN ,NaN,NaN, NaN ,10.915762,33.66002,22.446395,NaN,NaN, NaN ,13.885903,34.350693,22.089092,NaN,NaN, NaN ,NaN,NaN, NaN 
NaN,NaN, NaN ,NaN,NaN, NaN ,18.302,33.209,24.911,15.312,34.776,23.326,20.33,37.827,24.49,NaN,NaN, NaN ,NaN,NaN, NaN ,NaN,NaN, NaN ,NaN,NaN, NaN ,NaN,NaN, NaN ,NaN,NaN, NaN ,NaN,NaN, NaN ,NaN,NaN, NaN ,NaN,NaN, NaN ,13.197,32.018,25.014,9.256,33.365,23.168,17.84,32.31,26.379,15.597,31.727,25.957,NaN,NaN, NaN ,NaN,NaN, NaN ,NaN,NaN, NaN ,NaN,NaN, NaN ,13.833,34.553,22.217,NaN,NaN, NaN ,NaN,NaN, NaN 
NaN,NaN, NaN ,NaN,NaN, NaN ,18.412,33.157,24.917,15.384,34.904,23.427,20.424,37.957,24.457,NaN,NaN, NaN ,NaN,NaN, NaN ,NaN,NaN, NaN ,NaN,NaN, NaN ,NaN,NaN, NaN ,NaN,NaN, NaN ,NaN,NaN, NaN ,NaN,NaN, NaN ,NaN,NaN, NaN ,13.283,32.013,25.06,9.2923,33.486,23.195,17.915,32.35,26.45,15.679,31.764,26.025,NaN,NaN, NaN ,NaN,NaN, NaN ,NaN,NaN, NaN ,NaN,NaN, NaN ,13.813,34.752,22.382,NaN,NaN, NaN ,NaN,NaN, NaN 
NaN,NaN, NaN ,NaN,NaN, NaN ,18.494,33.179,25.001,15.462,35.005,23.517,20.585,38.08,24.409,NaN,NaN, NaN ,NaN,NaN, NaN ,NaN,NaN, NaN ,NaN,NaN, NaN ,NaN,NaN, NaN ,NaN,NaN, NaN ,NaN,NaN, NaN ,NaN,NaN, NaN ,NaN,NaN, NaN ,13.356,32.094,25.104,9.4071,33.517,23.25,17.996,32.366,26.518,15.759,31.769,26.093,NaN,NaN, NaN ,NaN,NaN, NaN ,NaN,NaN, NaN ,12.637714,34.759708,22.855799,13.787,35.058,22.539,NaN,NaN, NaN ,NaN,NaN, NaN 
NaN,NaN, NaN ,NaN,NaN, NaN ,18.564,33.203,25.072,15.544,35.105,23.613,20.655,38.241,24.354,NaN,NaN, NaN ,NaN,NaN, NaN ,NaN,NaN, NaN ,NaN,NaN, NaN ,NaN,NaN, NaN ,NaN,NaN, NaN ,NaN,NaN, NaN ,NaN,NaN, NaN ,NaN,NaN, NaN ,13.449,32.146,25.16,9.4689,33.584,23.293,18.175,32.475,26.588,15.841,31.826,26.165,NaN,NaN, NaN ,NaN,NaN, NaN ,NaN,NaN, NaN ,NaN,NaN, NaN ,13.771,35.316,22.703,NaN,NaN, NaN ,NaN,NaN, NaN 
NaN,NaN, NaN ,NaN,NaN, NaN ,18.657,33.178,25.105,15.639,35.192,23.725,20.761,38.387,24.286,NaN,NaN, NaN ,NaN,NaN, NaN ,NaN,NaN, NaN ,NaN,NaN, NaN ,NaN,NaN, NaN ,NaN,NaN, NaN ,NaN,NaN, NaN ,NaN,NaN, NaN ,NaN,NaN, NaN ,13.528,32.18,25.219,9.5728,33.582,23.334,18.072,32.479,26.665,15.92,31.857,26.235,NaN,NaN, NaN ,NaN,NaN, NaN ,NaN,NaN, NaN ,NaN,NaN, NaN ,13.794,35.598,22.873,NaN,NaN, NaN ,NaN,NaN, NaN 
NaN,NaN, NaN ,NaN,NaN, NaN ,18.721,33.19,25.181,15.739,35.304,23.835,20.871,38.541,24.206,NaN,NaN, NaN ,NaN,NaN, NaN ,NaN,NaN, NaN ,NaN,NaN, NaN ,NaN,NaN, NaN ,NaN,NaN, NaN ,NaN,NaN, NaN ,NaN,NaN, NaN ,NaN,NaN, NaN ,13.606,32.156,25.269,9.6293,33.619,23.378,18.225,32.648,26.736,16.004,31.867,26.307,NaN,NaN, NaN ,NaN,NaN, NaN ,11.021916,34.820333,23.386582,NaN,NaN, NaN ,13.835,35.864,23.04,NaN,NaN, NaN ,NaN,NaN, NaN 
