Mf01R_X,Mf01R_Y,Mf01R_Z,Mf02R_X,Mf02R_Y,Mf02R_Z,Mf03R_X,Mf03R_Y,Mf03R_Z,Mi01R_X,Mi01R_Y,Mi01R_Z,Mi02R_X,Mi02R_Y,Mi02R_Z,Mi03R_X,Mi03R_Y,Mi03R_Z,Mi04R_X,Mi04R_Y,Mi04R_Z,Mi05R_X,Mi05R_Y,Mi05R_Z,Mi06R_X,Mi06R_Y,Mi06R_Z,Mi07R_X,Mi07R_Y,Mi07R_Z,Mi08R_X,Mi08R_Y,Mi08R_Z,Mi09R_X,Mi09R_Y,Mi09R_Z,shdR_X,shdR_Y,shdR_Z,elbR_X,elbR_Y,elbR_Z,wstR_X,wstR_Y,wstR_Z,t3R_X,t3R_Y,t3R_Z,t4R_X,t4R_Y,t4R_Z,mcp5R_X,mcp5R_Y,mcp5R_Z,ip5R_X,ip5R_Y,ip5R_Z,t5R_X,t5R_Y,t5R_Z,kneeR_X,kneeR_Y,kneeR_Z,ankR_X,ankR_Y,ankR_Z,str_X,str_Y,str_Z,lmb_X,lmb_Y,lmb_Z,Te01R_X,Te01R_Y,Te01R_Z,Te02R_X,Te02R_Y,Te02R_Z,Te03R_X,Te03R_Y,Te03R_Z,Te05R_X,Te05R_Y,Te05R_Z
3.2062,30.6609,19.1612,3.8989,30.5186,18.3355,3.9318,30.5051,19.6377,1.5443,30.6747,20.6731,-0.7232,30.2764,21.2454,-2.1351,29.6469,21.3565,-1.8477,30.218,18.5301,-0.8096,30.4978,18.7501,0.4321,30.7136,18.7965,1.7559,30.8774,16.5362,0.3719,30.8911,15.9375,-1.1279,30.7043,15.7641,4.4179,29.202,21.485,1.842,30.237,19.513,4.7512,29.824,13.925,-0.1952,29,5.8905,-1.2354,29.4429,8.7407,1.0727,30.332,13.834,-0.9172,30.445,13.682,-2.9632,30.3158,13.7512,-1.5677,29.5792,23.1569,-3.9003,27.9009,23.222,4.4479,28.337,22.895,2.3016,27.9791,23.4992,-3.3264,28.9881,20.8387,-2.7254,29.8704,18.083,-2.5593,30.2894,15.63,-1.4782,30.4379,11.3689
3.29,30.5598,19.0986,4,30.4032,18.2869,4.0071,30.425,19.5884,1.6019,30.5969,20.5863,-0.6675,30.2072,21.1428,-2.0681,29.5518,21.2578,-1.7394,30.0296,18.4013,-0.7181,30.3136,18.6313,0.5253,30.5772,18.6884,1.8889,30.6771,16.4442,0.4869,30.5887,15.8274,-0.9763,30.424,15.6212,4.4878,29.242,21.476,1.8915,30.21,19.435,4.9314,29.583,13.916,0.1847,28.5801,5.794,-0.9193,29.0702,8.6113,1.2612,30.192,13.759,-0.726,30.165,13.528,-2.7583,30.038,13.5613,-1.527,29.5861,23.1117,-3.8379,27.8721,23.1696,4.4827,28.357,22.883,2.3332,27.9768,23.4728,-3.2573,28.8914,20.749,-2.6393,29.7014,17.9314,-2.4523,30.1261,15.5038,-1.1574,29.8495,11.0111
3.3711,30.458,19.0389,4.0955,30.2855,18.2473,4.0807,30.3483,19.541,1.6606,30.5117,20.4995,-0.6101,30.1283,21.0363,-1.9877,29.4471,21.1623,-1.6274,29.8234,18.2767,-0.6131,30.1478,18.5171,0.6262,30.4409,18.5882,2.028,30.4932,16.3644,0.6398,30.3489,15.726,-0.8224,30.1544,15.4962,4.5135,29.148,21.436,1.9998,30.017,19.333,5.1061,29.4,13.921,0.5748,28.1263,5.7209,-0.5926,28.6744,8.499,1.4817,29.921,13.684,-0.5297,29.952,13.416,-2.5637,29.7518,13.4026,-1.4825,29.5856,23.0624,-3.776,27.8502,23.1153,4.533,28.4,22.847,2.3625,27.9791,23.443,-3.1818,28.798,20.6651,-2.5368,29.551,17.8176,-2.3047,29.902,15.3805,-0.9113,29.5442,10.8765
3.4545,30.3646,18.9801,4.1947,30.1811,18.2108,4.1548,30.2711,19.4967,1.7239,30.4347,20.4198,-0.5471,30.0569,20.9406,-1.9042,29.3445,21.0731,-1.5081,29.6257,18.1707,-0.5027,29.9729,18.4185,0.7228,30.2912,18.4934,2.1666,30.3033,16.2887,0.7919,30.1294,15.6344,-0.6598,29.8865,15.3822,4.5581,29.142,21.417,2.0507,29.944,19.285,5.296,29.092,13.897,0.958,27.6964,5.6786,-0.2747,28.2888,8.414,1.6767,29.583,13.548,-0.3104,29.573,13.272,-2.3758,29.4555,13.2607,-1.4328,29.5794,23.0136,-3.7134,27.8231,23.06,4.5697,28.284,22.793,2.3957,27.9816,23.4127,-3.0958,28.6924,20.5809,-2.4303,29.4288,17.7461,-2.1406,29.6651,15.2502,-0.6406,29.2166,10.7637
3.5402,30.2768,18.925,4.2919,30.0768,18.1795,4.2283,30.2048,19.4577,1.7868,30.3464,20.3409,-0.482,29.9823,20.8587,-1.8213,29.2424,20.9931,-1.389,29.4294,18.0744,-0.3853,29.79,18.3281,0.826,30.1464,18.4128,2.2989,30.1378,16.2353,0.9492,29.8928,15.559,-0.4886,29.633,15.2888,4.6112,29.037,21.366,2.1458,29.821,19.201,5.502,28.897,13.972,1.3276,27.27,5.6591,0.0304,27.9156,8.3557,1.8632,29.384,13.51,-0.1165,29.295,13.186,-2.1943,29.1814,13.1735,-1.3856,29.5843,22.9658,-3.6498,27.7974,22.9995,4.6175,28.341,22.765,2.4288,27.988,23.3839,-3.0067,28.592,20.5077,-2.313,29.2291,17.645,-1.9767,29.3947,15.1272,-0.3828,28.8674,10.6755
3.6217,30.1895,18.8747,4.3971,29.9693,18.1525,4.3033,30.1339,19.4192,1.8534,30.2746,20.2751,-0.4107,29.9025,20.7781,-1.7347,29.1522,20.9234,-1.2559,29.2435,17.9985,-0.2559,29.6728,18.2416,0.9354,30.0237,18.3327,2.4461,29.9682,16.1877,1.1122,29.6737,15.4942,-0.3247,29.3858,15.2073,4.6547,29.033,21.365,2.2263,29.798,19.151,5.7435,28.733,14.008,1.694,26.8418,5.6657,0.3356,27.5519,8.3206,2.0778,29.127,13.489,0.1047,29.009,13.125,-2.0022,28.857,13.068,-1.3356,29.5695,22.9154,-3.5829,27.7693,22.9439,4.6673,28.299,22.731,2.4621,27.9965,23.3512,-10.5524,-136.5595,-19.8419,-2.1633,29.0647,17.5662,-1.7896,29.164,15.0264,-0.126,28.6533,10.6191
3.7031,30.1048,18.8295,4.4938,29.8754,18.1286,4.3771,30.0682,19.3883,1.918,30.2023,20.2126,-0.3306,29.8111,20.7062,-1.6447,29.0688,20.856,-1.119,29.0417,17.9349,-0.1382,29.4894,18.1968,1.0446,29.8772,18.2708,2.598,29.7658,16.1532,1.279,29.4413,15.4437,-0.156,29.1335,15.1456,4.6962,28.989,21.295,2.2944,29.661,19.065,5.8988,28.524,14.03,2.0734,26.3913,5.7025,0.6643,27.1601,8.3079,2.2872,28.843,13.435,0.3191,28.728,13.051,-1.7737,28.479,13.009,-1.2904,29.5803,22.864,-3.5192,27.7555,22.895,4.6678,28.237,22.688,2.499,27.9959,23.3183,-2.8217,28.3812,20.3534,-2.0253,28.7824,17.4826,-1.6242,28.8598,14.953,0.1473,28.2969,10.5541
3.7873,30.0283,18.7911,4.5914,29.7908,18.112,4.4568,30.0012,19.3555,1.9803,30.14,20.1581,-0.2496,29.7285,20.6459,-1.5553,28.9892,20.7994,-0.9762,28.8728,17.8844,-0.0276,29.3014,18.1368,1.1526,29.74,18.2328,2.7363,29.5973,16.1291,1.4438,29.2263,15.411,0.0242,28.8875,15.1008,4.7354,29.024,21.26,2.3626,29.61,19.035,6.1143,28.328,14.108,2.4394,25.9581,5.7562,0.9776,26.7904,8.3072,2.5044,28.636,13.464,0.5221,28.434,13.024,-1.5521,28.194,12.962,-1.2392,29.5619,22.8086,-3.4529,27.7323,22.8455,4.7357,28.215,22.651,2.5368,28.0091,23.2839,-2.7215,28.3332,20.3644,-1.8627,28.5541,17.4281,-1.435,28.5695,14.8926,0.4066,27.8482,10.5287
3.8695,29.9495,18.7537,4.6851,29.716,18.1005,4.5278,29.9463,19.3281,2.0441,30.0789,20.1042,-0.1649,29.6545,20.5904,-1.469,28.914,20.7453,-0.8413,28.6736,17.8362,0.0907,29.1388,18.0912,1.2714,29.5922,18.1871,2.891,29.444,16.109,1.6108,29.0359,15.3925,0.1992,28.6418,15.073,4.7615,29.009,21.254,2.4573,29.451,18.977,6.3154,28.209,14.174,2.8183,25.5217,5.8463,1.3035,26.4546,8.3401,2.6432,28.376,13.464,0.7235,28.237,13.048,-1.352,27.847,12.909,-1.1876,29.5503,22.7574,-3.3836,27.7014,22.7895,4.7521,28.242,22.613,2.5705,28.0115,23.251,-2.6047,28.2115,20.3215,-1.6992,28.3351,17.3819,-1.2415,28.2885,14.8526,0.6783,27.5066,10.5378
3.9463,29.8756,18.7249,4.7797,29.6287,18.0905,4.5958,29.8978,19.3014,2.1068,30.0249,20.0567,-0.0832,29.5815,20.543,-1.3856,28.8544,20.6909,-0.71,28.6109,17.8013,0.2052,29.0255,18.0611,1.4182,29.552,18.1678,3.0303,29.3822,16.1117,1.7748,28.8351,15.3852,0.3978,28.4782,15.0598,4.8299,28.974,21.204,2.5265,29.389,18.943,6.4947,27.963,14.273,3.1772,25.0924,5.9497,1.6085,26.0517,8.3747,2.8534,28.11,13.476,0.962,27.905,13.028,-1.1462,27.648,12.935,-1.1347,29.5322,22.7079,-3.3128,27.6586,22.7358,4.7965,28.265,22.601,2.6113,28.0185,23.2159,-2.4875,28.088,20.2844,-1.5429,28.1373,17.347,-1.0525,28.0293,14.8308,0.9403,27.139,10.5577
4.0232,29.8079,18.6966,4.8731,29.558,18.0866,4.6702,29.8437,19.2772,2.1712,29.9768,20.0113,-0.0005,29.5011,20.496,-1.3036,28.8075,20.6433,-0.5691,28.4724,17.7856,0.3266,28.8933,18.0268,1.5202,29.4064,18.1351,3.185,29.1941,16.1186,1.9443,28.6166,15.3922,0.5542,28.252,15.0568,4.879,28.968,21.21,2.6237,29.269,18.892,6.6952,27.912,14.36,3.5288,24.6886,6.0753,1.9329,25.697,8.4504,3.0678,27.973,13.505,1.1718,27.601,13.023,-0.8953,27.24,12.898,-1.085,29.5322,22.6588,-3.2642,27.6626,22.71,4.8289,28.25,22.563,2.6497,28.0248,23.1802,-2.3707,27.9638,20.2516,-1.3988,27.956,17.3212,-0.8629,27.7779,14.8193,1.2089,26.7826,10.6009
4.1021,29.7364,18.671,4.9636,29.499,18.0863,4.7425,29.7951,19.2582,2.2368,29.9324,19.9734,0.0848,29.4525,20.4606,-1.2267,28.7413,20.6022,-0.468,28.2911,17.7614,0.4477,28.7656,18.0225,1.628,29.1993,18.1157,3.3286,28.9714,16.1311,2.1109,28.4571,15.4104,0.7345,28.0188,15.063,4.9223,28.937,21.134,2.6866,29.255,18.87,6.893,27.826,14.479,3.9056,24.2818,6.2272,2.2516,25.3151,8.5475,3.2577,27.693,13.539,1.3719,27.453,13.059,-0.6908,26.962,12.9,-1.0306,29.508,22.6116,-3.1731,27.5813,22.6398,4.8894,28.163,22.5,2.6907,28.0297,23.1437,-2.2573,27.8654,20.2198,-1.2587,27.7806,17.3037,-0.679,27.5339,14.8209,1.4827,26.4462,10.6724
4.1796,29.6704,18.6519,5.0505,29.4291,18.0853,4.8122,29.7513,19.2367,2.2975,29.8866,19.9357,0.1657,29.3888,20.4238,-1.1525,28.6763,20.563,-0.3442,28.1769,17.7346,0.5719,28.6579,18.0104,1.7371,29.1183,18.1215,3.4694,28.8495,16.1496,2.2813,28.2495,15.4295,0.9094,27.8171,15.0798,4.9916,28.97,21.116,2.7624,29.166,18.829,7.0553,27.67,14.572,4.2517,23.9482,6.3938,2.5675,24.9293,8.6705,3.4817,27.54,13.629,1.5749,27.116,13.093,-0.5036,26.69,12.939,-0.9795,29.4868,22.5631,-3.0987,27.5415,22.5956,4.927,28.114,22.443,2.732,28.037,23.1071,-2.1556,27.792,20.1898,-1.1114,27.6254,17.2992,-0.492,27.2943,14.834,1.7402,26.1206,10.7488
4.2512,29.6175,18.6368,5.1366,29.3688,18.0915,4.8765,29.7021,19.2167,2.3593,29.8408,19.8967,0.2387,29.3237,20.388,-1.067,28.6296,20.5278,-0.2292,28.0385,17.7224,0.6945,28.5451,18.0007,1.8471,29.0119,18.1059,3.6068,28.7092,16.1825,2.4443,28.1108,15.467,1.0786,27.6361,15.098,5.0202,28.942,21.088,2.8488,29.112,18.806,7.2466,27.575,14.685,4.6537,23.4946,6.5964,2.8819,24.5639,8.8166,3.6867,27.306,13.656,1.8016,26.817,13.145,-0.2632,26.326,12.997,-0.9274,29.4723,22.5165,-3.0621,27.5668,22.5798,4.9398,28.21,22.455,2.7748,28.0346,23.0693,-2.0643,27.7061,20.1589,-0.9627,27.4778,17.2996,-0.3009,27.0549,14.8573,2.0067,25.7962,10.8484
4.3236,29.5642,18.6248,5.2132,29.3144,18.1023,4.9384,29.6709,19.2052,2.4197,29.8039,19.863,0.3104,29.2704,20.3527,-0.9803,28.5699,20.4996,-0.1118,27.9366,17.7124,0.7964,28.4263,17.9908,1.9489,28.926,18.1026,3.7426,28.5972,16.2112,2.603,27.9414,15.4937,1.2592,27.4363,15.1281,5.0938,28.879,21.023,2.8806,29.116,18.792,7.4311,27.55,14.807,5.0572,23.5762,6.7471,3.1967,24.2128,8.9805,3.8629,27.061,13.731,1.9838,26.592,13.228,-0.0466,26.025,13.03,-0.8749,29.4467,22.4695,-2.9792,27.5154,22.5423,5.0036,28.194,22.419,2.8192,28.0511,23.0315,-1.9733,27.6362,20.1356,-0.8215,27.3301,17.2988,-0.1107,26.8328,14.8917,2.2812,25.5059,10.9645
4.3897,29.5242,18.6176,5.2896,29.2732,18.1152,5.0023,29.6311,19.1919,2.4779,29.7747,19.8293,0.3833,29.236,20.3248,-0.8975,28.4953,20.4739,0.0155,27.8225,17.7161,0.9059,28.3325,17.9854,2.0476,28.8424,18.1002,3.8716,28.4772,16.2471,2.7537,27.8072,15.5371,1.4231,27.2696,15.1717,5.154,28.88,21.012,2.9681,28.905,18.752,7.5868,27.424,14.928,5.4267,23.2767,6.9604,3.5085,23.8804,9.1565,4.0473,26.913,13.83,2.1989,26.408,13.296,0.1627,25.812,13.084,-0.8216,29.4257,22.4239,-2.8845,27.4425,22.4953,5.0672,28.252,22.368,2.8656,28.048,22.9921,-1.8842,27.5535,20.1186,-0.6797,27.2165,17.2989,0.0734,26.6244,14.9317,2.5398,25.2085,11.0831
4.4577,29.4741,18.6095,5.3631,29.2319,18.1333,5.0673,29.6051,19.1843,2.5348,29.7487,19.7947,0.4512,29.1832,20.2881,-0.8151,28.438,20.4518,0.1406,27.7085,17.7279,1.0121,28.2355,17.9938,2.1384,28.7834,18.0926,4,28.4144,16.293,2.9112,27.6788,15.5799,1.5921,27.084,15.2217,5.1845,28.875,20.982,3.0275,28.912,18.749,7.7535,27.454,15.073,5.8214,22.898,7.2057,3.829,23.5559,9.3495,4.2581,26.778,13.918,2.411,26.198,13.365,0.3945,25.485,13.192,-0.7668,29.4093,22.3827,-2.8307,27.239,22.478,5.0969,28.133,22.32,2.9137,28.0512,22.9506,-1.8002,27.4743,20.1069,-0.5466,27.1014,17.3095,0.2552,26.4386,14.9774,2.8026,24.9463,11.2144
4.5192,29.4254,18.6051,5.431,29.1857,18.1501,5.1317,29.561,19.1733,2.5934,29.7427,19.7648,0.5187,29.1575,20.2575,-0.7356,28.3772,20.4326,0.2603,27.5788,17.7492,1.1171,28.1472,17.9867,2.226,28.7239,18.0949,4.1158,28.3084,16.3216,3.0495,27.5427,15.6331,1.7613,26.9271,15.2761,5.2334,28.844,20.932,3.1075,28.908,18.769,7.9109,27.27,15.154,6.2129,22.5244,7.4665,4.1306,23.2861,9.5495,4.4401,26.636,14.049,2.6515,26.015,13.427,0.6494,25.5155,13.3132,-0.7125,29.3864,22.3411,-2.7607,27.296,22.42,5.1714,28.212,22.283,2.9823,28.0083,22.8959,-1.717,27.396,20.0882,-0.4218,26.9638,17.3225,0.4272,26.2592,15.0227,3.0634,24.6878,11.3638
4.5814,29.3798,18.6062,5.5022,29.1519,18.1726,5.1917,29.5403,19.1659,2.6523,29.7234,19.7318,0.5794,29.1182,20.2239,-0.6544,28.3186,20.4123,0.3753,27.4613,17.7591,1.2133,28.0663,17.9885,2.3083,28.6634,18.0741,4.2372,28.2406,16.3705,3.1991,27.4472,15.6905,1.9246,26.7832,15.3353,5.3083,28.841,20.9,3.1401,28.844,18.737,8.0751,27.22,15.311,6.5762,22.2627,7.7239,4.4408,22.9988,9.7571,4.5971,26.438,14.128,2.8457,25.796,13.568,0.8381,25.1833,13.3558,-0.6557,29.3621,22.3005,-2.6825,27.175,22.413,5.2081,28.174,22.25,3.0668,27.9736,22.8277,-1.6266,27.3381,20.0782,-0.3,26.8489,17.3451,0.5953,26.0866,15.0751,3.3219,24.4549,11.5171
4.6425,29.3432,18.6085,5.5643,29.1219,18.1932,5.247,29.5194,19.1548,2.7115,29.7122,19.7068,0.6408,29.0956,20.1875,-0.5763,28.2808,20.3893,0.4986,27.3761,17.7863,1.3158,27.9902,17.9991,2.3813,28.6227,18.0746,4.3505,28.1862,16.4147,3.3371,27.3504,15.7434,2.0881,26.6655,15.4064,5.3743,28.797,20.846,3.1987,28.723,18.74,8.2217,27.233,15.437,6.9205,22.0621,7.9876,4.7523,23.0409,9.9446,4.7825,26.307,14.241,3.0317,25.633,13.66,1.035,24.9532,13.4441,-0.5971,29.3451,22.262,-2.6228,27.136,22.378,5.2478,28.11,22.196,3.0689,28.014,22.7887,-1.5296,27.2674,20.0733,-0.1807,26.7233,17.3731,0.7641,25.9341,15.1366,3.5797,24.2144,11.6853
4.7031,29.3189,18.613,5.6233,29.1017,18.2161,5.3044,29.4932,19.1451,2.7667,29.6925,19.6798,0.6977,29.0698,20.1578,-0.5179,28.2234,20.3714,0.6183,27.2748,17.8162,1.4209,27.9338,18.0102,2.4577,28.5947,18.0669,4.4463,28.1245,16.4588,3.4779,27.2681,15.7948,2.2373,26.512,15.4721,5.4222,28.777,20.814,3.2457,28.628,18.726,8.3639,27.242,15.592,7.2716,21.8133,8.2737,5.0559,22.8026,10.1739,4.9739,26.202,14.321,3.2263,25.597,13.779,1.2605,24.7844,13.549,-0.5389,29.3168,22.2216,-2.5438,27.205,22.373,5.3069,28.126,22.154,3.1234,27.894,22.767,-1.4334,27.2035,20.0797,-0.0526,26.6096,17.4094,0.9385,25.7742,15.2089,3.8328,24.0297,11.8683
4.7528,29.2934,18.6169,5.6813,29.0816,18.2421,5.359,29.4776,19.1399,2.823,29.6718,19.6529,0.7544,29.0388,20.129,-0.4459,28.1907,20.3553,0.7301,27.1338,17.8471,1.4991,27.8611,18.0138,2.5051,28.5501,18.0597,4.5492,28.0891,16.4973,3.5936,27.2459,15.8445,2.3979,26.4034,15.5359,5.4838,28.868,20.799,3.2172,28.335,18.749,8.4801,27.256,15.711,7.6308,21.4448,8.5965,5.3512,22.6002,10.4084,5.1224,26.108,14.444,3.4767,25.6973,13.9376,1.4601,24.5996,13.6597,-0.4825,29.2953,22.1791,-2.4619,27.139,22.325,5.3434,28.14,22.129,3.1707,28.0582,22.7386,-1.3526,27.1492,20.083,0.0881,26.4995,17.457,1.1169,25.6215,15.2954,4.1002,23.801,12.0602
4.8084,29.2766,18.6206,5.7375,29.076,18.2636,5.4158,29.4626,19.1337,2.8763,29.6582,19.6273,0.8223,29.0248,20.0971,-0.3697,28.1381,20.334,0.8445,27.0317,17.886,1.586,27.8722,18.0237,2.583,28.4941,18.0574,4.6502,28.0663,16.5291,3.7252,27.2412,15.8966,2.5535,26.3046,15.6116,5.5484,28.84,20.751,3.1707,28.233,18.736,8.6024,27.239,15.837,7.9673,21.2025,8.9137,5.638,22.4031,10.6548,5.2988,25.925,14.531,3.6136,25.4423,14.0528,1.6692,24.4191,13.7753,-0.4259,29.278,22.1422,-2.3777,27.096,22.291,5.4019,28.104,22.048,3.2281,27.863,22.679,-1.2563,27.0858,20.0874,0.2348,26.3986,17.511,1.2958,25.4798,15.3812,4.3271,23.8235,12.2291
4.8592,29.2566,18.6256,5.791,29.0687,18.2884,5.4683,29.449,19.1241,2.9321,29.6443,19.6023,0.8773,29.0161,20.074,-0.3027,28.1172,20.3146,0.9496,26.9249,17.924,1.6747,27.7832,18.0417,2.6405,28.4643,18.0511,4.7479,28.0423,16.5628,3.8512,27.153,15.9514,2.6935,26.2346,15.6862,5.6058,28.784,20.73,3.1629,28.233,18.746,8.71,27.26,15.964,8.2775,21.0523,9.2241,5.9197,22.2285,10.9059,5.4525,25.817,14.639,3.8786,25.4476,14.1464,1.8754,24.2614,13.8916,-0.368,29.2558,22.1048,-2.3207,27.091,22.294,5.4683,28.14,22.006,3.272,27.881,22.635,-1.1576,27.0188,20.0976,0.384,26.3094,17.5685,1.4738,25.3545,15.4672,4.5564,23.6854,12.4101
4.9102,29.2386,18.6277,5.8393,29.0683,18.3079,5.521,29.4442,19.115,2.9904,29.6389,19.579,0.927,28.9822,20.0415,-0.2302,28.0747,20.3013,1.0643,27.004,17.9522,1.7604,27.7465,18.0426,2.7347,28.5068,18.0511,4.84,28.0393,16.5997,3.9673,27.1015,16.0169,2.8266,26.1286,15.7623,5.6653,28.776,20.685,3.2476,28.295,18.695,8.8207,27.287,16.099,8.5948,20.8665,9.5562,6.1842,22.0689,11.1552,5.5951,25.937,14.774,4.0467,25.7219,14.1992,2.0714,24.1222,14.01,-0.3067,29.2314,22.0638,-2.2744,27.03,22.245,5.5191,28.041,21.957,3.3282,27.862,22.615,-1.061,26.9673,20.1239,0.5054,26.2131,17.6255,1.6522,25.2434,15.5575,4.7886,23.5443,12.6055
4.9555,29.2324,18.6301,5.8865,29.065,18.3266,5.5686,29.4326,19.1006,3.045,29.6278,19.5549,0.9768,28.9623,20.0164,-0.165,28.0442,20.2892,1.1596,26.9558,17.9861,1.8418,27.7224,18.0511,2.7989,28.4674,18.0556,4.9274,28.0354,16.6323,4.0813,27.0637,16.0861,2.981,26.0632,15.8313,5.7272,28.711,20.619,3.3767,28.424,18.72,8.9128,27.308,16.231,8.8989,20.6404,9.8957,6.4427,21.9247,11.41,5.7514,25.854,14.908,4.1672,25.5381,14.3741,2.3014,23.9909,14.1391,-0.2454,29.2036,22.0215,-2.1866,26.984,22.235,5.5619,28.086,21.899,3.3915,27.86,22.533,-0.963,26.9314,20.1494,0.6466,26.125,17.684,1.8105,25.2188,15.6435,5.0126,23.4716,12.7771
5.0023,29.2327,18.6301,5.9311,29.0752,18.3386,5.6157,29.4258,19.0869,3.1015,29.6235,19.5331,1.0546,28.9682,19.9849,-0.1018,28.0289,20.2722,1.268,26.8463,18.0178,1.9235,27.7113,18.0589,2.8576,28.4554,18.0513,5.0147,28.0349,16.6737,4.204,27.0518,16.1411,3.1226,26.0512,15.9149,5.7991,28.735,20.581,3.5022,28.384,18.693,9.0418,27.317,16.361,9.1835,20.5285,10.2318,6.6922,21.817,11.6703,5.9012,25.833,14.994,4.3546,25.313,14.4061,2.4412,23.9092,14.2327,-0.1847,29.1848,21.9849,-2.1278,26.975,22.205,5.6237,28.069,21.903,3.455,27.811,22.489,-0.8872,26.9619,20.1855,0.7803,26.0437,17.7421,1.9707,25.1247,15.7312,5.2155,23.3458,12.9685
5.0449,29.2312,18.6257,5.9732,29.0866,18.3501,5.6607,29.4357,19.0765,3.1541,29.6266,19.5089,1.1208,28.989,19.966,-0.0343,27.9778,20.2461,1.3691,26.7843,18.0301,2.0137,27.6487,18.0699,2.9208,28.4385,18.0507,5.0846,28.059,16.7143,4.3125,26.9859,16.1939,3.2614,25.9216,15.9796,5.8758,28.699,20.521,3.5368,28.9264,18.6648,9.1727,27.5695,16.4813,9.4585,20.4204,10.5723,6.9274,21.7205,11.9307,6.0314,25.779,15.095,4.531,25.4492,14.5984,2.6328,23.7946,14.3431,-0.1234,29.163,21.9432,-2.0396,26.983,22.187,5.7037,28.175,21.842,3.5207,27.842,22.444,NaN,NaN,NaN,0.9093,25.9931,17.7953,2.1289,25.0548,15.8143,5.4235,23.2892,13.1614
5.0881,29.2352,18.6207,6.0175,29.106,18.3601,5.7055,29.436,19.0596,3.203,29.6252,19.4837,1.1553,28.896,19.9506,0.0257,27.9704,20.2271,1.4533,26.7449,18.0423,2.096,27.6195,18.0916,2.9829,28.451,18.0534,5.1628,28.1027,16.7499,4.4241,26.9831,16.2518,3.4012,25.9391,16.0545,5.8998,28.713,20.485,3.6234,28.8317,18.6393,9.2646,27.646,16.5937,9.7153,20.3045,10.9166,7.1462,21.6586,12.1847,6.0852,25.364,15.263,4.6297,25.1296,14.6582,2.7997,23.7772,14.4455,-0.0604,29.1485,21.9002,-1.9852,26.895,22.147,5.7502,28.03,21.798,3.5967,27.892,22.428,NaN,NaN,NaN,1.0192,25.99,17.8524,2.2756,24.9865,15.9055,5.6204,23.2315,13.3415
5.127,29.247,18.6115,6.0602,29.1281,18.3668,5.7512,29.4406,19.0377,3.2519,29.6386,19.4636,1.222,28.8826,19.9342,0.0905,27.9553,20.2035,1.5351,26.7769,18.0461,2.1755,27.6239,18.1119,3.0462,28.461,18.0593,5.2507,28.1075,16.7932,4.5345,27.0227,16.3078,3.5059,25.9761,16.1211,5.9529,28.677,20.439,3.3335,27.6451,18.6844,9.3552,27.6972,16.704,9.9509,20.2265,11.2596,7.361,21.5866,12.442,6.3,26.1351,15.3166,4.7957,25.3521,14.7932,2.9643,23.7187,14.5496,0.0013,29.1306,21.8593,-1.9283,27.044,22.144,5.787,28.025,21.732,3.6224,27.829,22.385,NaN,NaN,NaN,1.2469,25.3615,17.9368,2.4256,24.9585,15.9947,5.8015,23.1806,13.5299
5.1636,29.2629,18.6,6.0988,29.1577,18.3651,5.7944,29.446,19.0211,3.3068,29.6467,19.4394,1.292,28.8569,19.9163,0.1442,27.9616,20.1998,1.615,26.7876,18.0728,2.2606,27.5995,18.1242,3.1081,28.4806,18.0581,5.3257,28.1312,16.8441,4.6308,27.0026,16.3739,3.5838,25.9147,16.1908,6.0521,28.76,20.406,3.671,28.9233,18.596,9.4389,27.8695,16.8008,10.1715,20.1369,11.6075,7.5579,21.5216,12.7038,6.416,26.1523,15.4171,4.9197,25.0892,14.8643,3.1243,23.6745,14.6517,0.0675,29.1076,21.8187,-1.8428,26.878,22.08,5.8912,27.964,21.668,3.6984,27.785,22.317,NaN,NaN,NaN,1.3375,25.4257,17.9674,2.5698,24.9068,16.0769,5.9741,23.1307,13.7088
5.2103,29.2949,18.588,6.1328,29.1997,18.363,5.8384,29.4563,18.9967,3.36,29.6561,19.4164,1.3523,28.8621,19.9032,0.2241,27.9153,20.175,1.6919,26.8302,18.1049,2.3328,27.6215,18.1368,3.1683,28.5036,18.0638,5.4084,28.1133,16.89,4.7313,27.03,16.4323,3.7116,26.0609,16.2491,6.1,28.666,20.341,3.7104,28.9421,18.567,9.5525,28.1574,16.9445,10.3671,20.077,11.9568,7.7401,21.4879,12.9588,6.528,26.2067,15.5117,5.0623,25.1609,14.978,3.2866,23.6643,14.757,0.1331,29.0765,21.7761,-1.7947,26.953,22.073,5.9412,27.971,21.64,3.7808,27.767,22.25,NaN,NaN,NaN,1.4163,25.4876,18.0046,2.7104,24.9038,16.1539,6.1374,23.1557,13.8927
