Mf01R_X,Mf01R_Y,Mf01R_Z,Mf02R_X,Mf02R_Y,Mf02R_Z,Mf03R_X,Mf03R_Y,Mf03R_Z,Mo01R_X,Mo01R_Y,Mo01R_Z,shdR_X,shdR_Y,shdR_Z,elbR_X,elbR_Y,elbR_Z,wstR_X,wstR_Y,wstR_Z,mcp3R_X,mcp3R_Y,mcp3R_Z,ip3R_X,ip3R_Y,ip3R_Z,t3R_X,t3R_Y,t3R_Z,mcp4R_X,mcp4R_Y,mcp4R_Z,ip4R_X,ip4R_Y,ip4R_Z,t4R_X,t4R_Y,t4R_Z,mcp5R_X,mcp5R_Y,mcp5R_Z,ip5R_X,ip5R_Y,ip5R_Z,t5R_X,t5R_Y,t5R_Z,hipR_X,hipR_Y,hipR_Z,kneeR_X,kneeR_Y,kneeR_Z,ankR_X,ankR_Y,ankR_Z,str_X,str_Y,str_Z,lmb_X,lmb_Y,lmb_Z,Sn04R_X,Sn04R_Y,Sn04R_Z
NaN,NaN,NaN,10.8089,25.4672,13.4774,NaN,NaN,NaN,NaN,NaN,NaN,11.6121,23.1537,14.1821,8.6264,24.3134,13.1754,13.9671,27.0409,12.3036,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,12.4827,19.7321,10.3562,11.1341,24.7221,11.3675,9.8731,23.3204,10.8672,8.4501,21.5994,10.7047,6.8217,21.9075,16.1126,5.642,23.2752,15.5169,3.2261,21.8595,15.4539,11.471559,21.914156,15.553351,9.29765,21.488679,15.976923,12.4237,26.2005,11.6729
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,11.692,23.1671,14.1718,8.688,24.3688,13.2116,13.9713,27.1872,12.3461,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,12.3559,19.9409,10.4072,11.101,24.9085,11.4368,9.8167,23.532,10.9531,8.3979,21.7998,10.8025,6.8955,21.8904,16.0919,5.7251,23.2697,15.5114,3.2887,21.8969,15.4468,11.554482,21.926957,15.546411,9.377807,21.436289,15.944825,12.4042,26.3903,11.7469
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,11.767,23.1585,14.1569,8.75,24.4182,13.2538,13.9874,27.3491,12.3832,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,12.259,20.2555,10.4278,11.0642,25.1315,11.5003,9.7602,23.7543,11.0344,8.3448,22.0142,10.9002,6.9656,21.8807,16.0689,5.8127,23.2765,15.5106,3.3475,21.9484,15.4468,11.634116,21.882226,15.533037,9.459486,21.425772,15.924976,12.3794,26.5654,11.8138
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,11.8485,23.1594,14.1382,8.8113,24.4673,13.2929,13.9975,27.4836,12.4137,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,12.0814,20.5285,10.4484,11.0157,25.3249,11.5538,9.7003,23.9702,11.111,8.2904,22.2353,10.9972,7.0398,21.862,16.0481,5.892,23.2895,15.5086,3.4087,21.9938,15.448,11.710096,21.838269,15.510603,9.527428,21.404525,15.908825,12.3592,26.7499,11.8773
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,11.9295,23.1613,14.1287,8.8678,24.5259,13.3352,14.0129,27.6507,12.4445,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,11.9825,20.727,10.441,10.97,25.5358,11.6087,9.6313,24.1733,11.186,8.2335,22.4433,11.0857,7.1128,21.8505,16.0256,5.9728,23.2948,15.5063,3.4746,22.0466,15.4512,11.801969,21.843829,15.495852,9.610785,21.361463,15.880668,12.3373,26.9169,11.9265
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,12.0126,23.1598,14.1181,8.9273,24.5777,13.3782,14.0181,27.7569,12.4518,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,10.925,25.7544,11.6572,9.5688,24.3819,11.253,8.1774,22.6499,11.1699,7.1845,21.8202,16.0033,6.0555,23.2861,15.5032,3.5336,22.0859,15.454,11.873133,21.819698,15.493301,9.683559,21.361483,15.870263,12.3185,27.0746,11.9603
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,12.0836,23.1411,14.1009,8.9877,24.624,13.4259,14.0154,27.8768,12.4632,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,10.869,25.9322,11.7032,9.501,24.5969,11.3202,8.1177,22.8601,11.2437,7.2572,21.8032,15.9767,6.1351,23.2808,15.4993,3.5892,22.113,15.453,11.956288,21.779153,15.467966,9.764202,21.318811,15.838354,12.2981,27.2245,12.0068
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,12.1557,23.1266,14.0858,9.0573,24.6648,13.487,14.0214,27.9946,12.4636,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,10.8186,26.1483,11.7537,9.432,24.8038,11.3807,8.06,23.0682,11.3064,7.3285,21.7787,15.9554,6.2169,23.2762,15.4948,3.6529,22.1609,15.4575,12.028379,21.749693,15.45208,9.835069,21.295431,15.823998,12.2711,27.3972,12.0715
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,12.2322,23.1026,14.0721,9.1306,24.7332,13.5596,14.031,28.0776,12.4646,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,10.7604,26.3312,11.8035,9.364,25.0314,11.4401,7.9932,23.2743,11.3642,7.3996,21.7578,15.9277,6.2938,23.2727,15.4888,3.7143,22.191,15.4586,12.116052,21.729859,15.444531,9.911891,21.275031,15.80763,12.2491,27.5556,12.1264
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,12.3038,23.1,14.0616,9.2009,24.7561,13.6181,14.0373,28.2126,12.448,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,10.7104,26.5521,11.8492,9.2902,25.248,11.4971,7.9198,23.5089,11.4222,7.4737,21.7393,15.9037,6.3709,23.261,15.4819,3.7719,22.2204,15.4657,12.19604,21.712442,15.431492,9.985596,21.237964,15.776725,12.2334,27.7164,12.1705
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,12.3795,23.0705,14.047,9.2714,24.8015,13.6784,14.0548,28.3387,12.4269,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,10.6558,26.6995,11.888,9.2182,25.4661,11.549,7.8369,23.7295,11.4623,7.5454,21.7198,15.8797,6.4507,23.2375,15.4716,3.8326,22.2634,15.4762,12.270531,21.657913,15.40941,10.065699,21.235061,15.764092,12.2195,27.8547,12.2098
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,12.4559,23.0533,14.0411,9.3396,24.8527,13.7422,14.06,28.4363,12.3923,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,11.7028,27.1808,10.1819,NaN,NaN,NaN,NaN,NaN,NaN,10.6042,26.8645,11.9207,9.1384,25.6743,11.6034,7.7437,23.9764,11.5036,7.6209,21.6842,15.8535,6.5235,23.2172,15.4653,3.893,22.2944,15.4818,12.350619,21.639871,15.397362,10.136847,21.17011,15.733278,12.2077,27.975,12.2407
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,12.5202,23.0243,14.0237,9.4124,24.8881,13.7993,14.0632,28.5344,12.3523,12.469,27.514,9.2337,NaN,NaN,NaN,NaN,NaN,NaN,11.5717,27.4279,10.1908,NaN,NaN,NaN,NaN,NaN,NaN,10.5534,26.9952,11.9738,9.0608,25.9014,11.6586,7.6387,24.2162,11.5384,7.6901,21.6662,15.8249,6.5962,23.2019,15.4555,3.9518,22.3131,15.4854,12.426746,21.6171,15.391215,10.216787,21.162618,15.717085,12.2046,28.0885,12.2679
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,12.5956,22.9903,14.0087,9.4839,24.9071,13.8573,14.0631,28.6234,12.3038,12.3093,27.8192,9.193,12.73,25.5627,7.8255,NaN,NaN,NaN,11.4529,27.641,10.199,NaN,NaN,NaN,NaN,NaN,NaN,10.5298,27.2071,12.0293,8.9675,25.9563,11.7301,7.5214,24.4679,11.5751,7.7596,21.6261,15.7999,6.6728,23.1803,15.4439,4.0075,22.3305,15.4924,12.503837,21.578163,15.365967,10.291493,21.114991,15.685071,12.2006,28.2306,12.2866
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,12.6879,23.0188,14.004,9.5622,24.9282,13.9119,14.0709,28.71,12.2477,12.1587,28.038,9.1726,12.4173,25.9351,7.6402,NaN,NaN,NaN,11.3421,27.8757,10.2126,10.7596,26.1141,9.2529,NaN,NaN,NaN,10.4969,27.3675,12.0772,8.9057,26.2826,11.7759,7.3972,24.7414,11.6221,7.8325,21.6034,15.7719,6.7453,23.1674,15.433,4.0679,22.34,15.5004,12.580715,21.542166,15.347929,10.368263,21.096293,15.668554,12.1959,28.3517,12.2997
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,12.7445,22.9723,13.9839,9.6402,24.9452,13.9537,14.0682,28.7923,12.192,12.021,28.2575,9.1537,12.1054,26.2337,7.4726,10.5601,23.8171,7.3405,11.2373,28.0809,10.2261,10.5519,26.4746,9.1762,NaN,NaN,NaN,10.466,27.518,12.1144,8.8278,26.5043,11.8343,7.2637,25.0013,11.6726,7.91,21.5658,15.7466,6.8137,23.1413,15.4207,4.1274,22.3524,15.5124,12.657911,21.534431,15.341015,10.438727,21.048167,15.638882,12.1933,28.4651,12.3044
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,12.8049,22.9393,13.9704,9.7121,24.9313,13.9848,14.0661,28.8445,12.1182,11.8932,28.3659,9.1467,11.8079,26.5847,7.311,10.1715,24.1861,7.1159,11.1507,28.2187,10.2343,10.3439,26.7284,9.176,9.2776,24.7866,9.214,10.4359,27.6611,12.1447,8.7518,26.7163,11.89,7.131,25.2871,11.7369,7.9799,21.5217,15.7143,6.8864,23.1081,15.406,4.1882,22.3719,15.5265,12.729237,21.508123,15.317657,10.514685,21.027908,15.616996,12.1901,28.5649,12.2985
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,12.8796,22.9448,13.9642,9.7714,24.9276,14.0167,14.0597,28.9089,12.044,11.7819,28.575,9.1237,11.5066,26.9489,7.1569,9.7758,24.5363,6.8999,11.0683,28.4271,10.2349,10.1577,27.0096,9.1311,9.0202,25.104,9.0949,10.4074,27.7879,12.1603,8.6778,26.8969,11.9379,6.9954,25.5567,11.8098,8.0503,21.5008,15.6898,6.9568,23.0754,15.3943,4.2476,22.3717,15.533,12.803605,21.45638,15.300608,10.581917,20.969127,15.587253,12.1855,28.6535,12.2821
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,12.9491,22.9057,13.9497,9.9039,25.0845,14.119,14.051,28.9716,11.9652,11.6818,28.7717,9.0924,11.2188,27.2724,7.0172,9.3768,24.936,6.6902,10.9975,28.6027,10.228,9.9753,27.2999,9.0781,8.8035,25.1928,8.9913,10.3811,27.9067,12.1678,8.6073,27.0804,11.9789,6.8755,25.8185,11.8889,8.1257,21.4588,15.6577,7.0244,23.0496,15.3803,4.3074,22.3716,15.5392,12.880058,21.447124,15.289624,10.656488,20.954436,15.572197,12.1805,28.7338,12.2531
NaN,NaN,NaN,12.1958,25.7823,13.6354,NaN,NaN,NaN,NaN,NaN,NaN,13.0153,22.8947,13.937,9.984,25.0874,14.1392,14.0369,29.033,11.8805,11.5897,28.966,9.0584,10.9362,27.6179,6.8872,8.9802,25.3536,6.4836,10.931,28.768,10.2074,9.7896,27.3925,9.0497,8.5039,25.7008,8.8751,10.3517,28.0185,12.1677,8.5505,27.2499,12.0162,6.7616,26.0676,11.9686,8.193,21.4288,15.6333,7.0899,23.0147,15.366,4.3632,22.3723,15.5627,12.948905,21.41865,15.270748,10.722214,20.902593,15.537264,12.1703,28.8169,12.2139
NaN,NaN,NaN,12.224,25.9185,13.657,NaN,NaN,NaN,NaN,NaN,NaN,13.0981,22.8567,13.9213,10.0677,25.091,14.1589,14.0271,29.0816,11.7889,11.5107,29.1218,9.0125,10.6709,27.9055,6.7683,8.5552,25.8195,6.3034,10.8725,28.9329,10.1769,9.6194,27.6269,8.998,8.2442,26.022,8.7762,10.3202,28.1215,12.1541,8.5035,27.4055,12.0516,6.6669,26.2983,12.0502,8.2637,21.387,15.6038,7.1595,22.9771,15.3513,4.42,22.3664,15.5745,13.014214,21.38392,15.25282,10.807743,20.876318,15.517505,12.1594,28.8851,12.1625
NaN,NaN,NaN,12.3146,25.9439,13.6414,NaN,NaN,NaN,NaN,NaN,NaN,13.1654,22.8295,13.9061,10.143,25.0929,14.1552,14.0037,29.1096,11.6907,11.4378,29.2663,8.9589,10.4308,28.2305,6.662,8.1556,26.2804,6.134,10.8173,29.0694,10.1248,9.4638,27.878,8.9438,7.9634,26.1374,8.7088,10.295,28.2184,12.1304,8.4593,27.5705,12.0791,6.5861,26.4996,12.1215,8.3347,21.3511,15.573,7.2237,22.9438,15.3395,4.5021,22.2967,15.5646,13.09539,21.371781,15.236461,10.873361,20.833467,15.492068,12.1449,28.9453,12.1026
NaN,NaN,NaN,12.3789,26.0066,13.6401,NaN,NaN,NaN,NaN,NaN,NaN,13.2311,22.7894,13.8885,10.2192,25.0557,14.1392,13.9834,29.146,11.5854,11.3752,29.4027,8.897,10.1801,28.3454,6.5842,7.7035,26.4568,6.0302,10.7691,29.1901,10.0629,9.3129,28.1281,8.8811,7.7148,26.4756,8.6159,10.2678,28.3069,12.0986,8.4154,27.6981,12.0877,6.5159,26.6806,12.1831,8.4087,21.3163,15.5463,7.2926,22.8994,15.3255,4.553,22.305,15.5891,13.161735,21.325847,15.212805,10.948682,20.807366,15.467695,12.1266,28.9992,12.034
NaN,NaN,NaN,12.4362,26.0258,13.6156,NaN,NaN,NaN,10.944683,29.331371,9.340173,13.2296,22.6529,13.8683,10.2972,25.0696,14.1358,13.9618,29.1765,11.4671,11.3155,29.5045,8.8218,9.9832,28.6225,6.4931,7.3412,26.9887,5.9112,10.727,29.3008,9.9887,9.174,28.3556,8.8134,7.4698,26.8091,8.5284,10.2406,28.3721,12.0522,8.376,27.8116,12.084,6.4558,26.8389,12.2323,8.479,21.2712,15.5131,7.3555,22.8599,15.3139,4.6296,22.2482,15.5881,13.236512,21.309698,15.195738,11.013949,20.768394,15.43841,12.1109,29.0505,11.9573
NaN,NaN,NaN,12.4957,25.9832,13.5571,NaN,NaN,NaN,NaN,NaN,NaN,13.3891,22.7429,13.8661,10.3641,25.0228,14.1062,13.9347,29.1853,11.349,11.2595,29.5941,8.7365,9.8091,28.8826,6.406,7.0073,27.5197,5.8176,10.6811,29.3949,9.9018,9.0459,28.5909,8.7433,7.2398,27.1466,8.4457,10.2142,28.4367,11.9972,8.3358,27.9078,12.0683,6.4038,26.9952,12.2756,8.5477,21.2336,15.4889,7.415,22.8105,15.3013,4.6664,22.1629,15.5951,13.299069,21.285921,15.187469,11.092644,20.742252,15.419128,12.0886,29.0915,11.8687
NaN,NaN,NaN,12.5629,25.9491,13.4971,NaN,NaN,NaN,NaN,NaN,NaN,13.4719,22.7288,13.8479,10.4402,25.0191,14.0782,13.9072,29.1924,11.2203,11.2031,29.6659,8.6455,9.6554,29.1083,6.3267,6.7459,28.125,5.7438,10.6453,29.4723,9.8101,8.9317,28.7985,8.6684,7.0245,27.4874,8.3652,10.1872,28.4861,11.9306,8.3011,28.0033,12.0406,6.3534,27.1257,12.3092,8.6194,21.1881,15.4556,7.471,22.7554,15.2897,4.7545,22.1704,15.5986,13.369849,21.255683,15.164822,11.157996,20.718877,15.395672,12.0648,29.1106,11.7695
NaN,NaN,NaN,12.6313,25.9459,13.4262,NaN,NaN,NaN,10.788482,29.856914,9.123921,13.523,22.6898,13.8326,10.5098,24.9842,14.0367,13.8761,29.1966,11.0837,11.1418,29.7308,8.5452,9.5135,29.3222,6.2423,6.4964,28.5623,5.6617,10.6097,29.5448,9.7146,8.8273,28.9867,8.5858,6.8298,27.8124,8.2861,10.1584,28.5245,11.848,8.2624,28.0819,12.0045,6.3052,27.2695,12.3316,8.6907,21.1461,15.4316,7.5307,22.7123,15.2759,4.8226,22.1269,15.6015,13.441172,21.219534,15.139962,11.226538,20.673913,15.374167,12.0403,29.1255,11.6615
NaN,NaN,NaN,12.6881,25.937,13.3542,NaN,NaN,NaN,NaN,NaN,NaN,13.6035,22.6501,13.809,10.584,24.947,13.9921,13.8487,29.1731,10.9284,11.0817,29.7689,8.4357,9.3893,29.5266,6.1626,6.2765,29.1209,5.596,10.5719,29.5909,9.6077,8.7347,29.1657,8.5039,6.6512,28.1351,8.208,10.1292,28.5441,11.7568,8.2275,28.1398,11.9538,6.26,27.3949,12.3289,8.7617,21.1002,15.4011,7.5909,22.6591,15.2656,4.7632,22.0749,15.6322,13.505154,21.193917,15.128326,11.295563,20.647652,15.341365,12.0158,29.1276,11.5402
NaN,NaN,NaN,12.7278,25.9202,13.2811,12.8966,24.8563,13.7003,NaN,NaN,NaN,13.6763,22.6427,13.7976,10.6482,24.9263,13.962,13.8114,29.1485,10.7697,11.0247,29.8054,8.3247,9.2824,29.7073,6.0729,6.1912,29.474,5.4903,10.5235,29.6127,9.4906,8.6521,29.3257,8.4145,6.4852,28.4417,8.1384,10.1014,28.5602,11.6583,8.1932,28.1899,11.8927,6.2195,27.4928,12.3083,8.833,21.062,15.3713,7.6322,22.5772,15.2351,4.9593,21.9853,15.5859,13.580992,21.175855,15.108171,11.369732,20.607807,15.321797,11.991,29.122,11.4166
NaN,NaN,NaN,12.7656,25.8782,13.1947,12.9585,24.8967,13.6704,10.690107,29.931622,8.835551,13.7426,22.6182,13.7852,10.7171,24.8872,13.9158,13.7829,29.108,10.5971,10.9662,29.8331,8.2035,9.1876,29.8776,5.974,6.0437,29.9726,5.4301,10.4905,29.6334,9.3656,8.5749,29.4755,8.3236,6.3516,28.7327,8.0781,10.078,28.5694,11.5538,8.1673,28.2269,11.8226,6.186,27.5765,12.2652,8.9031,21.0251,15.3455,7.7044,22.5549,15.2248,5.0368,21.9344,15.5986,13.651237,21.143932,15.08596,11.449942,20.588739,15.3029,11.968,29.1039,11.2814
12.2453,25.2057,13.6487,12.8309,25.8371,13.0899,13.0258,24.8734,13.6164,10.65438,29.972945,8.749921,13.8142,22.5826,13.7622,10.7812,24.8694,13.8893,13.7483,29.0791,10.4195,10.9132,29.8426,8.0738,9.1111,30.0174,5.8741,5.9756,30.2799,5.3337,10.4521,29.6688,9.2357,8.4993,29.5887,8.2303,6.2284,28.9887,8.0115,10.0527,28.5586,11.4407,8.1422,28.2457,11.736,6.1583,27.6253,12.1998,8.974,20.9902,15.3117,7.7594,22.5064,15.2015,5.0667,21.8947,15.5798,13.720852,21.132977,15.070003,11.516226,20.550161,15.27425,11.9441,29.0775,11.1414
12.2881,25.1714,13.5697,12.8765,25.8277,13.0118,13.0856,24.8191,13.5388,NaN,NaN,NaN,13.8986,22.5738,13.7469,10.8452,24.8354,13.8479,13.7098,29.0059,10.2395,10.871,29.8695,7.9374,9.0486,30.1377,5.7637,5.9253,30.5397,5.2428,10.4154,29.6432,9.0993,8.4374,29.7385,8.1424,6.147,29.2402,7.935,10.0296,28.5475,11.3217,8.1187,28.2432,11.6334,6.132,27.6415,12.1124,9.0448,20.9614,15.2872,7.8836,22.5746,15.2068,5.0215,21.9013,15.6468,13.789529,21.086805,15.043872,11.589671,20.537394,15.258782,11.92,29.0337,10.9957
12.3549,25.175,13.5415,12.9311,25.7773,12.9069,13.1536,24.8414,13.5227,NaN,NaN,NaN,13.943,22.5216,13.7217,10.9116,24.8094,13.8002,13.6709,28.9172,10.0756,10.8335,29.8633,7.7849,8.9978,30.2252,5.6436,5.8928,30.7617,5.1554,10.3861,29.6372,8.9501,8.4055,29.783,8.0301,6.089,29.4563,7.8532,10.0067,28.5045,11.1819,8.1016,28.2281,11.5211,6.1091,27.6393,12.0049,9.1212,20.9229,15.2521,7.9452,22.518,15.1736,5.1502,21.9129,15.6124,13.860294,21.076822,15.02621,11.653225,20.496642,15.228412,11.8997,28.9866,10.8415
12.409,25.098,13.4553,12.9643,25.718,12.8037,13.1924,24.745,13.4153,NaN,NaN,NaN,14.0182,22.4927,13.6996,10.9753,24.7633,13.7539,13.636,28.8399,9.8987,10.8107,29.8585,7.6292,8.9586,30.2935,5.5146,5.8647,30.9165,5.0645,10.357,29.6323,8.7861,8.3803,29.8579,7.8977,6.0302,29.6339,7.7614,9.9848,28.4617,11.0393,8.0635,28.1831,11.397,6.088,27.6183,11.8873,9.1941,20.8865,15.2242,7.9589,22.3896,15.1303,5.2766,21.7067,15.541,13.931604,21.071483,15.001599,11.724915,20.483854,15.214874,11.8767,28.9317,10.6737
12.4621,25.0868,13.4001,13.0003,25.6772,12.7264,13.251,24.7132,13.3597,NaN,NaN,NaN,14.0789,22.4673,13.6866,11.0481,24.7511,13.7138,13.6056,28.7541,9.7194,10.7897,29.8361,7.4659,8.9273,30.3313,5.3735,5.8483,31.0181,4.9591,10.3409,29.5979,8.6233,8.3644,29.9065,7.759,6.0148,29.7703,7.6477,9.9635,28.4064,10.8825,8.0476,28.1573,11.256,6.068,27.5884,11.7631,9.2631,20.852,15.1968,8.0626,22.4246,15.1178,5.3646,21.6516,15.485,13.995783,21.017474,14.982945,11.793475,20.434214,15.173954,11.861,28.856,10.501
12.5244,25.0606,13.3398,13.0558,25.639,12.6426,13.3119,24.682,13.3066,10.514234,29.922857,7.946056,14.136,22.4307,13.6611,11.1115,24.721,13.6751,13.5788,28.6513,9.5445,10.776,29.7891,7.2955,8.9061,30.352,5.2226,5.8314,31.066,4.8461,10.3296,29.569,8.4554,8.3653,29.9228,7.6047,5.9893,29.8546,7.5118,9.9479,28.3438,10.7107,8.032,28.1071,11.105,6.0473,27.5578,11.6255,9.3337,20.8167,15.167,8.1285,22.3731,15.0897,5.3952,21.5786,15.5212,14.061037,21.025094,14.971697,11.870769,20.433269,15.166253,11.8498,28.7709,10.3341
12.5907,25.0231,13.272,13.1106,25.5979,12.5562,13.3725,24.6532,13.2423,10.482386,29.848965,7.787349,14.1956,22.408,13.641,11.1391,24.5596,13.5719,13.5624,28.5443,9.3614,10.7661,29.7156,7.1218,8.9051,30.3396,5.0643,5.8292,31.0729,4.7092,10.3211,29.5297,8.284,8.3641,29.9296,7.448,6.004,29.908,7.3644,9.934,28.2687,10.5479,8.0367,28.0751,10.9549,6.0287,27.537,11.4844,9.4034,20.7873,15.1428,8.1901,22.3258,15.0601,5.4807,21.5576,15.474,14.133241,20.982655,14.940112,11.937821,20.384873,15.137537,11.8389,28.6124,10.1713
12.6556,24.9865,13.2031,13.1664,25.5592,12.4717,13.4432,24.6265,13.1901,NaN,NaN,NaN,14.2755,22.4023,13.6244,11.2119,24.5403,13.5244,13.5443,28.4303,9.1825,10.7637,29.6365,6.9414,8.908,30.2939,4.8915,5.8365,31.0599,4.5606,10.3184,29.4713,8.1026,8.3785,29.9135,7.2791,6.0006,29.9469,7.1999,9.9225,28.2108,10.3946,8.0266,28.036,10.8022,6.0123,27.5119,11.3364,9.4807,20.749,15.1111,8.2531,22.2824,15.0296,5.5552,21.4707,15.452,14.18994,20.960833,14.926153,12.001886,20.353439,15.119345,11.8292,28.5199,10.0013
12.7225,24.9159,13.145,13.2204,25.4933,12.3832,13.4948,24.5882,13.1361,NaN,NaN,NaN,14.3388,22.368,13.6011,11.2865,24.5226,13.4775,13.5331,28.3185,9.0139,10.7681,29.5248,6.7601,8.9223,30.209,4.707,5.86,31.0296,4.3857,10.3234,29.3862,7.9255,8.3863,29.8808,7.1106,6.0021,29.9431,7.0388,9.9164,28.1452,10.2356,8.019,27.9929,10.6398,5.9987,27.4901,11.1834,9.546,20.7141,15.0873,8.2547,22.1274,14.9762,5.5988,21.4107,15.422,14.262451,20.944247,14.900415,12.080761,20.33112,15.093792,11.8258,28.4309,9.8381
12.7665,24.9146,13.0707,13.2736,25.445,12.2965,13.5609,24.5265,13.0654,NaN,NaN,NaN,14.3933,22.3188,13.5826,11.3584,24.4997,13.4277,13.5271,28.1854,8.8446,10.7809,29.4045,6.5706,8.941,30.0882,4.5118,5.8994,30.9738,4.1883,10.3312,29.2925,7.7418,8.4002,29.8053,6.9206,6.0321,29.9298,6.8629,9.9164,28.0699,10.0713,8.0168,27.9445,10.4792,5.9901,27.4675,11.0272,9.6182,20.6823,15.0573,8.3232,22.0916,14.9473,5.6411,21.3648,15.3898,14.326053,20.915535,14.879508,12.142621,20.292694,15.068798,11.8283,28.3367,9.6681
12.8395,24.9448,13.03,13.3296,25.3963,12.2083,13.6093,24.469,12.9998,10.550889,29.365924,7.070292,14.456,22.2775,13.5632,11.4268,24.4844,13.3791,13.5219,27.8648,8.6988,10.801,29.2555,6.3784,8.9714,29.9303,4.3084,5.9498,30.8906,3.9618,10.347,29.1791,7.558,8.4236,29.7043,6.7275,6.0616,29.8409,6.6577,9.9222,27.9988,9.9108,8.0219,27.8933,10.3204,5.99,27.4421,10.873,9.6856,20.6469,15.0383,8.3813,22.0506,14.9189,5.7065,21.3529,15.3901,14.383059,20.907743,14.872266,12.216928,20.295898,15.05114,11.8369,28.2397,9.5006
12.8995,24.8635,12.9343,13.3876,25.3323,12.1128,13.671,24.4381,12.9465,NaN,NaN,NaN,14.5181,22.2432,13.543,11.4995,24.4643,13.322,13.5404,27.9304,8.5171,10.8297,29.0955,6.1851,9.0144,29.749,4.0955,6.0169,30.7636,3.7066,10.3689,29.0569,7.3682,8.4491,29.5795,6.5279,6.0998,29.739,6.445,9.9359,27.9136,9.7515,8.0338,27.8324,10.1593,5.997,27.4108,10.7207,9.7556,20.6149,15.0117,8.4435,22.0118,14.8865,5.762,21.2083,15.2805,14.450901,20.879906,14.8525,12.270897,20.243568,15.021322,11.8533,28.1257,9.3388
12.9556,24.8341,12.8686,13.4424,25.2719,12.0192,13.7348,24.4092,12.891,NaN,NaN,NaN,14.5812,22.2187,13.5297,11.5679,24.4401,13.2531,13.5703,27.9611,8.3385,10.8697,28.9118,5.9882,9.0664,29.536,3.8747,6.0885,30.5998,3.4325,10.4031,28.9137,7.1752,8.4871,29.4241,6.3146,6.1384,29.5822,6.2151,9.9565,27.8224,9.5913,8.0543,27.769,10.0043,6.0125,27.3708,10.574,9.8237,20.589,14.994,8.5058,21.9526,14.8549,5.8366,21.2087,15.2572,14.511668,20.866867,14.830163,12.343178,20.246058,15.012175,11.8795,28.0212,9.1741
